,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29,2017-07-29,2017-10-28,2018-02-03,2018-05-05,2018-08-04,2018-11-03,2019-02-02,2019-05-04,2019-08-03,2019-11-02,2020-02-01,2020-05-02,2020-08-01,2020-10-31,2021-01-30,2021-05-01,2021-07-31,2021-10-30,2022-01-29,2022-04-30,2022-07-30,2022-10-29,2023-01-28,2023-04-29,2023-07-29,2023-10-28
Cash & Equivalents,"1,519",912,"1,147",745,"1,681",649,780,"1,311","2,548","1,267","1,273",654,"1,934","1,555","1,360",735,"1,515","1,032",843,348,"1,413","1,146",853,340,"1,499",957,"2,611","2,433","3,568","2,475","1,695","1,441","1,979",651,452,295,"1,232","1,046",790,412
Cash & Cash Equivalents,"1,519",912,"1,147",745,"1,681",649,780,"1,311","2,548","1,267","1,273",654,"1,934","1,555","1,360",735,"1,515","1,032",843,348,"1,413","1,146",853,340,"1,499",957,"2,611","2,433","3,568","2,475","1,695","1,441","1,979",651,452,295,"1,232","1,046",790,412
Cash Growth,96.51%,138.74%,108.17%,75.29%,10.66%,-28.84%,-32.00%,75.97%,51.58%,95.22%,63.21%,-50.11%,-24.10%,22.73%,6.83%,12.39%,-21.66%,-33.63%,-38.01%,-52.65%,-6.73%,11.05%,1.19%,-2.30%,6.09%,-16.49%,206.10%,615.59%,138.03%,158.62%,-35.08%,-40.77%,-44.53%,-73.70%,-73.33%,-79.53%,-37.75%,60.68%,74.78%,39.66%
Receivables,244,216,233,274,252,239,257,283,261,249,266,325,294,213,245,285,310,274,310,321,367,274,283,295,306,229,268,161,148,110,131,242,240,167,184,242,226,145,153,197
Inventory,"1,165","1,219","1,075","1,485","1,036","1,139","1,106","1,620","1,122","1,266","1,204","1,651","1,096","1,147","1,118","1,715","1,240","1,350","1,315","1,963","1,248","1,357","1,329","2,032","1,287","1,491","1,476",883,572,636,728,"1,149",709,820,971,"1,269",709,771,818,"1,205"
Other Current Assets,222,238,244,345,230,258,320,315,225,209,217,256,141,237,234,195,228,234,247,301,232,170,188,259,153,172,150,"1,450","1,291","1,391","1,960",153,81,114,147,142,99,118,132,145
Total Current Assets,"3,150","2,585","2,699","2,849","3,199","2,285","2,463","3,529","4,156","2,991","2,960","2,886","3,465","3,152","2,957","2,930","3,293","2,890","2,715","2,933","3,260","2,947","2,653","2,926","3,245","2,849","4,505","4,927","5,579","4,612","4,514","2,985","3,009","1,752","1,754","1,948","2,266","2,080","1,893","1,959"
"Property, Plant & Equipment","2,045","2,075","2,164","2,281","2,277","2,306","2,275","2,350","2,330","2,423","2,586","2,770","2,741","2,761","2,841","2,920","2,893","2,894","2,949","2,934","2,818","6,065","5,965","5,701","5,539","5,246","4,927","1,939","1,985","1,987","2,053","2,040","2,030","2,117","2,158","2,195","2,243","2,295","2,316","2,311"
Goodwill and Intangibles,"1,729","1,729","1,729","1,729","1,729","1,729","1,729","1,729","1,729","1,759","1,759","1,759","1,759","1,759","1,759","1,759","1,759","1,759","1,759","1,759","1,759","1,759","1,759","1,729","1,039","1,039","1,039",793,793,793,793,793,793,793,793,793,793,793,793,793
Other Long-Term Assets,274,274,278,290,271,252,271,285,278,253,236,248,205,210,206,207,204,206,197,203,253,227,241,274,302,305,409,"3,502","3,214","3,154","3,032",213,194,198,196,197,192,195,193,180
Total Long-Term Assets,"4,048","4,078","4,171","4,300","4,277","4,287","4,275","4,364","4,337","4,435","4,581","4,777","4,705","4,730","4,806","4,886","4,856","4,859","4,905","4,896","4,830","8,051","7,965","7,704","6,880","6,590","6,375","6,234","5,992","5,934","5,878","3,046","3,017","3,108","3,147","3,185","3,228","3,283","3,302","3,284"
Total Assets,"7,198","6,663","6,870","7,149","7,476","6,572","6,738","7,893","8,493","7,426","7,541","7,663","8,170","7,882","7,763","7,816","8,149","7,749","7,620","7,829","8,090","10,998","10,618","10,630","10,125","9,439","10,880","11,161","11,571","10,546","10,392","6,031","6,026","4,860","4,901","5,133","5,494","5,363","5,195","5,243"
Accounts Payable,599,555,622,837,613,639,725,913,668,720,793,962,683,664,758,"1,037",717,717,821,"1,060",711,688,763,"1,024",647,715,957,553,345,369,460,655,435,470,587,632,455,426,508,627
Current Debt,215,214,214,213,0,0,0,4,6,8,13,23,36,44,64,80,87,89,65,56,72,515,531,535,539,"1,058","1,084",182,173,149,148,143,170,163,158,175,177,165,187,192
Other Current Liabilities,"1,012",746,744,749,"1,066",752,845,811,"1,201",877,"1,013","1,022","1,295","1,123",936,902,"1,227","1,052",970,"1,026","1,203",994,922,984,"1,186",910,"1,392","2,595","2,308","2,162","2,017",637,685,607,513,645,747,686,518,590
Total Current Liabilities,"1,826","1,515","1,580","1,799","1,679","1,391","1,570","1,728","1,875","1,605","1,819","2,007","2,014","1,831","1,758","2,019","2,031","1,858","1,856","2,142","1,986","2,197","2,216","2,543","2,372","2,683","3,433","3,330","2,826","2,680","2,625","1,435","1,290","1,240","1,258","1,452","1,379","1,277","1,213","1,409"
