,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"96,548","97,038","99,573","93,097","91,189","93,651","91,126","92,797","108,480","113,314","105,641","98,444","101,082","106,150","124,836","126,910","137,212","124,244","123,029","129,784","136,891","145,334","158,560","163,060","148,819","123,260","137,164","163,323","159,886","167,113","172,359","180,061","200,314","183,874","182,579","169,759","193,016","204,534","217,867","191,985","211,814"
Market Cap Growth,9.02%,-2.93%,0.32%,-3.20%,-5.55%,-3.49%,-8.48%,-0.32%,18.96%,21.00%,15.93%,6.09%,-6.82%,-6.32%,18.17%,28.92%,35.74%,17.05%,-1.45%,2.26%,-0.23%,16.97%,28.88%,25.64%,8.71%,-15.19%,-13.49%,0.16%,7.44%,35.58%,25.66%,10.25%,25.29%,10.03%,5.93%,-5.72%,-3.64%,11.24%,19.33%,13.09%,-
Enterprise Value,"107,879","108,221","111,333","104,994","104,047","106,308","105,029","108,335","124,916","133,357","128,523","122,184","125,814","130,945","150,805","152,857","164,284","152,645","152,386","159,104","167,100","188,334","202,719","207,318","195,476","170,191","185,830","210,926","207,900","213,645","218,571","224,571","244,954","229,090","228,292","214,219","239,131","250,745","264,713","238,239","258,068"
PE Ratio,17.28,17.58,18.07,18.41,19.17,21.46,21.80,20.99,23.95,23.40,22.32,20.95,21.57,22.22,24.58,22.32,26.43,23.21,22.56,24.92,23.11,24.73,26.88,27.79,24.70,21.24,28.75,33.16,33.80,32.38,24.99,24.72,26.55,25.85,30.02,28.71,31.25,29.75,27.24,23.04,25.73
PS Ratio,3.44,3.44,3.52,3.33,3.32,3.51,3.50,3.62,4.27,4.47,4.21,3.95,4.11,4.35,5.16,5.40,6.01,5.58,5.70,6.12,6.44,6.87,7.48,7.64,6.97,5.85,7.07,8.45,8.32,8.52,7.93,7.99,8.63,7.74,7.74,7.30,8.33,8.74,9.01,7.68,8.47
PB Ratio,6.03,6.01,6.16,6.83,7.10,8.21,8.63,11.17,15.31,29.33,165.07,-60.61,-45.86,-52.27,-62.40,-36.49,-41.99,-26.33,-21.03,-19.11,-21.87,-22.18,-23.29,-18.96,-18.13,-13.26,-14.49,-19.28,-20.43,-23.10,-29.68,-31.73,-43.54,-30.69,-28.66,-25.85,-32.15,-35.41,-43.58,-39.54,-39.54
P/FCF Ratio,22.47,21.18,21.79,21.26,21.54,22.29,20.70,19.48,21.97,22.67,21.91,19.12,23.39,25.66,30.53,35.72,35.51,32.30,32.78,30.86,31.22,30.60,29.55,30.50,25.31,22.69,38.98,37.90,34.37,31.17,24.10,26.64,27.79,25.69,30.09,29.14,34.93,35.73,32.57,26.49,29.23
P/OCF Ratio,13.56,13.22,13.61,13.11,13.55,14.36,13.91,13.93,16.59,17.21,16.72,14.86,16.68,18.12,21.44,24.14,24.72,21.98,21.29,19.77,19.65,19.79,20.00,21.06,18.32,16.12,24.90,26.51,25.52,24.42,19.61,21.26,21.91,20.09,22.72,21.62,26.13,26.65,24.96,20.59,22.72
Debt / Equity Ratio,0.88,0.86,0.96,1.11,1.16,1.25,1.70,2.16,3.40,6.05,40.64,-16.01,-11.78,-13.40,-14.18,-8.23,-9.04,-6.54,-5.29,-4.70,-4.97,-6.91,-6.65,-5.28,-5.79,-5.63,-5.49,-6.05,-6.58,-6.85,-8.48,-8.60,-10.73,-7.94,-7.47,-7.20,-8.11,-8.64,-9.70,-10.25,-10.25
Quick Ratio,1.30,1.28,1.46,1.07,1.20,0.99,1.88,1.21,3.05,1.56,1.65,0.81,0.78,1.16,1.40,1.13,1.54,1.57,1.29,1.33,1.11,1.27,0.98,0.74,0.86,1.77,0.84,0.97,0.90,1.04,1.23,1.20,1.64,0.95,1.07,1.35,1.24,1.25,1.04,1.43,1.43
