,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,"1,397","1,205","1,387","1,068","1,098",811.5,"1,202","1,309","1,206","1,125","1,093","1,275","1,193","1,215","1,395","1,884",698.7,"1,375","1,496","1,637","1,415","1,328","1,517","1,608","1,572","1,107",483.8,"1,763","1,377","1,537","2,219","2,150","1,639","1,104","1,188","1,982","1,903","1,802","2,310","2,317"
Depreciation & Amortization,408.6,410.4,413.2,413.4,407.5,386.1,392.2,387.7,389.7,383.7,383.3,370.6,378.9,325.3,339.5,355.8,342.8,362.9,365,375.1,379,392.6,398.3,413.4,413.6,421.3,425.7,440.1,464.3,453.9,463.4,469.2,481.6,479.7,462.2,465.6,463.1,490.5,492.2,498
Share-Based Compensation,20.2,25.3,26.5,23.3,37.7,20,27.7,29,33.3,40.5,27.3,34.3,29.2,22.7,21.3,39.5,34,39.8,23.9,36,25.4,31.6,28.9,29.6,19.5,25.9,30.8,7.3,28.4,27.3,36.5,34.1,41.3,54.3,38.3,38.3,35.8,49.7,45.2,42.9
Other Operating Activities,47.7,266.8,-339.8,327.8,-39.6,481.9,-108.8,221.5,-250.5,196.2,-255.1,570.8,-786.6,-18.8,-542.5,-594.5,33.8,-132.9,-546.4,422.7,-308.1,268,-18.6,235.8,-116,-8.1,"-1,153.4",729.5,122.9,105.6,-986,-35.4,504.8,494.9,"-1,070.4",-51.6,-200.9,78.2,"-1,174.5",171
Operating Cash Flow,"1,874","1,907","1,487","1,833","1,503","1,700","1,514","1,947","1,379","1,745","1,248","2,251",814.9,"1,544","1,213","1,685","1,109","1,645","1,339","2,471","1,512","2,021","1,926","2,287","1,889","1,546",-213.1,"2,940","1,993","2,124","1,733","2,618","2,667","2,133",618.1,"2,434","2,201","2,421","1,673","3,029"
Operating Cash Flow Growth,1.26%,13.07%,-1.51%,-10.61%,-19.77%,-10.89%,1.78%,6.25%,-8.28%,2.69%,-17.52%,15.60%,-40.89%,-11.53%,-2.80%,-25.17%,36.13%,6.55%,10.33%,46.70%,36.27%,22.82%,43.82%,-7.46%,24.99%,-23.49%,-,28.55%,5.48%,37.39%,-,-10.94%,33.81%,0.44%,-64.34%,-7.02%,-17.44%,13.47%,170.72%,24.45%
Capital Expenditures,-904,-568.8,-589.6,-658.9,-679.3,-392.6,-415.9,-412.7,-379.6,-378.7,-327.2,-388.5,-643.8,-362.4,-339.9,-357.7,-626.9,-481.1,-558.5,-692.5,-849.2,-493,-528.9,-527.6,-693,-466.7,-303.2,-390,-453.5,-335.9,-458.8,-460.2,-678.9,-396.3,-431.6,-520.1,-512.3,-485.3,-522.8,-556.7
Acquisitions,132.4,78.7,79.2,71.9,2.8,47.6,51,38.2,63.7,134.6,144.4,87.1,500,542.7,289.1,"1,578",84.9,163,131.6,69.3,65.2,122.9,-316.2,8.4,-15.2,6.1,-21.9,1.3,24.7,-9.1,2.8,31.5,-203.2,-70.2,241.2,-119.2,-412.9,-76.8,-54.8,-76.1
Other Investing Activities,-236,-118.1,-104.7,-195.6,377.5,-4.2,18.4,-44,10.1,-11.8,-20.9,-49.7,-27.1,-42.2,-96,-45.7,-62,-41,-63.9,-98.1,-99.9,-401.2,-54.9,-73.6,-98.8,-57.8,-71.5,120.8,65.9,100.4,42.5,43.8,-240.6,-88,-128.8,-93.8,-146.1,-179.2,-92.9,-300.5
Investing Cash Flow,"-1,007.6",-608.2,-615.1,-782.6,-299,-349.2,-346.5,-418.5,-305.8,-255.9,-203.7,-351.1,-170.9,138.1,-146.8,"1,175",-604,-359.1,-490.8,-721.3,-883.9,-771.3,-900,-592.8,-807,-518.4,-396.6,-267.9,-362.9,-244.6,-413.5,-384.9,"-1,122.7",-554.5,-319.2,-733.1,"-1,071.3",-741.3,-670.5,-933.3
