,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,19.6,26.4,30.7,25.5,3.2,15.2,12.7,26.9,-6.5,-52.6,-39.4,-179.5,-148.3,28.4,-197,253.7,-7,79,-54,-137.2,-69.7,-41.2,-78.6,-144.4,"-1,769.7",48.9,36.9,-0.8,124.6,34.4,160.4,-335.4,13.1,372.7,193.1,317.9,6.3,329.3,220,280.2
Depreciation & Amortization,79.6,85.8,87.7,97.9,118.6,163.9,165.8,196.2,193.5,186.1,184,194.1,191.1,203.5,208.2,206.7,198.1,202.6,206.4,208.8,237.4,237.2,244.3,252.7,239.1,204.5,203.7,217.8,216.2,211.8,222.9,219.7,209.1,269.9,287.2,329.8,324.8,332.1,331.3,341.4
Share-Based Compensation,4.2,3.3,3.3,3.5,5.9,6.5,6.6,6,8,7.2,7,7.5,10.8,10.7,10.2,10.6,13.2,13.7,13.8,15.6,16.5,16.2,16.3,11.3,17,16.1,16.4,16.7,15,14.9,14.7,14.6,13.5,13.8,14.5,15.7,15,15,15.7,16.7
Other Operating Activities,215.3,-9.7,-27.1,115.8,143.6,27.3,26.2,110.1,42.5,46.1,-77.1,225.8,236.1,-126,16.6,-93,120.2,-136.1,174.4,111.6,92.6,1.5,153.4,319.6,"1,934",-15.3,67.4,380.7,302.2,340.9,75.4,583.4,437.6,-244.6,-35.2,-126,333,0.4,-159.7,300
Operating Cash Flow,318.7,105.8,94.6,242.7,271.3,212.9,211.3,339.2,241.3,216.2,103.2,276.7,318.7,145.8,67.4,407.6,354.4,189.3,370.9,229.4,307.6,244.7,366.7,470.8,452.6,286.3,356.8,648.8,679.8,623.8,495.2,504.1,748.2,635.5,459.6,537.5,"1,170",676.8,407.3,957.7
Operating Cash Flow Growth,65.22%,-,-0.84%,129.61%,-14.87%,101.23%,123.36%,39.76%,-11.06%,1.55%,-51.16%,-18.43%,32.08%,-32.56%,-34.69%,47.31%,11.20%,29.84%,450.30%,-43.72%,-13.21%,29.27%,-1.13%,105.23%,47.14%,17.00%,-2.70%,37.81%,50.20%,117.88%,38.79%,-22.30%,10.06%,1.88%,-7.19%,6.63%,56.35%,6.50%,-11.38%,78.18%
Capital Expenditures,-197.7,-221.9,-152.1,-190.5,-187.6,-248.6,-189.1,-191.9,-190.1,-117.6,-117.3,-137.1,-144.2,-382.4,-340,-430.9,-595.9,-495.1,-871.1,"-1,152.7",-943.3,-807.7,-683.1,-443.7,-341.7,-274.2,-187.2,50.2,-96.2,-102,-115.5,-179.2,-203.4,-213.8,-379.9,-514.2,-475.5,-596.3,-590.7,-718.2
Acquisitions,2.2,1.4,0.6,1.5,"-1,573.8",-0.5,-5.6,-5,3.4,0.5,-5.1,5.7,-481.3,-86.9,-7.9,-1.3,-86.5,-54.1,-80.9,201.9,-116.9,-75.4,-47.6,-8.6,136.2,4.1,4.1,-133.9,5.9,5.4,2.6,5.7,6.4,-197.8,"-3,516.1",13.7,-5,2.8,-8.2,-8.7
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.3,0,0,0,0,0,0,0,0,0,0,857,0,0,0,0,0,0
Other Investing Activities,1.8,0.5,4,-1.2,-7.8,6.5,-1.7,5.5,-1.3,-0.1,5.6,-5.2,-,-13.8,-1,-3,5.1,-10.4,-3.9,-3.3,-9,-10.1,2.8,0.4,3.6,-0.1,1.2,-0.4,0.3,0.7,-0.8,-0.1,-,-,-,-1.6,-0.3,-0.3,-0.3,-0.1
