,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Net Income,232.19,232.57,294.09,260.83,301.69,418.53,482.6,608.96,466.74,271.79
Depreciation & Amortization,72.33,62.66,61.54,59.54,64.76,68.58,136.18,137.52,201.63,221.43
Share-Based Compensation,-18.12,-24.64,-6.93,3.07,23.32,31.28,43.29,59.84,69.78,80.27
Other Operating Activities,46.32,39.37,-99.46,58.83,-20.62,-18.77,-110.64,-87.64,-1.63,29.33
Operating Cash Flow,332.72,309.96,249.23,382.28,369.14,499.61,551.43,718.68,736.53,602.82
Operating Cash Flow Growth,-28.39%,-6.84%,-19.59%,53.38%,-3.44%,35.34%,10.37%,30.33%,2.48%,-18.15%
Capital Expenditures,-20.91,-36.04,-66.64,-53.92,-78.44,-89.21,-128.08,-84.12,-79.96,-76.13
Acquisitions,3.56,-24.53,-51.12,-247.63,-19.11,0,0,-74.17,-780.33,-386.89
Change in Investments,0,0,0,0,0,0,0,0,-7,-5
Other Investing Activities,3.79,-,-,0.65,1.1,-,-,-,-0.43,-
Investing Cash Flow,-13.56,-60.58,-117.75,-300.9,-96.45,-89.21,-128.08,-158.28,-867.73,-468.02
Dividends Paid,-401.94,-262.2,-111.82,-95.18,-103.41,-114.23,-146.6,-181.07,-209.06,-235.73
Share Issuance / Repurchase,1.37,-57.12,-57.18,-40.23,-261.41,-241.56,-167.24,-293.99,-395.49,-199.2
Debt Issued / Paid,-61.79,-39.74,-22.06,51.06,150.53,-68.44,420.97,154.66,434.77,-2.32
Other Financing Activities,52.81,56.9,39.89,32.86,11.14,10.87,-72.57,9.05,5.93,11.38
Financing Cash Flow,-409.55,-302.16,-151.17,-51.49,-203.15,-413.37,34.56,-311.35,-163.85,-425.85
Net Cash Flow,-90.39,-52.78,-19.69,29.89,69.54,-2.97,457.91,249.05,-295.05,-291.05
Free Cash Flow,311.81,273.92,182.6,328.36,290.71,410.4,423.35,634.57,656.56,526.69
Free Cash Flow Growth,-27.74%,-12.15%,-33.34%,79.82%,-11.47%,41.17%,3.16%,49.89%,3.47%,-19.78%
Free Cash Flow Margin,5.69%,5.19%,3.38%,5.65%,4.71%,6.12%,5.67%,8.07%,7.85%,5.69%
Free Cash Flow Per Share,2.09,1.83,1.23,2.19,2.00,2.93,3.02,4.61,4.93,3.98
