,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"3,749","4,084","4,188","5,119","4,645","2,319","2,470","2,172","1,797","1,354","1,776","2,119","2,402","2,611","2,612","2,645","3,340","3,681","4,238","4,782","4,575","4,059","4,698","4,303","4,320","4,718","1,103","2,246","2,965","3,694","4,139","4,765","6,044","3,983","7,407","7,593","6,719","6,044","5,573","6,212"
Revenue Growth (YoY),24.48%,21.66%,9.05%,44.54%,23.91%,-43.22%,-41.02%,-57.56%,-61.32%,-41.59%,-28.10%,-2.48%,33.69%,92.75%,47.12%,24.84%,39.07%,41.01%,62.22%,80.79%,36.94%,10.25%,10.84%,-10.00%,-5.56%,16.25%,-76.52%,-47.81%,-31.37%,-21.70%,275.25%,112.15%,103.84%,7.82%,78.96%,59.35%,11.17%,51.74%,-24.76%,-18.19%
Cost of Revenue,"1,457","1,613","1,669","1,886","1,542","1,279","1,204","1,138",957.43,800.94,906.96,"1,023","1,102","1,209","1,267","1,262","1,531","1,685","2,027","1,959","2,004","1,894","2,139","2,043","1,908","1,776",938,"1,058","1,196","1,460","1,616","1,822","1,903","1,976","2,867","2,398","2,257","2,116","2,200","2,158"
Gross Profit,"2,292","2,471","2,519","3,233","3,104","1,039","1,266","1,035",839.34,553.41,868.78,"1,096","1,300","1,401","1,346","1,383","1,809","1,996","2,211","2,823","2,570","2,164","2,559","2,260","2,412","2,942",165,"1,188","1,769","2,234","2,523","2,943","4,141","2,007","4,540","5,195","4,462","3,928","3,373","4,054"
"Selling, General & Admin",91.07,82.86,90.93,96.93,131.29,84.3,82.32,90.96,109.01,100.53,97.71,94.4,102.18,97.24,108.51,111.72,117.01,94.7,104.08,111.28,116.9,106.67,121.78,135.76,124.79,114,132,125,113,110,120,142,139,124,128,162,156,145,142,161
Research & Development,30.38,48.06,42.21,48.96,45.17,39.45,43.76,31.34,34.95,29.83,30.56,25.46,39.11,56.89,34.71,30.8,22.94,34.84,47.48,32.82,33.86,36.32,32.52,34.54,36.61,40,27,38,41,33,35,44,42,45,35,35,44,50,47,43
Other Operating Expenses,"1,190","1,256","1,241","1,301","1,701","1,089","1,100","7,135","1,025","1,061","1,029","1,169","1,264","1,140","1,074","1,026","1,194",992.28,"1,095","1,172","1,296","1,145","1,274","1,262","1,387","2,730","1,093","1,028","1,127","1,159","1,197","1,286","1,432","1,292","1,474","1,334","1,409","1,161","1,214","1,293"
Operating Expenses,"1,312","1,387","1,374","1,446","1,877","1,212","1,226","7,258","1,169","1,192","1,157","1,289","1,405","1,294","1,218","1,168","1,333","1,122","1,246","1,316","1,447","1,288","1,428","1,432","1,549","2,884","1,252","1,191","1,281","1,302","1,352","1,472","1,613","1,461","1,637","1,531","1,609","1,356","1,403","1,497"
Operating Income,980.32,"1,084","1,145","1,786","1,227",-173,39.63,"-6,222.96",-329.75,-638.14,-288.17,-193.48,-105.49,107.75,127.91,214.84,475.91,874.59,964.93,"1,507","1,123",876.53,"1,131",827.96,863.74,58,"-1,087",-3,488,932,"1,171","1,471","2,528",546,"2,903","3,664","2,853","2,572","1,970","2,557"
Interest Expense / Income,52.51,50.15,51.87,49.7,49.74,53.35,60.48,60.57,62.99,68.39,71.11,70.86,71.33,71.52,70.41,69.08,63.36,61.96,63.44,63.63,56.02,54.91,49.91,39.62,40.57,45,54,53,53,47,45,48,38,48,48,41,42,42,35,36
