,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,580.19,660.93,706.35,"1,104",444.59,-169.75,5.27,"-4,075.74",-284.3,-471.78,-292.56,-190,-142.35,28.52,23.05,100.54,"2,430",638.59,696.73,"1,191",892.77,635.43,847.84,615.12,636.61,10,-910,-42,337,677,907,"1,095","1,985",390,"2,238","2,854","2,277","2,023","1,553","2,030"
Depreciation & Amortization,915.26,946.49,996.6,"1,040","1,014",912.79,909.23,722.17,769.46,928.89,862.49,899.51,862.52,816.04,865.38,846.22,881.75,748.59,848.67,918.18,919.96,879.6,957.3,953.6,959.5,"1,000",707,823,870,900,914,927,910,847,911,906,878,798,866,898
Share-Based Compensation,25.28,8.14,-6.76,14.42,29.82,24.19,21.06,32.45,26.81,32.38,15.28,27.34,23.73,30.46,27.6,43.48,32.31,35.49,31.8,49,39.05,39.09,38.57,54.67,42.68,40,40,33,33,35,31,51,35,35,30,34,34,34,35,57
Other Operating Activities,480.5,652.11,238.38,178.41,622.1,193.31,-48.19,"4,453",103.84,-197.9,-82.07,22.73,60.84,23.04,162.34,-28.88,"-2,016.98",129.5,364.41,31.46,233.45,53.66,842.83,438.28,168.23,"1,535",251,400,-119,258,-293,123,236,-444,"-1,131",979,255,400,-177,-281
Operating Cash Flow,"2,001","2,268","1,935","2,336","2,110",960.55,887.37,"1,131",615.81,291.59,503.15,759.58,804.75,898.05,"1,078",961.36,"1,328","1,552","1,942","2,190","2,085","1,608","2,687","2,062","1,807","2,585",88,"1,214","1,121","1,870","1,559","2,196","3,166",828,"2,048","4,773","3,444","3,255","2,277","2,704"
Operating Cash Flow Growth,63.07%,59.14%,2.32%,16.10%,5.46%,-57.64%,-54.13%,-51.58%,-70.82%,-69.64%,-43.30%,-32.87%,30.68%,207.98%,114.33%,26.56%,64.97%,72.84%,80.05%,127.76%,57.07%,3.58%,38.37%,-5.84%,-13.34%,60.78%,-96.72%,-41.12%,-37.96%,-27.66%,1671.59%,80.89%,182.43%,-55.72%,31.37%,117.35%,8.78%,293.12%,11.18%,-43.35%
Capital Expenditures,"-1,531.87","-1,882.77","-2,170.18","-2,095.93","-1,528.6","-1,544.48","-1,152.8","-1,328.8",-794.28,-566.52,-369.08,-448.62,-79.36,-899.75,-898.48,"-1,077.72","-1,021.52","-1,438.38","-1,678.49","-1,645.87","-1,086.3","-1,985.39","-1,560.35","-1,473.09","-1,263.18","-1,663",-431,-341,-838,-912,-882,-888,-937,-888,"-1,314","-1,126","-1,323","-1,532","-1,492","-1,504"
Acquisitions,0,0,0,0,0,0,0,0,0,0,0,0,54.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Investing Activities,-19.56,59.21,-118.83,77.38,146.15,-259.74,89.84,-349.42,19.42,-2.23,56.71,66.14,35.49,63.32,15.81,41.33,-210.4,-18.05,45.3,-142.78,-205.6,94.38,-72.33,16.62,66.32,132,-414,6,201,91,54,-45,100,-68,-173,-90,-74,-35,-250,-28
Investing Cash Flow,"-1,551.44","-1,823.56","-2,289","-2,018.55","-1,382.45","-1,804.22","-1,062.96","-1,678.22",-774.86,-568.75,-312.38,-382.48,10.67,-836.43,-882.67,"-1,036.39","-1,231.93","-1,456.43","-1,633.19","-1,788.65","-1,291.89","-1,891.01","-1,632.67","-1,456.47","-1,196.85","-1,531",-845,-335,-637,-821,-828,-933,-837,-956,"-1,487","-1,216","-1,397","-1,567","-1,742","-1,532"
Dividends Paid,-51.45,-51.78,-67.9,-67.99,-92.03,-91.66,-91.47,-91.45,-92.43,-92.17,-91.87,-92.69,-96.12,-96.71,-96.28,-96.28,-97.27,-97.03,-106.58,-107.47,-126.97,-127.55,-127.14,-166.17,-167.15,-167,-217,-217,-220,-219,-239,-820,"-1,406","-1,023","-1,486","-1,312","-1,327","-1,067",-480,-494
Share Issuance / Repurchase,0.43,-27.91,-51.18,-23.99,-2.09,-11.48,-0.4,-16.57,2.35,-9.98,-8.15,-23.23,-17.47,-16.27,4.2,-27.13,-3.37,-15.32,-5.56,-25.58,3.56,-5.85,6.14,-12.97,5.68,-5,8,-10,7,-10,7,-21,2,-39,-2,-37,-12,-317,-293,-108
Debt Issued / Paid,-401.46,-6.2,-1.44,-1.5,-1.51,987.1,-501.51,23.81,228.44,328.22,-1.59,-1.6,-165.44,-1.62,-1.63,-601.65,4.9,-1.67,-1.68,-1.7,-353.17,-3.19,-908.12,-3.35,-3.35,-3,476,-5,-6,-759,-9,-9,-10,-10,-9,-8,-8,"-1,258",-16,-8
Other Financing Activities,5.83,-4.13,36.34,23.61,11.95,8.61,7.89,7.85,1.85,-,11.79,9.43,8.14,-,-,-0.1,-6.52,0.06,-0.03,0.03,-,-,-0.02,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Financing Cash Flow,-446.65,-90.01,-84.18,-69.87,-83.67,892.57,-585.5,-76.37,140.22,226.06,-89.82,-108.08,-270.89,-114.6,-93.71,-725.15,-102.26,-113.96,-113.85,-134.72,-476.57,-136.58,"-1,029.14",-182.47,-164.82,-175,267,-232,-219,-988,-241,-850,"-1,414","-1,072","-1,497","-1,357","-1,347","-2,642",-789,-610
Exchange Rate Effect,-3.75,-5.1,1.54,2.95,-38.25,-8.69,1.06,-1.55,-5.36,1.07,10.29,-0.01,6.64,-0.35,0.88,-3.13,-5.28,0.09,-2.46,-0.31,-35.26,-0.01,-0.06,-0.11,-0.83,0,0,2,-2,-2,2,0,1,0,0,-1,0,0,0,0
Net Cash Flow,-0.61,349,-437.07,251.01,606.07,40.21,-760.02,-624.71,-24.18,-50.03,111.24,269.01,551.17,-53.33,102.88,-803.31,-11.91,-18.13,192.12,265.92,281.5,-419.82,24.68,422.62,444.53,879,-490,649,263,59,492,413,916,"-1,200",-936,"2,199",700,-954,-254,562
Free Cash Flow,469.36,384.9,-235.6,240.54,581.84,-583.93,-265.43,-197.36,-178.47,-274.93,134.07,310.96,725.39,-1.7,179.89,-116.36,306.03,113.78,263.13,543.73,998.93,-377.62,"1,126",588.58,543.85,922,-343,873,283,958,677,"1,308","2,229",-60,734,"3,647","2,121","1,723",785,"1,200"
Free Cash Flow Growth,-,85.01%,-,145.60%,23.97%,-,-,-,-,-,-,-,-,-,34.18%,-,-57.81%,-,46.27%,-,226.42%,-,328.00%,8.25%,-45.56%,-,-,48.32%,-47.96%,3.90%,-,49.83%,687.63%,-,8.42%,178.82%,-4.85%,-,6.95%,-67.10%
Free Cash Flow Margin,12.52%,9.43%,-5.63%,4.70%,12.52%,-25.19%,-10.75%,-9.08%,-9.93%,-20.30%,7.55%,14.68%,30.20%,-0.07%,6.89%,-4.40%,9.16%,3.09%,6.21%,11.37%,21.84%,-9.30%,23.97%,13.68%,12.59%,19.54%,-31.10%,38.87%,9.54%,25.93%,16.36%,27.45%,36.88%,-1.51%,9.91%,48.03%,31.57%,28.51%,14.09%,19.32%
Free Cash Flow Per Share,0.87,0.71,-0.43,0.44,1.07,-1.07,-0.49,-0.36,-0.33,-0.50,0.24,0.57,1.27,-0.00,0.31,-0.20,0.53,0.20,0.46,0.94,1.73,-0.65,1.95,1.02,0.94,1.59,-0.59,1.51,0.49,1.65,1.17,2.25,3.82,-0.10,1.26,6.26,3.64,2.95,1.35,2.07
