,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,814,507.6,493,600.3,701.1,915.4,868.2,714.6,980.5,"1,194","1,022","1,037",708.6,696.5,875,648.2,974.7,"1,204","1,008",857.9,875.7,790.3,969.6,"1,168","1,224","2,036","1,371","1,623","1,402","1,616","1,347","1,291","1,103","1,536","1,538","1,581","2,143","3,435","3,602","2,750"
Short-Term Investments,745.3,471,521.3,632.2,661.1,646.1,871.5,845.2,827.9,990.3,"1,194","1,518",756.2,"1,127","1,272","1,312","1,543","1,729","2,128","2,205","1,933","1,928","1,928","2,054","2,030","2,453","3,348","3,489","3,156","2,824","2,742","2,913","2,883","2,901","2,776","2,537","2,549","2,364","2,874","2,473"
Cash & Cash Equivalents,"1,559",978.6,"1,014","1,233","1,362","1,562","1,740","1,560","1,808","2,184","2,215","2,555","1,465","1,823","2,147","1,961","2,517","2,933","3,136","3,063","2,809","2,718","2,898","3,222","3,253","4,488","4,718","5,111","4,558","4,439","4,088","4,204","3,986","4,437","4,314","4,118","4,692","5,799","6,476","5,223"
Cash Growth,14.81%,-24.15%,-16.37%,-12.18%,-12.64%,59.56%,71.52%,26.56%,32.76%,39.85%,27.34%,63.78%,-19.00%,-16.50%,-3.09%,-23.25%,71.85%,60.83%,46.07%,56.23%,11.58%,-7.30%,-7.60%,5.18%,15.83%,65.11%,62.83%,58.66%,40.08%,-1.09%,-13.35%,-17.75%,-12.55%,-0.04%,5.52%,-2.05%,17.73%,30.69%,50.11%,26.84%
Receivables,239.1,271.1,259.1,315.1,292.4,321.5,334.7,394.3,325.9,403.8,432,430.2,412.9,481.1,468,507.9,474.9,532.5,580.4,682.3,547.6,633.4,639,645.2,527.6,508.8,588.6,645.5,654.3,699.9,695,782.7,906.1,838.5,849.6,942.1,925.3,904.2,962.7,"1,130"
Inventory,185.5,202.4,198.9,181.7,202.4,201.3,194,167.9,163,169.2,183.5,182.3,213.5,214.2,225.2,241.2,283.6,331.5,370.1,409,468.3,512.8,579.6,595.5,620.3,645.5,662.9,601.5,576.8,569.7,584.9,587.1,653,724,837.1,893.2,946.6,"1,005","1,148","1,221"
Other Current Assets,93.7,81.3,119.6,82.6,102.3,78.9,130.4,73.5,109.1,70.6,80.6,83.3,76.5,123.5,88.9,99.2,105.9,189.6,166.2,178.8,200.4,207,200.8,200.2,290.2,256.4,330.6,267.5,277.8,307.8,359.9,271.1,258.5,292.6,292.5,299.8,312.9,323.2,317,314
Total Current Assets,"2,078","1,533","1,592","1,812","1,959","2,163","2,399","2,196","2,406","2,827","2,911","3,250","2,168","2,642","2,929","2,809","3,382","3,986","4,253","4,333","4,025","4,072","4,317","4,663","4,692","5,899","6,300","6,626","6,066","6,017","5,728","5,845","5,803","6,293","6,293","6,253","6,877","8,032","8,903","7,888"
"Property, Plant & Equipment",320.8,326.7,335.4,387.4,404.7,408.6,427.3,432.1,439,440.1,447.3,458.4,497.4,540.1,584.8,613.1,661.9,688.8,746.4,812,935.4,"1,032","1,137","1,273","1,369","1,450","1,510","1,577","1,593","1,651","1,738","1,876","1,968","2,109","2,244","2,374","2,580","2,831","3,077","3,538"
Long-Term Investments,"1,404","1,065","1,248","1,265","1,305","1,307","1,386","1,788","1,993","2,041","2,346","2,283","1,682","1,600","1,655","1,886","1,551","1,327","1,435","1,771","2,256","2,430","2,533","2,624","2,643","1,587","1,643","1,758","2,673","3,296","4,132","4,416","4,416","3,738","3,078","2,624","1,886","1,333","1,045","2,120"
Goodwill and Intangibles,259.9,336,332.6,324.3,318.3,326.7,331.1,323.9,332.6,345.4,336.9,343.9,341.3,353.5,355.9,396.9,404.9,432.2,473.5,501.6,626.2,628.7,720.4,748.6,823,802.3,804,840.3,871.5,939.2,925.7,976.8,"1,005","1,050","1,059","1,059","1,065","1,042",986.5,985.4
Other Long-Term Assets,131.6,143.7,143.2,171.3,139.1,148.9,139.6,167.8,135.6,126.8,133.1,150.9,119.6,115.1,119.8,72,426.8,415.4,411.5,428.6,392.4,369.1,424.1,425.6,364.7,365.5,360.3,367.7,336.6,394.4,411.5,441.4,485.4,515.9,587.4,664.6,644.7,666.5,701.4,910.5
Total Long-Term Assets,"2,117","1,871","2,060","2,148","2,167","2,191","2,284","2,712","2,900","2,953","3,263","3,237","2,640","2,609","2,716","2,968","3,045","2,864","3,066","3,514","4,210","4,460","4,814","5,071","5,200","4,205","4,317","4,543","5,474","6,280","7,207","7,710","7,875","7,413","6,968","6,721","6,176","5,872","5,810","7,554"
Total Assets,"4,194","3,405","3,652","3,959","4,126","4,355","4,682","4,907","5,306","5,781","6,175","6,487","4,808","5,251","5,645","5,777","6,426","6,850","7,319","7,847","8,235","8,532","9,131","9,733","9,891","10,104","10,618","11,169","11,540","12,297","12,935","13,555","13,678","13,705","13,261","12,974","13,053","13,903","14,713","15,442"
Accounts Payable,57,58.9,53.6,61.6,67.9,64.7,58,52.6,57.9,64.8,60.6,68.5,74,74.2,80.4,82.5,96.3,102.2,96.4,100.7,130.6,129.6,132.4,123.5,133.4,108.9,116,81.6,103.1,117.9,120,121.2,128.1,149.7,164.2,147,164.1,199.7,196.2,188.7
Deferred Revenue,226.5,225.1,217.8,216.6,212,216.8,225,225.6,225.3,228.6,229.6,240.6,273.3,288.9,282.5,243.8,254.6,272.1,281,294.3,298.4,306.8,307.6,337.8,337.4,343.1,327.8,350.3,358.1,360,348.5,377.2,386,376.3,358.9,397.3,417.8,405.2,394.8,446.1
Other Current Liabilities,176,211.9,209.1,223,177,192.9,195.6,213.7,169.7,196.1,237.9,287.4,210.9,236.7,252.8,336.5,230.3,292.1,325.9,425.6,311.2,371.1,490.9,568.9,475.1,472.8,450.9,533.3,443.4,526.7,558.8,651.4,598.1,649,710.3,877.8,725.5,933.5,"1,085","1,024"
Total Current Liabilities,459.5,495.9,480.5,501.2,456.9,474.4,478.6,491.9,452.9,489.5,528.1,596.5,558.2,599.8,615.7,662.8,581.2,666.4,703.3,820.6,740.2,807.5,930.9,"1,030",945.9,924.8,894.7,965.2,904.6,"1,005","1,027","1,150","1,112","1,175","1,233","1,422","1,307","1,538","1,676","1,659"
Other Long-Term Liabilities,78.1,86.3,86.8,78.8,83.9,87.4,88.5,95.9,103,109.8,104.8,112.6,122.3,128.7,69,333.6,338.6,314,326.8,338.6,454.3,444.5,423.3,418.3,414.7,412.4,436.1,444.6,445.6,412.9,447.8,453.7,409.3,447.8,453.4,439.3,451.6,405.2,412.8,385.5
Total Long-Term Liabilities,78.1,86.3,86.8,78.8,83.9,87.4,88.5,95.9,103,109.8,104.8,112.6,122.3,128.7,69,333.6,338.6,314,326.8,338.6,454.3,444.5,423.3,418.3,414.7,412.4,436.1,444.6,445.6,412.9,447.8,453.7,409.3,447.8,453.4,439.3,451.6,405.2,412.8,385.5
Total Liabilities,537.6,582.2,567.3,580,540.8,561.8,567.1,587.8,555.9,599.3,632.9,709.1,680.5,728.5,684.7,996.4,919.8,980.4,"1,030","1,159","1,195","1,252","1,354","1,449","1,361","1,337","1,331","1,410","1,350","1,418","1,475","1,604","1,522","1,623","1,687","1,861","1,759","1,944","2,089","2,044"
