,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"2,485","2,598","2,582","2,609","2,600","2,608","2,614","2,538","2,484","2,573","2,620","2,530","2,668","2,810","2,846","2,942","3,056","3,063","2,989","3,023","2,932","2,873","2,903","3,048","3,065","2,937","2,784","2,917","2,950","3,034","2,990","3,053","3,081","2,953","2,959","3,155","3,101","3,110","2,691","3,043"
Revenue Growth (YoY),2.05%,1.48%,6.47%,6.75%,4.63%,0.38%,1.24%,-2.72%,-4.46%,-1.34%,0.23%,-0.32%,7.41%,9.21%,8.63%,16.28%,14.54%,9.00%,5.02%,2.75%,-4.06%,-6.20%,-2.88%,0.83%,4.54%,2.23%,-4.10%,-4.30%,-3.75%,3.30%,7.40%,4.66%,4.44%,-2.67%,-1.04%,3.34%,0.65%,5.32%,-9.06%,-3.55%
Gross Profit,"2,485","2,598","2,582","2,609","2,600","2,608","2,614","2,538","2,484","2,573","2,620","2,530","2,668","2,810","2,846","2,942","3,056","3,063","2,989","3,023","2,932","2,873","2,903","3,048","3,065","2,937","2,784","2,917","2,950","3,034","2,990","3,053","3,081","2,953","2,959","3,155","3,101","3,110","2,691","3,043"
"Selling, General & Admin","1,376","1,209","1,169","1,207","1,296","1,229","1,297","1,173","1,313","1,182","1,215","1,083","1,370","1,284","1,279",922,"1,369","1,249","1,213","1,449","1,345","1,199","1,196","1,271","1,317","1,160","1,171","1,291","1,351","1,177","1,156","1,314","1,327","1,142","1,139","1,214","1,386","1,226","1,183","1,375"
Other Operating Expenses,652,641,723,850,801,905,665,684,737,678,769,"1,100",716,747,742,"1,209",899,921,878,"1,037",948,955,984,"1,136",938,922,932,985,981,934,960,"1,016","1,000",966,971,"1,042",983,986,997,"1,447"
Operating Expenses,"2,028","1,850","1,892","2,057","2,097","2,134","1,962","1,857","2,050","1,860","1,984","2,183","2,086","2,031","2,021","2,131","2,268","2,170","2,091","2,486","2,293","2,154","2,180","2,407","2,255","2,082","2,103","2,276","2,332","2,111","2,116","2,330","2,327","2,108","2,110","2,256","2,369","2,212","2,180","2,822"
Operating Income,457,748,690,552,503,474,652,681,434,713,636,347,582,779,825,811,788,893,898,537,639,719,723,641,810,855,681,641,618,923,874,723,754,845,849,899,732,898,511,221
Other Expense / Income,9,22,20,23,36,31,46,31,53,36,57,38,54,39,59,34,56,38,61,49,60,51,57,75,90,84,38,39,21,20,19,28,21,45,21,47,68,19,24,58
Pretax Income,448,726,670,529,467,443,606,650,381,677,579,309,528,740,766,777,732,855,837,488,579,668,666,566,720,771,643,602,597,903,855,695,733,800,828,852,664,879,487,163
Income Tax,92,124,128,71,94,54,67,103,62,92,72,-248,82,156,137,464,129,158,129,92,127,131,138,74,140,109,126,104,108,175,162,33,150,88,159,156,139,153,89,-9
