,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,"79,673","104,633","91,092","95,378","86,547","119,812","72,021","76,545","68,767","79,842","82,580","72,249","69,698","66,773","64,895","69,334","81,964","80,252","67,763","76,252","58,333","66,276","65,922","72,267","152,667","93,884","80,815","120,427","112,106","117,966","112,159","109,989","106,986","94,875","101,947","105,563","91,633","89,978","80,765","91,712"
Cash & Cash Equivalents,"79,673","104,633","91,092","95,378","86,547","119,812","72,021","76,545","68,767","79,842","82,580","72,249","69,698","66,773","64,895","69,334","81,964","80,252","67,763","76,252","58,333","66,276","65,922","72,267","152,667","93,884","80,815","120,427","112,106","117,966","112,159","109,989","106,986","94,875","101,947","105,563","91,633","89,978","80,765","91,712"
Cash Growth,81.36%,108.18%,114.17%,41.35%,8.63%,14.51%,-20.94%,-19.75%,-20.54%,-33.36%,14.66%,-5.61%,1.35%,-16.37%,-21.42%,-4.03%,17.60%,20.19%,4.42%,9.98%,-28.83%,-17.42%,-2.72%,-5.23%,161.72%,41.66%,22.59%,66.64%,-26.57%,25.65%,38.78%,-8.67%,-4.57%,-19.57%,-9.10%,-4.02%,-14.35%,-5.16%,-20.78%,-13.12%
Receivables,"2,197","2,221","2,318","2,242","2,281","2,385","2,271","2,346","2,371","2,399","2,594","2,644","2,690","2,805","3,043","3,099","3,183","3,086","3,196","3,203","3,277","3,202","3,258","3,231","3,274","3,235","3,291","3,105","3,302","3,358","3,407","3,278","3,446","3,403","3,526","3,434","3,570","3,732","3,874","3,806"
"Property, Plant & Equipment","1,896","1,920","1,911","1,937","1,933","2,035","1,984","1,894","1,949","1,994","2,042","2,062","2,101","2,137","2,167","2,186","2,194","2,189","2,193","2,214","2,230","2,244","2,306","2,282","2,225","2,212","2,193","2,154","2,143","2,169","2,191","2,261","2,229","2,240","2,283","2,315","2,337","2,349","2,334","2,399"
Goodwill and Intangibles,"8,344","8,284","8,020","7,851","7,555","7,600","7,536","7,439","7,482","7,353","7,760","7,564","7,565","7,638","7,655","7,635","7,646","7,473","7,477","9,815","9,757","9,720","9,577","9,586","9,469","9,452","9,477","9,510","9,636","9,562","9,537","9,437","9,326","9,119","8,919","9,039","9,023","8,979","8,850","8,931"
Total Assets,"256,663","282,324","274,805","274,119","279,476","294,571","247,274","245,155","243,685","255,386","256,140","242,698","236,802","238,274","235,986","238,425","250,286","248,308","234,007","244,596","228,332","241,540","244,606","245,610","362,527","280,242","272,075","314,706","316,885","326,528","323,139","314,624","322,350","300,223","303,568","301,450","290,816","294,561","284,415","297,258"
Total Liabilities,"235,390","260,624","253,649","252,791","258,657","273,071","225,742","224,020","222,157","233,282","233,959","221,479","215,508","216,206","213,489","216,108","227,887","225,737","209,454","219,859","203,294","216,086","219,397","221,179","338,666","255,369","246,517","288,506","291,880","301,361","295,825","287,261","296,126","274,456","277,920","276,259","266,066","270,357","260,794","273,459"
Total Debt,"22,285","22,541","22,725","23,369","23,695","24,834","23,571","17,750","16,253","17,986","17,611","17,415","16,574","17,058","16,836","15,606","14,030","14,578","13,034","15,267","13,549","18,142","19,858","14,450","51,411","31,273","26,940","21,205","15,265","14,325","14,164","15,178","18,217","14,554","18,358","18,270","20,008","21,525","21,669","24,366"
Debt Growth,-6.77%,5.48%,0.46%,8.94%,6.33%,10.17%,3.72%,-24.04%,-31.41%,-27.58%,-25.29%,-1.89%,1.98%,-5.16%,-4.40%,-10.39%,-15.35%,-14.54%,-22.58%,-2.17%,-3.43%,24.45%,52.36%,-5.35%,279.44%,72.38%,35.66%,46.75%,-70.31%,-54.19%,-47.42%,-28.42%,19.34%,1.60%,29.61%,20.37%,9.83%,47.90%,18.04%,33.37%
