,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash & Equivalents,42.27,48.37,59.53,40.65,75.11,349.46,172.25,155.44,356.33,353.68
Short-Term Investments,9.1,32.77,50.25,48.42,6.86,0,178.53,406.53,86.69,621.01
Cash & Cash Equivalents,51.37,81.14,109.78,89.07,81.97,349.46,350.78,561.97,443.02,974.69
Cash Growth,35.88%,57.95%,35.30%,-18.87%,-7.97%,326.34%,0.38%,60.20%,-21.17%,120.01%
Receivables,22.49,30.74,28.93,57.07,56.06,130.58,146.88,229.2,320.82,358.19
Inventory,11.11,18.32,15.76,34.84,45.47,33.76,38.85,89.96,108.69,202.47
Other Current Assets,12.5,4.44,6.94,-3.74,21.7,44.35,72.97,100.83,236.96,269.92
Total Current Assets,97.47,134.64,161.41,177.23,205.19,558.16,609.48,981.95,"1,109","1,805"
"Property, Plant & Equipment",19.04,17.52,21.85,24,31.17,37.89,43.77,105.49,138.46,169.84
Long-Term Investments,12.02,9.3,8.53,0.23,36.88,40.23,77.1,124.85,126.01,457.98
Goodwill and Intangibles,5.55,5.32,17.18,25.66,33.75,40.92,37.78,34.65,59.06,57.14
Other Long-Term Assets,14.3,18.59,20.92,51.03,31.12,42.35,77.51,134.08,255.19,361.65
Total Long-Term Assets,50.92,50.73,68.47,100.93,132.92,161.39,236.16,399.07,578.72,"1,047"
Total Assets,148.38,185.37,229.88,278.16,338.11,719.54,845.64,"1,381","1,688","2,852"
Accounts Payable,6.22,7.68,7.33,10.74,8.59,15.16,25.87,24.14,32.22,59.92
Deferred Revenue,20.22,35.69,51.04,85.19,125.28,181.43,205.8,275.18,451.31,608.04
Current Debt,0.04,0.04,0,0,0,0,0,0,0,0
Other Current Liabilities,-3.35,-11.44,-20.23,-17.89,-25.92,-30.59,-36.11,-42.99,-65.01,-65.31
Total Current Liabilities,23.13,31.97,38.14,78.04,107.95,166.01,195.57,256.33,418.52,602.65
Long-Term Debt,0.07,0.03,0,0,0,0,0,0,20.44,711.11
Other Long-Term Liabilities,16.84,24.26,34.74,49.24,62.72,86.21,106.58,148.44,201.4,269.65
Total Long-Term Liabilities,16.91,24.29,34.74,49.24,62.72,86.21,106.58,148.44,221.84,980.76
Total Liabilities,40.04,56.26,72.88,127.28,170.67,252.22,302.14,404.77,640.36,"1,583"
Total Debt,0.1,0.07,0,0,0,0,0,0,20.44,711.11
Debt Growth,-24.82%,-34.95%,-,-,-,-,-,-,-,3379.01%
Common Stock,47.22,48,55.94,31.71,45.73,297.45,372.33,806.21,939.28,"1,019"
Retained Earnings,61.13,81.05,100.98,118.28,123.19,171.38,172.27,169.9,109.88,257.02
Comprehensive Income,-0,0.06,0.08,0.9,-1.47,-1.51,-1.1,0.14,-1.32,-7.18
Shareholders' Equity,108.35,129.11,157,150.89,167.44,467.32,543.5,976.26,"1,048","1,268"
Net Cash / Debt,51.27,81.07,109.78,89.07,81.97,349.46,350.78,561.97,422.58,263.58
Net Cash / Debt Growth,36.10%,58.13%,35.41%,-18.87%,-7.97%,326.34%,0.38%,60.20%,-24.80%,-37.63%
Net Cash Per Share,0.95,1.49,2.01,1.66,1.52,6.03,5.84,9.10,6.38,3.63
Working Capital,74.34,102.67,123.27,99.19,97.24,392.14,413.91,725.62,690.97,"1,203"
Book Value Per Share,2.09,2.44,2.93,2.87,3.18,8.29,9.18,15.80,15.83,17.84
