,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,448,467,477,302,416,308,401,422,356,399,339,406,389,406,419,33,462,480,461,"2,978",517,522,735,511,573,458,700,770,980,841,979,"1,026","1,174",372,"1,273","1,328","1,516","1,575","1,565","1,543"
Depreciation & Amortization,285,293,301,291,277,278,276,275,272,281,284,285,287,292,298,307,311,311,306,902,"1,223","1,195","1,095","1,162","1,142","1,124","1,168","1,192","1,166","1,171","1,163","1,135","1,112","1,091","1,045",956,948,960,959,949
Share-Based Compensation,15,13,14,9,7,10,8,5,8,14,14,3,12,16,16,15,4,17,19,22,16,22,26,31,43,32,29,29,29,34,32,33,34,17,27,29,30,36,36,0
Other Operating Activities,-212,74,-79,170,-192,111,-9,89,-89,18,151,32,22,-13,61,481,-89,-18,85,"-2,549",-625,-727,13,472,-411,150,-13,443,-66,-219,382,"1,039",-320,653,291,-218,-586,-421,-40,235
Operating Cash Flow,536,847,713,772,508,707,676,791,547,712,788,726,710,701,794,836,688,790,871,"1,353","1,131","1,012","1,869","2,176","1,347","1,764","1,884","2,434","2,109","1,827","2,556","3,233","2,000","2,133","2,636","2,095","1,908","2,150","2,520","2,727"
Operating Cash Flow Growth,13.56%,46.79%,-21.13%,-19.92%,-5.22%,-16.53%,-5.19%,2.46%,7.68%,0.71%,16.57%,-8.22%,29.80%,-1.54%,0.76%,15.15%,-3.10%,12.70%,9.70%,61.84%,64.39%,28.10%,114.58%,60.83%,19.10%,74.31%,0.80%,11.86%,56.57%,3.57%,35.67%,32.83%,-5.17%,16.75%,3.13%,-35.20%,-4.60%,0.80%,-4.40%,30.17%
Capital Expenditures,-393,-384,-430,-482,-397,-352,-405,-387,-323,-357,-376,-409,-327,-325,-320,-339,-325,-351,-380,-827,-843,-865,-959,"-1,015",-803,-783,-787,"-1,027",-762,-744,-741,-839,-649,-826,-762,-936,-829,-859,-948,"-1,151"
Acquisitions,-58,-41,-6,-9,-3,200,5,36,-61,-256,13,-1,3,12,-11,-7,7,62,2,"7,175","3,303","1,246",250,72,190,149,55,20,11,35,70,-37,-16,-16,62,55,-805,-5,2,-111
Other Investing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-23,-58,-1,-,-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36
Investing Cash Flow,-451,-425,-436,-491,-400,-152,-400,-351,-384,-613,-363,-410,-324,-313,-331,-346,-318,-289,-378,"6,325","2,402",380,-709,-944,-613,-634,-732,"-1,007",-751,-709,-671,-876,-665,-842,-700,-881,"-1,634",-864,-946,"-1,226"
Dividends Paid,-191,-190,-189,-189,-207,-205,-203,-204,-214,-214,-214,-214,-225,-225,-225,-226,-237,-237,-238,-454,-477,-474,-471,-469,-511,-506,-506,-505,-553,-549,-546,-541,-592,-585,-581,-586,-623,-623,-620,-616
Common Stock Issued,49,20,16,18,44,17,13,14,34,26,49,30,26,44,20,29,29,15,26,7,28,27,5,12,13,12,16,6,17,15,7,11,10,12,2,12,13,8,4,0
Share Repurchases,-286,-160,-116,-300,-235,-234,-235,-21,-32,-51,-50,-95,-11,-130,-195,-1,288,-276,-1,-597,-725,-525,-684,-724,"-1,828",436,-202,-427,-868,"-1,214","-1,169","-1,361","-1,719","-1,610","-1,149",-690,-859,-908,"-1,158",0
Other Financing Activities,-228,-387,-210,-389,-172,-573,-305,-241,35,380,-247,-322,-208,-333,-393,-277,67,-570,-146,"-3,844","-2,482","-4,512","-1,870",-967,-571,726,-645,"-2,895","-1,302","-2,825",-886,"-5,048",-893,"-3,040","-2,290",274,"-1,013","-3,185","-1,506",-164
Financing Cash Flow,-84,-397,-267,-260,-100,-527,-260,-410,-113,243,-362,-411,-396,-384,-403,-473,-429,-516,-357,"-3,694","-2,206","-4,434","-1,652",-700,759,-204,-933,"-2,967",-970,"-2,145",-256,"-4,217",244,"-2,003","-1,720",390,-764,"-2,892",-964,-780
Net Cash Flow,6,29,-5,-42,-9,19,0,11,74,346,60,-103,-5,16,72,10,-72,-66,121,"4,003","1,325","-3,105",-566,580,"1,314",927,258,"-1,445",342,-959,"1,563","-1,877","1,641",-809,101,"1,680",-474,"-1,605",537,770
Free Cash Flow,143,463,283,290,111,355,271,404,224,355,412,317,383,376,474,497,363,439,491,526,288,147,910,"1,161",544,981,"1,097","1,407","1,347","1,083","1,815","2,394","1,351","1,307","1,874","1,159","1,079","1,291","1,572","1,576"
