,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"3,026","3,113","3,144","2,990","2,757","2,738","2,686","2,595","2,509","2,665","2,716","2,644","2,728","2,834","2,922","2,953","2,999","3,061","3,024","5,816","6,944","7,204","7,000","7,080","6,739","6,377","6,855","7,272","7,243","7,584","7,668","8,298","8,211","8,457","8,797","7,899","8,193","8,204","8,155","12,733"
Revenue Growth (YoY),4.78%,3.28%,4.35%,-0.66%,-8.89%,-12.05%,-14.57%,-13.21%,-9.00%,-2.67%,1.12%,1.89%,8.73%,6.34%,7.58%,11.69%,9.93%,8.01%,3.49%,96.95%,131.54%,135.35%,131.48%,21.73%,-2.95%,-11.48%,-2.07%,2.71%,7.48%,18.93%,11.86%,14.11%,13.36%,11.51%,14.72%,-4.81%,-0.22%,-2.99%,-7.30%,61.20%
Cost of Revenue,"1,726","1,767","1,780","1,689","1,530","1,516","1,488","1,426","1,381","1,468","1,533","1,478","1,545","1,598","1,652","1,660","1,677","1,723","1,714","3,970","4,116","4,280","4,061","4,187","3,843","3,619","3,835","4,086","4,054","4,194","4,368","4,927","4,798","4,940","5,285","4,427","4,431","4,316","4,314",0
Gross Profit,"1,300","1,346","1,364","1,301","1,227","1,222","1,198","1,169","1,128","1,197","1,183","1,166","1,183","1,236","1,270","1,293","1,322","1,338","1,310","1,846","2,828","2,924","2,939","2,893","2,896","2,758","3,020","3,186","3,189","3,390","3,300","3,371","3,413","3,517","3,512","3,472","3,762","3,888","3,841","12,733"
Research & Development,23,24,25,24,24,23,23,23,23,24,22,23,23,23,23,24,24,24,23,42,46,45,44,49,44,34,36,38,35,34,36,38,35,37,35,36,36,35,36,39
Other Operating Expenses,9,3,301,-3,-4,-144,-24,28,-5,4,-89,13,-6,6,-3,7,-7,15,7,4,3,-107,-116,-158,-71,9,-36,-79,61,-172,29,-25,"1,112","1,091","1,045",956,948,-4,49,0
Operating Expenses,634,652,653,635,600,598,580,573,569,613,597,580,589,623,625,647,645,642,623,"1,662","2,148","2,124","1,989","2,055","2,047","1,918","1,974","2,032","1,988","2,027","1,992","1,960","1,949","1,899","1,850","1,756","1,806","1,828","1,803",871
Operating Income,675,697,711,525,623,480,594,624,554,588,497,599,582,604,626,636,653,689,669,"3,236",609,669,"1,000",655,733,591,969,"1,029","1,213","1,142","1,292","1,337","1,480",589,"1,613","1,687","1,933","2,011","2,052","2,028"
Interest Expense,46,43,45,79,44,40,35,42,65,44,43,38,41,38,41,41,46,44,40,72,23,10,-3,8,24,18,38,35,20,18,8,31,9,5,18,31,37,52,40,71
Other Expense / Income,5,4,2,-1,1,1,2,-3,-,-1,-5,3,3,3,4,4,-3,7,12,-169,-71,-32,-30,-26,-29,-49,-34,-29,-55,-51,-16,-59,-72,-74,-69,-60,-50,-54,-40,-39
