,2013-12-29,2014-03-23,2014-06-15,2014-09-07,2014-12-28,2015-03-22,2015-06-14,2015-09-06,2016-01-03,2016-03-27,2016-06-19,2016-09-11,2017-01-01,2017-03-26,2017-06-18,2017-09-10,2017-12-31,2018-03-25,2018-06-17,2018-09-09,2018-12-30,2019-03-24,2019-06-16,2019-09-08,2019-12-29,2020-03-22,2020-06-14,2020-09-06,2021-01-03,2021-03-28,2021-06-20,2021-09-12,2022-01-02,2022-03-27,2022-06-19,2022-09-11,2023-01-01,2023-03-26,2023-06-18,2023-09-10
Revenue,566.55,453.85,450.46,446.57,642.95,502.03,488.62,484.7,741.18,539.18,547.34,566.68,819.44,624.22,628.61,643.64,891.51,785.37,779.4,785.97,"1,082",835.96,811.65,820.81,"1,150",873.1,920.02,967.72,"1,357",983.7,"1,032",997.99,"1,343","1,011","1,065","1,069","1,392","1,024","1,025","1,027"
Revenue Growth (YoY),4.98%,8.68%,8.81%,10.52%,13.49%,10.61%,8.47%,8.54%,15.28%,7.40%,12.02%,16.91%,10.56%,15.77%,14.85%,13.58%,8.80%,25.82%,23.99%,22.11%,21.38%,6.44%,4.14%,4.43%,6.30%,4.44%,13.35%,17.90%,17.93%,12.67%,12.22%,3.13%,-0.98%,2.79%,3.17%,7.07%,3.65%,1.31%,-3.81%,-3.86%
Cost of Revenue,394,316.81,315.82,313.05,453.39,344.96,335.95,342.74,509.74,371.96,375.5,392.77,564.7,430.4,435.77,445.16,610.66,485.51,485.82,490.69,668.18,513.67,494.98,504.56,703.06,532.95,562.93,605.74,821.3,594.55,624.78,612.79,837.01,642.53,678.92,686.75,880.36,638.85,619.97,629.19
Gross Profit,172.55,137.04,134.65,133.51,189.57,157.07,152.67,141.95,231.44,167.22,171.84,173.9,254.73,193.82,192.85,198.48,280.85,299.87,293.58,295.28,413.96,322.29,316.67,316.25,447.29,340.16,357.09,361.98,535.26,389.15,407.69,385.2,506.2,368.62,386.27,381.85,511.87,385.55,404.66,398.17
"Selling, General & Admin",74.88,52.87,53.28,56.57,86.68,62.81,60.44,61.41,93.03,68.5,68.14,72.99,104.02,77.78,79.98,81.4,105.6,84.18,86.51,80.37,121.41,89.66,89.25,83.73,119.65,88.49,88.07,91.65,138.4,91.25,100.45,96.34,140.29,97.49,97.07,91.21,130.76,95.19,97.79,97.2
Other Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.21,80.93,82.48,112.91,89.12,88.5,89.49,123.68,95.83,105.44,108.15,152.82,111.36,116.34,108.58,143.22,106.59,111.08,114.19,132.29,112.88,126.42,111.53
Operating Expenses,74.88,52.87,53.28,56.57,86.68,62.81,60.44,61.41,93.03,68.5,68.14,72.99,104.02,77.78,79.98,81.4,105.6,166.39,167.44,162.85,234.32,178.79,177.75,173.22,243.34,184.32,193.51,199.8,291.22,202.61,216.79,204.92,283.51,204.08,208.15,205.4,263.05,208.06,224.22,208.74
Operating Income,97.67,84.18,81.36,76.94,102.88,94.25,92.23,80.54,138.41,98.71,103.7,100.91,150.72,116.03,112.87,117.08,175.25,133.48,126.15,132.43,179.64,143.5,138.92,143.03,203.95,155.83,163.58,162.18,244.04,186.54,190.9,180.28,222.69,164.54,178.11,176.45,248.82,177.48,180.44,189.43
Interest Expense / Income,27.15,20.33,19.85,19.97,26.73,20.15,19.01,19.98,40.4,26.15,25.21,25.18,33.54,25.63,24.61,33.14,39.16,30.29,36.13,33.98,45.96,35.05,33.87,33.75,48.15,39.47,39.73,38.61,54.36,39.42,45.88,45.52,60.98,46.87,44.85,45.44,61.09,46.55,44.93,44.8
Other Expense / Income,-0.06,-0.03,-0.03,-0.02,-0.06,-0.08,-0.06,-0.06,-0.11,-0.28,-0.2,-0.08,-0.13,-0.11,-0.28,-0.61,-0.46,-0.48,-1.18,-0.79,-0.88,-0.69,-0.92,-0.97,-1.47,-0.93,-0.64,-0.2,0.12,-2.52,-0.07,-0.05,-34.47,-0.05,-0.22,-0.83,-2.06,-2.39,-2.54,-30.94
