,2013-12-29,2014-03-23,2014-06-15,2014-09-07,2014-12-28,2015-03-22,2015-06-14,2015-09-06,2016-01-03,2016-03-27,2016-06-19,2016-09-11,2017-01-01,2017-03-26,2017-06-18,2017-09-10,2017-12-31,2018-03-25,2018-06-17,2018-09-09,2018-12-30,2019-03-24,2019-06-16,2019-09-08,2019-12-29,2020-03-22,2020-06-14,2020-09-06,2021-01-03,2021-03-28,2021-06-20,2021-09-12,2022-01-02,2022-03-27,2022-06-19,2022-09-11,2023-01-01,2023-03-26,2023-06-18,2023-09-10,Current
Market Capitalization,"3,911","4,321","4,035","4,213","5,250","5,821","6,198","5,793","6,080","6,418","6,384","7,052","7,656","8,791","10,139","8,996","8,264","9,750","11,726","12,314","10,397","9,819","11,536","9,787","11,956","11,598","14,792","15,023","15,108","14,429","17,868","18,828","20,534","14,225","13,667","13,174","12,262","11,034","11,712","13,594","14,715"
Market Cap Growth,61.63%,49.55%,20.39%,22.93%,34.23%,34.71%,53.58%,37.52%,15.79%,10.27%,3.01%,21.72%,25.93%,36.97%,58.82%,27.57%,7.94%,10.91%,15.65%,36.87%,25.81%,0.71%,-1.62%,-20.52%,15.00%,18.12%,28.23%,53.51%,26.37%,24.40%,20.79%,25.32%,35.91%,-1.41%,-23.51%,-30.03%,-40.28%,-22.43%,-14.31%,3.19%,-
Enterprise Value,"5,308","5,704","5,470","5,633","6,600","7,152","7,602","7,198","8,006","8,301","8,468","9,129","9,675","10,753","12,106","11,903","11,190","12,710","14,896","15,534","13,736","13,300","14,944","13,220","15,906","15,549","18,714","18,876","19,079","18,339","22,706","23,626","25,497","19,169","18,676","18,259","17,263","15,950","16,672","18,521","19,641"
PE Ratio,27.36,28.99,26.17,26.46,32.29,34.56,35.24,32.54,31.54,33.44,32.69,34.45,35.66,37.94,40.86,34.96,29.74,32.05,37.12,35.83,28.72,26.84,30.30,25.55,29.84,26.99,32.44,32.05,30.75,29.60,36.81,37.16,40.23,29.41,29.11,29.30,27.11,23.67,24.76,26.14,28.87
PS Ratio,2.17,2.35,2.15,2.20,2.63,2.85,2.98,2.74,2.74,2.85,2.76,2.95,3.10,3.44,3.84,3.31,2.96,3.31,3.78,3.80,3.03,2.82,3.28,2.76,3.30,3.17,3.93,3.84,3.67,3.41,4.12,4.31,4.71,3.24,3.09,2.94,2.70,2.42,2.60,3.04,3.29
PB Ratio,-3.03,-3.40,-3.13,-3.29,-4.30,-4.80,-4.97,-4.61,-3.38,-3.71,-3.33,-3.64,-4.07,-4.74,-5.62,-3.25,-3.02,-3.52,-4.00,-4.14,-3.42,-3.30,-3.97,-3.33,-3.50,-3.42,-4.51,-4.68,-4.58,-4.46,-4.32,-4.56,-4.88,-3.39,-3.27,-3.05,-2.93,-2.66,-2.81,-3.28,-3.28
P/FCF Ratio,25.46,30.71,28.78,26.80,42.95,34.29,37.85,34.52,26.61,40.62,33.68,32.14,32.73,30.17,36.60,30.11,32.89,37.92,41.71,47.45,37.90,33.97,34.67,27.28,29.06,28.67,35.76,33.48,29.98,25.65,30.38,30.43,36.67,29.03,32.66,32.47,31.60,26.43,24.83,28.84,31.22
P/OCF Ratio,20.16,23.67,21.47,20.22,27.30,24.16,26.36,24.06,20.84,28.63,24.78,24.56,26.18,24.98,30.20,25.13,24.22,27.99,30.60,32.78,26.38,24.10,26.16,21.45,24.06,23.42,29.16,27.68,25.49,22.19,26.42,26.63,31.39,24.52,26.68,26.36,25.80,21.58,20.76,23.96,25.94
Debt / Equity Ratio,-1.19,-1.21,-1.18,-1.19,-1.23,-1.26,-1.23,-1.22,-1.24,-1.28,-1.16,-1.15,-1.16,-1.18,-1.21,-1.14,-1.15,-1.14,-1.19,-1.17,-1.16,-1.25,-1.26,-1.25,-1.27,-1.28,-1.34,-1.35,-1.32,-1.35,-1.28,-1.28,-1.26,-1.26,-1.26,-1.25,-1.25,-1.26,-1.25,-1.26,-1.26
Quick Ratio,0.98,1.04,0.91,0.94,1.02,1.14,0.88,0.84,1.19,1.39,0.74,0.71,0.79,1.00,1.04,1.02,1.01,0.95,1.29,1.12,1.01,1.04,1.08,1.02,1.34,1.35,1.56,1.47,1.34,1.35,1.29,1.24,0.99,0.98,0.95,0.94,0.95,1.05,0.96,0.95,0.95
