,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Net Income,217.11,206.9,243.32,257.49,399.63,344.26,398.51,480.5,587.1,671.8
Depreciation & Amortization,85.42,103.84,108.31,107.67,108.14,109.38,128.72,134.8,152.9,185.8
Share-Based Compensation,20.25,16.07,12.24,8.71,30.63,33.52,46.99,59.7,61,66.1
Other Operating Activities,66.6,58.22,17.97,37.18,-96.43,80.38,103.96,38,7.8,-42.3
Operating Cash Flow,389.37,385.02,381.83,411.04,441.98,567.53,678.18,713,808.8,881.4
Operating Cash Flow Growth,76.74%,-1.12%,-0.83%,7.65%,7.53%,28.41%,19.50%,5.13%,13.44%,8.98%
Capital Expenditures,-10.48,-11.29,-7.8,-12.81,-20.1,-36.54,-51.52,-61.1,-28.4,7.8
Acquisitions,-367.71,-696.49,-136,-122.62,-41.47,-923.87,-353.04,-694.8,-366.8,"-1,927.7"
Change in Investments,-2.44,0.47,-0.84,-6.98,-1.02,8.64,-9.03,-3.2,-1.6,7.3
Investing Cash Flow,-380.63,-707.31,-144.64,-142.41,-62.59,-951.77,-413.59,-759.1,-396.8,"-1,912.6"
Dividends Paid,-53.55,-59.33,-64.11,-70.26,-77.71,-84.69,-91.34,-100.6,-107.2,-119.5
Share Issuance / Repurchase,11.16,-63.47,-150.72,-11.42,-118.78,-83.97,-44.61,-25,-48.6,-36.5
Debt Issued / Paid,29.91,718.43,-45.63,-73.13,-96.75,530,50,545,-73.1,"1,939"
Other Financing Activities,-13.13,-6.23,-33.39,-5.71,-43.34,-23.59,6.73,-64.4,18.8,-57.3
Financing Cash Flow,-25.61,589.39,-293.84,-160.52,-336.58,337.75,-79.22,355,-210.1,"1,725"
Exchange Rate Effect,0,0,0,0,0,0,0,0,-3.6,-131.2
Net Cash Flow,-16.87,267.1,-56.64,108.11,42.81,-46.49,185.38,308.9,198.3,563
Free Cash Flow,378.89,373.73,374.03,398.23,421.88,530.99,626.66,651.9,780.4,889.2
Free Cash Flow Growth,80.10%,-1.36%,0.08%,6.47%,5.94%,25.86%,18.02%,4.03%,19.71%,13.94%
Free Cash Flow Margin,27.79%,23.72%,22.53%,22.54%,22.42%,26.36%,26.20%,24.94%,25.58%,24.88%
Free Cash Flow Per Share,1.34,1.33,1.33,1.42,1.51,1.90,2.22,2.29,2.76,3.14
