,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"3,578","4,367","4,848","6,108","8,397","9,568","6,460","7,863","7,730","12,173","11,435","9,671","12,262","13,768","16,694","17,445","18,634","24,090","29,840","23,698","22,364","21,227","17,893","26,031","32,345","36,807","33,803","34,825","37,187","42,504","36,342","48,074","49,102","49,382","44,660","45,920","34,815","37,025","37,163","39,647","42,063"
Market Cap Growth,53.31%,52.43%,38.62%,88.71%,134.65%,119.09%,33.25%,28.74%,-7.95%,27.23%,77.01%,22.99%,58.64%,13.10%,45.99%,80.38%,51.96%,74.97%,78.75%,35.84%,20.02%,-11.89%,-40.04%,9.84%,44.63%,73.40%,88.92%,33.78%,14.97%,15.48%,7.51%,38.04%,32.04%,16.18%,22.89%,-4.48%,-29.10%,-25.02%,-16.79%,-13.66%,-
Enterprise Value,"3,125","3,999","4,220","5,391","7,859","8,745","6,076","7,324","8,574","13,957","13,042","10,396","12,070","14,063","17,134","18,072","18,142","23,662","29,376","25,042","22,834","21,486","18,719","27,634","40,316","40,823","39,668","40,804","45,888","48,275","41,758","53,794","60,534","58,175","51,237","51,866","40,603","37,861","38,080","40,283","40,240"
PE Ratio,27.12,22.34,14.67,14.27,33.32,27.18,17.37,17.71,-113.67,18.01,19.72,9.26,22.05,13.55,20.36,18.96,13.70,20.07,392.63,24.58,10.71,10.72,47.09,31.14,175.79,7.63,14.88,-725.52,13.30,-19.86,15.56,20.06,14.46,-72.20,15.13,-52.42,7.70,8.75,19.81,220.26,16.04
PS Ratio,0.30,0.33,0.33,0.37,0.46,0.49,0.30,0.35,0.31,0.41,0.33,0.24,0.27,0.30,0.35,0.36,0.37,0.46,0.53,0.39,0.34,0.31,0.25,0.35,0.39,0.40,0.33,0.31,0.32,0.36,0.30,0.38,0.37,0.36,0.32,0.32,0.24,0.25,0.25,0.26,0.27
PB Ratio,2.53,2.96,2.97,3.50,4.57,4.93,3.15,3.65,1.46,2.20,2.00,1.64,2.02,2.16,2.51,2.55,2.48,2.27,2.80,2.17,1.94,1.75,1.45,2.07,1.37,1.47,1.31,1.35,1.41,1.64,1.37,1.79,1.81,1.88,1.76,1.91,1.39,1.44,1.47,1.53,1.63
P/FCF Ratio,11.37,8.45,7.64,6.54,7.50,10.59,5.94,11.38,15.22,19.02,-77.26,49.34,7.94,5.38,6.36,7.79,17.46,15.74,23.61,13.87,40.01,298.97,11.94,33.20,42.95,-45.78,17.62,34.55,8.02,8.66,12.69,8.52,14.90,11.36,7.46,6.13,6.62,4.41,4.86,7.27,7.72
P/OCF Ratio,9.35,7.38,6.79,5.96,6.87,9.42,5.36,9.52,11.75,15.07,300.92,21.21,6.62,4.74,5.53,6.62,12.51,11.54,15.98,10.22,18.12,30.15,8.33,17.35,21.81,-504.21,12.41,18.61,6.76,7.35,9.67,7.38,11.68,9.29,6.40,5.39,5.56,3.95,4.34,6.33,6.72
Debt / Equity Ratio,0.58,0.60,0.58,0.51,0.61,0.59,0.62,0.57,0.81,0.81,0.80,0.79,0.77,0.74,0.71,0.69,0.69,0.59,0.60,0.61,0.59,0.59,0.57,1.09,0.73,0.67,0.70,0.65,0.70,0.65,0.71,0.70,0.83,0.85,0.85,0.75,0.86,0.70,0.76,0.69,0.69
Quick Ratio,0.96,0.94,0.92,0.93,0.92,0.97,0.87,0.89,0.79,0.75,0.76,0.87,0.94,0.99,0.91,0.86,0.90,1.15,0.95,0.94,0.98,1.01,0.95,1.49,1.02,1.13,1.16,1.02,1.03,1.01,1.06,1.04,0.98,1.01,0.99,0.97,1.01,1.05,0.98,0.54,0.54
Current Ratio,1.13,1.10,1.05,1.05,1.07,1.11,1.01,0.99,0.96,0.89,0.86,0.97,1.02,1.08,0.99,0.93,1.01,1.26,1.03,1.00,1.04,1.07,1.01,1.57,1.14,1.22,1.25,1.08,1.10,1.08,1.12,1.11,1.05,1.11,1.06,1.06,1.07,1.11,1.12,1.11,1.11
Asset Turnover,Upgrade,0.78,0.86,0.80,0.81,0.77,0.78,0.80,0.86,0.37,0.56,0.55,0.59,0.55,0.55,0.54,0.59,0.52,0.49,0.52,0.54,0.55,0.53,0.55,0.46,0.39,0.41,0.43,0.41,0.43,0.43,0.42,0.42,0.45,0.44,0.44,0.46,0.47,0.45,0.45,0.47
Interest Coverage,9.97,10.77,11.63,19.40,12.90,15.73,16.64,20.00,0.61,7.25,6.00,6.95,3.87,7.06,5.23,2.74,7.94,6.11,0.42,3.96,6.92,6.37,1.78,2.45,1.04,10.79,4.68,0.08,6.20,-2.56,3.21,3.72,7.83,8.15,4.53,1.71,6.77,-6.47,-4.06,1.06,1.06
Return on Equity (ROE),Upgrade,12.39%,12.50%,13.33%,15.57%,16.41%,17.56%,17.11%,16.46%,5.19%,6.44%,7.15%,9.47%,11.76%,12.53%,12.94%,12.09%,13.71%,10.13%,8.35%,8.24%,9.38%,10.51%,10.99%,10.53%,3.59%,6.21%,7.89%,7.02%,9.34%,2.78%,2.78%,5.03%,5.51%,7.08%,7.94%,4.98%,5.90%,10.54%,9.64%,10.46%
Return on Assets (ROA),Upgrade,3.94%,3.94%,4.00%,4.65%,4.50%,4.85%,4.79%,4.84%,1.47%,1.83%,2.08%,2.76%,3.34%,3.66%,3.90%,3.79%,4.09%,3.74%,2.85%,2.91%,3.22%,3.72%,3.95%,3.22%,1.27%,2.28%,2.97%,2.63%,3.50%,1.01%,0.95%,1.72%,1.81%,2.30%,2.48%,1.56%,1.78%,3.27%,2.89%,3.19%
Return on Capital (ROIC),Upgrade,7.86%,7.68%,8.20%,10.08%,10.02%,10.97%,10.58%,10.72%,1.53%,2.36%,2.91%,4.37%,7.05%,7.56%,7.84%,7.42%,8.42%,6.60%,5.47%,5.42%,6.08%,6.67%,7.00%,4.98%,2.10%,3.88%,4.93%,4.60%,5.99%,2.36%,1.80%,2.89%,2.94%,6.61%,7.09%,2.91%,2.75%,1.92%,1.65%,4.58%
Earnings Yield,0.92%,1.12%,1.70%,1.75%,0.75%,0.92%,1.44%,1.41%,-0.22%,1.39%,1.27%,2.70%,1.13%,1.84%,1.23%,1.32%,1.82%,1.25%,0.06%,1.02%,2.33%,2.33%,0.53%,0.80%,0.14%,3.28%,1.68%,-0.03%,1.88%,-1.26%,1.61%,1.25%,1.73%,-0.35%,1.65%,-0.48%,3.25%,2.86%,1.26%,0.11%,6.42%
FCF Yield,6.55%,3.11%,8.56%,5.48%,0.21%,3.33%,0.29%,1.93%,1.94%,-3.85%,3.17%,15.52%,9.50%,-2.93%,-0.14%,1.89%,8.74%,-2.78%,1.41%,-3.46%,5.10%,3.57%,-1.64%,-3.27%,-1.29%,9.45%,-3.56%,7.97%,-0.39%,3.38%,4.34%,0.89%,1.85%,6.22%,6.91%,-3.94%,11.62%,6.30%,2.38%,-,12.96%
Dividend Yield,0.00%,0.00%,0.00%,7.93%,0.00%,0.00%,0.00%,7.82%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.12%,11.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.68%,2.39%,-,5.08%
Payout Ratio,0.00%,0.00%,0.00%,452.83%,0.00%,0.00%,0.00%,554.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1757.89%,1153.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,93.95%,189.55%,-,283.50%
Buyback Yield / Dilution,-9.39%,-5.50%,-6.58%,-6.62%,-3.24%,-2.96%,-1.46%,-1.34%,-2.42%,-42.19%,-41.57%,-42.29%,-40.06%,-0.90%,-1.49%,-0.80%,-1.24%,-13.05%,-18.43%,-18.77%,-17.90%,-5.21%,-0.22%,-0.48%,-31.52%,-39.99%,-40.01%,-37.39%,-6.75%,0.80%,-0.46%,-2.00%,-0.22%,-0.14%,1.71%,5.38%,6.23%,5.71%,6.78%,3.99%,3.99%
Total Shareholder Return,-9.39%,-5.50%,-6.58%,1.31%,-3.24%,-2.96%,-1.46%,6.48%,-2.42%,-42.19%,-41.57%,-42.29%,-40.06%,-0.90%,-1.49%,-0.80%,-1.24%,-13.05%,-17.31%,-7.03%,-17.90%,-5.21%,-0.22%,-0.48%,-31.52%,-39.99%,-40.01%,-37.39%,-6.75%,0.80%,-0.46%,-2.00%,-0.22%,-0.14%,1.71%,5.38%,6.23%,8.40%,9.17%,3.99%,3.99%
