,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"3,460","4,024","4,352","4,725","5,131","5,506","5,821","6,302","6,953","10,897","10,846","11,911","11,724","11,954","11,898","12,806","13,194","14,181","16,182","16,559","18,444","18,356","18,976","18,863","26,025","27,712","29,090","28,288","29,983","31,025","32,406","32,568","37,185","35,936","35,865","35,561","38,889","37,608","38,042","39,460"
Revenue Growth (YoY),30.76%,47.61%,55.22%,61.17%,48.30%,36.84%,33.76%,33.38%,35.51%,97.91%,86.33%,89.00%,68.62%,9.70%,9.70%,7.51%,12.54%,18.63%,36.01%,29.31%,39.79%,29.44%,17.27%,13.91%,41.10%,50.97%,53.30%,49.97%,15.21%,11.96%,11.40%,15.13%,24.02%,15.83%,10.67%,9.19%,4.58%,4.65%,6.07%,10.96%
Cost of Revenue,"3,063","3,579","3,878","4,136","4,544","4,839","5,120","5,511","6,128","9,398","9,392","10,145","10,353","10,412","10,490","11,326","11,128","12,227","13,964","14,376","16,085","16,075","16,847","16,789","22,870","22,863","25,182","24,984","26,367","27,732","28,750","28,934","32,832","31,452","31,893","31,714","34,315","30,224","30,335","31,595"
Gross Profit,396.87,445.04,473.8,589,587,667,701,791,825,"1,499","1,454","1,766","1,371","1,542","1,408","1,480","2,066","1,954","2,218","2,183","2,359","2,281","2,129","2,074","3,155","4,849","3,908","3,304","3,616","3,293","3,656","3,634","4,353","4,484","3,972","3,847","4,574","7,384","7,707","7,865"
Selling & Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-5,193",0,0,0,0
General & Administrative,326.84,352.37,365.86,395,458,494,518,571,796,"1,079","1,069","1,193","1,091","1,065","1,030","1,260","1,487","1,420","2,112","1,733","1,609","1,574","1,617","1,733","2,729","2,634","2,883","3,097","2,367","2,273","2,684","2,842","2,745","2,800","2,846","8,391",0,0,"3,048",0
Other Operating Expenses,109.61,"283,997","192,729","14,782",336,291,328,"20,229",9,43,43,52,40,39,38,39,39,45,65,62,65,64,65,64,166,197,164,192,195,188,198,189,355,363,361,352,325,"3,197","3,924","4,571"
Operating Expenses,326.84,352.37,365.86,395,458,494,518,571,805,"1,122","1,112","1,245","1,131","1,104","1,068","1,299","1,526","1,465","2,177","1,795","1,674","1,638","1,682","1,797","2,895","2,831","3,047","3,289","2,562","2,461","2,882","3,031","3,100","3,163","3,207","3,550","3,336","6,213","6,972","8,059"
Operating Income,70.03,92.67,107.93,194,129,173,183,220,20,377,342,521,240,438,340,181,540,489,41,388,685,643,176,277,188,"2,018",861,15,"1,054",-418,545,603,"1,253","1,321",765,297,"1,218","1,171",735,-194
Interest Expense,7.02,8.6,9.28,10,10,11,11,11,33,52,57,75,62,62,65,66,68,80,97,98,99,101,99,113,180,187,184,177,170,163,170,162,160,162,169,174,180,-181,-181,-183
