,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,"1,513","1,464","2,285","1,438","1,780","3,214","1,465","1,688","2,106","2,339","1,863","1,816","2,538","2,922","3,287","2,916","3,642","3,408","3,106","2,702","4,155","4,877","4,244","4,094","4,718","6,364","5,078","4,135","6,263","8,005","6,618","5,805","8,135","8,324","6,366","5,851","8,387","8,758","6,492","5,661"
Short-Term Investments,687.4,937.98,396.04,355.78,294.94,195.98,35.48,33.74,28.59,38.5,45.68,72.31,851.42,906.34,540.58,468,"1,031","1,491",458,28,466,631,658,526,194,422,23,24,23,11,0,200,0,26,49,48,44,27,0,28
Cash & Cash Equivalents,"2,200","2,402","2,681","1,793","2,075","3,410","1,501","1,721","2,135","2,377","1,909","1,888","3,389","3,828","3,827","3,384","4,673","4,899","3,564","2,730","4,621","5,508","4,902","4,620","4,912","6,786","5,101","4,159","6,286","8,016","6,618","6,005","8,135","8,350","6,415","5,899","8,431","8,785","6,492","5,689"
Cash Growth,3.86%,4.39%,46.38%,30.66%,-5.68%,42.01%,-44.01%,-4.02%,2.86%,-30.30%,27.17%,9.67%,58.76%,61.04%,100.54%,79.25%,37.88%,27.97%,-6.88%,-19.33%,-1.11%,12.43%,37.54%,69.23%,6.30%,23.20%,4.06%,-9.98%,27.97%,18.13%,29.74%,44.39%,29.41%,4.17%,-3.07%,-1.77%,3.64%,5.21%,1.20%,-3.56%
Receivables,818.82,927.91,887.44,778.33,985.02,"1,124","1,242","1,082","1,363","1,455","1,384","1,343","1,580","1,810","1,835","1,866","2,253","2,359","2,294","2,151","2,617","2,893","2,684","2,524","1,423","1,002",839,701,"1,007","1,440","1,485","1,264","1,736","2,173","1,991","2,078","2,523","2,903","2,753","2,786"
Other Current Assets,295.96,311.5,268.8,352.79,425.63,456.46,430.34,172.49,298.09,332.27,327.94,219.15,359.66,388.7,321.11,290,505,536,314,316,464,423,383,591,"1,317","1,156",795,774,"1,543","1,657",940,912,"1,276","1,263",864,814,"1,172","1,125",849,755
Total Current Assets,"3,315","3,641","3,837","2,924","3,486","4,990","3,173","2,976","3,796","4,164","3,620","3,450","5,328","6,027","5,984","5,540","7,431","7,794","6,172","5,197","7,702","8,824","7,969","7,735","7,652","8,944","6,735","5,634","8,836","11,113","9,043","8,181","11,147","11,786","9,270","8,791","12,126","12,813","10,094","9,230"
"Property, Plant & Equipment",490.58,509.79,525.05,553.13,580.96,867.14,966.56,"1,064","1,174","1,235","1,340","1,395","1,422","1,479","1,522","1,575","1,627","1,689","1,769","1,877","2,365","2,477","2,585","2,809","2,925","2,931","2,901","2,831","2,739","2,728","2,705","2,587","2,564","2,541","2,529","2,573","2,613","2,666","2,684","2,716"
Long-Term Investments,252.88,283.75,298.4,286.88,539.83,516.88,602.15,642.8,634.98,643.85,558.31,520.06,528.24,538.44,888.85,845,858,758,717,778,804,815,770,796,610,618,606,671,667,663,655,"1,450","1,468","1,151","1,122","1,184","1,198","1,202","1,155","1,238"
Goodwill and Intangibles,"4,814","4,784","4,747","5,246","5,528","5,453","7,524","10,787","10,765","10,666","10,601","10,389","10,366","10,547","10,604","10,538","10,494","10,296","10,258","10,112","10,045","10,005","9,947","9,931","8,972","8,930","8,880","8,895","8,842","8,827","8,743","8,564","8,534","8,441","8,332","8,352","8,346","8,330","7,994","7,872"
Other Long-Term Assets,16.24,16.42,18.2,10.05,0.65,4.86,137.36,15.46,19.29,19.62,12.72,23.66,23.91,32.01,37.2,18,19,17,225,69,47,80,110,145,258,482,557,659,782,850,798,766,864,825,626,661,703,665,595,586
Total Long-Term Assets,"5,573","5,594","5,588","6,096","6,649","6,842","9,230","12,509","12,594","12,565","12,511","12,327","12,340","12,597","13,051","12,976","12,998","12,760","12,969","12,836","13,261","13,377","13,412","13,681","12,765","12,961","12,944","13,056","13,030","13,068","12,901","13,367","13,430","12,958","12,609","12,770","12,860","12,863","12,428","12,412"
Total Assets,"8,888","9,235","9,425","9,021","10,135","11,832","12,403","15,486","16,390","16,729","16,132","15,778","17,669","18,623","19,035","18,516","20,429","20,554","19,141","18,033","20,963","22,201","21,381","21,416","20,417","21,905","19,679","18,690","21,866","24,181","21,944","21,548","24,577","24,744","21,879","21,561","24,986","25,676","22,522","21,642"
Accounts Payable,"1,422","1,634","1,698","1,550","1,708","1,866","1,992","1,815","2,006","2,145","2,142","2,086","2,110","2,516","2,605","2,536","2,551","2,720","2,752","2,487","2,769","3,123","2,778","2,827","1,695","1,049","1,102","1,098","1,292","1,935","2,033","2,021","2,226","2,726","2,667","2,656","2,541","2,841","3,017","3,118"
Deferred Revenue,56.85,60.86,56.23,62.21,69.07,57.14,58.25,235.81,293.03,331.84,299.29,282.52,369.72,393.96,315.18,326,469,460,346,364,533,522,381,321,221,197,177,172,174,172,161,166,178,173,160,163,186,185,167,164
Current Debt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,500,500,0,0,0,0,749,749,750,750,0,0,0,0,753,735,0,0,0,0,0,0,0,0
Other Current Liabilities,"2,971","3,163","2,787","2,575","3,605","4,045","3,891","3,875","4,659","4,969","4,179","3,758","5,540","5,835","4,852","4,517","6,471","6,817","5,665","5,209","7,424","8,031","6,674","6,817","6,942","5,876","4,357","4,136","7,308","9,606","6,804","6,528","10,065","10,938","8,292","7,959","11,885","12,403","9,376","8,501"
Total Current Liabilities,"4,449","4,858","4,542","4,187","5,383","5,968","5,941","5,926","6,958","7,447","6,619","6,127","8,020","8,745","8,273","7,879","9,991","10,497","8,763","8,060","10,726","11,676","10,582","10,714","9,608","7,872","5,636","5,406","8,774","11,713","9,751","9,450","12,469","13,837","11,119","10,778","14,612","15,429","12,560","11,783"
Long-Term Debt,"1,249","1,249","1,747","1,747","1,747","2,473","2,475","3,183","3,209","3,197","3,204","3,159","3,171","3,221","3,736","3,749","3,771","3,731","3,727","3,717","4,176","4,181","4,613","4,721","6,627","9,346","9,348","8,729","8,903","8,888","8,098","8,075","8,069","7,061","6,552","6,552","6,548","6,549","6,538","6,567"
Other Long-Term Liabilities,"1,084","1,137","1,135","1,193","1,177","1,216","1,480","1,447","1,525","1,818","2,355",797.91,819.34,835.68,811.63,759,859,774,724,605,427,437,447,445,441,"1,484","1,583","1,551","1,501",998,"1,004",471,472,465,495,503,536,482,498,506
Total Long-Term Liabilities,"2,333","2,386","2,881","2,940","2,923","3,689","3,956","4,630","4,735","5,015","5,560","3,957","3,990","4,057","4,547","4,508","4,630","4,505","4,451","4,322","4,603","4,618","5,060","5,166","7,068","10,830","10,931","10,280","10,404","9,886","9,102","8,546","8,541","7,526","7,047","7,055","7,084","7,031","7,036","7,073"
Total Liabilities,"6,782","7,244","7,423","7,127","8,306","9,657","9,897","10,556","11,693","12,462","12,179","10,084","12,010","12,801","12,820","12,387","14,621","15,002","13,214","12,382","15,329","16,294","15,642","15,880","16,676","18,702","16,567","15,686","19,178","21,599","18,853","17,996","21,010","21,363","18,166","17,833","21,696","22,460","19,596","18,856"
