,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"2,731","3,203","2,685","2,870","2,929","2,962","2,515","2,901","2,645","2,772","2,500","3,040","2,795","2,946","2,645","3,017","2,795","2,951","2,658","3,048","2,880","3,141","2,577","3,013","2,798","2,811","2,586","3,182","2,947","3,541","3,068","3,467","3,355","3,751","3,424","4,082","4,053","4,080","3,022","3,662"
Revenue Growth (YoY),7.04%,15.08%,4.12%,1.68%,7.24%,-7.51%,-6.33%,1.10%,-9.67%,-6.41%,-0.61%,4.79%,5.65%,6.27%,5.81%,-0.76%,0.01%,0.17%,0.49%,1.03%,3.04%,6.44%,-3.05%,-1.15%,-2.85%,-10.51%,0.35%,5.61%,5.33%,25.97%,18.64%,8.96%,13.84%,5.93%,11.60%,17.74%,20.80%,8.77%,-11.74%,-10.29%
Cost of Revenue,"1,980","2,260","1,845","1,756","2,090","2,018","1,634","1,655","1,727","1,760","1,551","1,703","1,773","1,879","1,613","1,614","1,778","1,872","1,625","1,700","1,885","2,000","1,521","1,596","1,689","1,670","1,477","1,625","1,790","2,277","1,274","1,307","3,899","2,416","2,057","2,292","4,512","2,623","1,839","1,851"
Gross Profit,750.49,942.18,839.63,"1,114",838.77,943.84,881.32,"1,246",918.52,"1,013",948.5,"1,337","1,022","1,067","1,032","1,403","1,017","1,079","1,033","1,348",995,"1,141","1,056","1,417","1,109","1,141","1,109","1,557","1,157","1,264","1,794","2,160",-544,"1,335","1,367","1,790",-459,"1,457","1,183","1,811"
Other Operating Expenses,424.91,448.19,442.42,448.53,447.52,592.99,458.47,460.52,478.02,522.78,516.92,509.61,530.7,575,566,579,578,599,583,652,656,655,646,659,659,686,687,744,731,757,"1,356","1,335",-977,825,898,866,-984,884,765,896
Operating Expenses,424.91,448.19,442.42,448.53,447.52,592.99,458.47,460.52,478.02,522.78,516.92,509.61,530.7,575,566,579,578,599,583,652,656,655,646,659,659,686,687,744,731,757,"1,356","1,335",-977,825,898,866,-984,884,765,896
Operating Income,325.58,493.99,397.21,665.68,391.25,350.85,422.85,785.81,440.5,489.87,431.58,827.05,491.5,492,466,824,439,480,450,696,339,486,410,758,450,455,422,813,426,507,438,825,433,510,469,924,525,573,418,915
Interest Expense / Income,144.17,139.09,139.4,143.22,144.9,144.94,144.22,152.57,153.27,156.44,162.98,165.86,161.72,166,164,168,165,171,175,177,177,189,189,199,195,199,208,221,212,205,212,211,214,214,247,244,248,253,268,269
Other Expense / Income,-41.95,-42.09,-41.61,-42.09,-37.8,-29.74,-28.19,-32.25,-31.82,-36.54,-32.59,-35.01,-6.86,-30,-27,-41,-33,-41,-44,-45,-46,-43,-41,-40,-44,-33,-60,-54,-44,-38,-47,-38,-43,-34,-32,-13,-47,-45,-50,-50
Pretax Income,223.36,396.99,299.42,564.55,284.16,235.65,306.81,665.49,319.05,369.96,301.19,696.21,336.64,356,329,697,307,350,319,564,208,340,262,599,299,289,274,646,258,340,273,652,262,330,254,693,324,365,200,696
Income Tax,73.3,135.77,104.26,195.97,87.82,83.58,109.88,239.03,110.51,128.65,104.4,238.41,109.54,117,102,205,118,59,54,73,-6,25,24,72,7,-6,-13,43,-30,-22,-38,43,-53,-50,-74,44,-55,-53,-88,40
Net Income,150.06,261.22,195.16,368.58,196.34,152.07,196.93,426.46,208.54,241.31,196.8,457.8,227.1,239,227,492,189,291,265,491,214,315,238,527,292,295,287,603,288,362,311,609,315,380,328,649,379,418,288,656
Net Income Growth,7.05%,10.42%,-0.86%,1.05%,30.84%,-41.79%,0.91%,15.70%,6.21%,58.69%,-0.07%,7.35%,8.90%,-0.96%,15.35%,7.47%,-16.78%,21.76%,16.74%,-0.20%,13.23%,8.25%,-10.19%,7.33%,36.45%,-6.35%,20.59%,14.42%,-1.37%,22.71%,8.36%,1.00%,9.38%,4.97%,5.47%,6.57%,20.32%,10.00%,-12.20%,1.08%
