,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,150.06,261.22,195.16,368.58,196.34,152.07,196.93,426.46,208.54,241.31,196.8,457.8,227.1,239,227,492,189,291,265,491,214,315,238,527,292,295,287,603,288,362,311,609,315,380,328,649,379,418,288,656
Depreciation & Amortization,261.22,250.34,259.57,259.79,266.81,277.39,279.03,284.94,301.64,323.76,326.58,332.35,336.32,369,370,374,382,387,382,444,446,438,443,451,453,466,476,517,500,517,526,554,546,567,643,611,615,631,571,622
Share-Based Compensation,-3.75,5.37,5.62,5.55,15.65,10.23,11.2,8.35,15.24,13.1,11.36,5.42,11.13,18,14,12,13,6,4,15,20,19,16,12,11,26,15,19,13,9,12,-1,11,4,10,5,1,9,3,5
Other Operating Activities,173.6,75.72,-13.49,330.91,176.34,545.72,36.49,261.13,22.66,224.38,87.75,204.76,52.12,92,-37,197,175,203,-101,106,-51,21,-156,233,-50,-118,-299,-113,-127,"-1,024",-224,-72,-262,189,-133,-86,-230,479,56,615
Operating Cash Flow,581.13,592.65,446.86,964.83,655.15,985.39,523.65,980.88,548.08,802.55,622.48,"1,000",626.66,718,574,"1,075",759,887,550,"1,056",629,793,541,"1,223",706,669,479,"1,026",674,-136,625,"1,090",610,"1,140",848,"1,179",765,"1,537",918,"1,898"
Operating Cash Flow Growth,34.26%,-7.73%,3.46%,3.89%,12.74%,66.27%,17.18%,1.66%,-16.34%,-18.56%,18.87%,1.98%,14.34%,-10.54%,-7.79%,7.47%,21.12%,23.54%,-4.18%,-1.77%,-17.13%,-10.60%,-1.64%,15.81%,12.24%,-15.64%,-11.46%,-16.11%,-4.53%,-,30.48%,6.24%,-9.50%,-,35.68%,8.17%,25.41%,34.82%,8.25%,60.98%
Capital Expenditures,-904.01,-822.63,-753.12,-725.59,-898.45,-770.61,-707.35,-708.41,"-1,496.63",-700.32,-712.81,-773.35,"-1,008.52",-749,-725,-782,-988,-860,-994,-827,"-1,276",-844,-845,"-1,329","-1,207","-1,607",-962,-428,"-1,688","-1,024",-943,"-1,065","-1,212",-942,"-1,098","-1,285","-1,313","-1,265","-1,334","-1,641"
Acquisitions,-4.09,-1.16,-0.97,-0.09,-0.16,-0.32,-0.44,-0.07,-1.17,-0.26,-1.91,-1.79,3.96,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change in Investments,-15.79,-1.65,-1.65,-1.65,-2.2,-1.72,-1.72,-15.91,-1.66,-5.09,-52.47,-5.09,-5.35,-5,-13,-5,-5,-6,-4,-5,-5,-5,-5,0,-10,-5,-5,-5,-5,-5,-213,209,-5,-9,-9,-8,-9,-8,-9,-9
Other Investing Activities,21.29,24.67,25.28,23.8,18.31,34.26,16.88,16.16,15.71,11.57,17.97,17.3,-44.84,9,9,22,-64,-6,5,-9,1,-3,-6,-92,3,6,-7,-8,-26,-6,-11,-7,-5,-1,4,27,-10,-11,-12,-3
