,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"1,706","1,763","1,838","2,146","2,028","1,861","1,872","1,939","1,899","1,714","1,792","2,042","2,103","2,178","2,200","2,609","2,479","2,418","2,656","2,985","3,112","2,807","2,839","3,353","3,113","2,764","2,506","3,020","2,912","2,704","3,000","3,353","3,924","3,966","4,232","4,460","4,417","4,429","5,049","5,621"
Revenue Growth (YoY),1.97%,11.15%,24.68%,30.44%,18.83%,5.61%,1.86%,-9.62%,-6.33%,-7.93%,-4.27%,5.30%,10.72%,27.10%,22.76%,27.77%,17.86%,10.99%,20.72%,14.41%,25.56%,16.12%,6.88%,12.31%,0.02%,-1.54%,-11.73%,-9.92%,-6.44%,-2.19%,19.69%,11.03%,34.73%,46.68%,41.08%,33.00%,12.57%,11.68%,19.30%,26.03%
Cost of Revenue,"1,472","1,491","1,574","1,809","1,716","1,623","1,645","1,704","1,676","1,510","1,592","1,740","1,795","1,912","1,898","2,259","2,156","2,117","2,323","2,559","2,693","2,443","2,520","2,879","2,669","2,432","2,151","2,513","2,446","2,331","2,552","2,819","3,326","3,417","3,607","3,771","3,749","3,856","4,325","4,773"
Gross Profit,234.32,272.07,264.21,336.9,311.63,237.91,227.51,235.22,223.04,203.31,200.22,302.58,307.69,266.19,302.17,350.63,322.88,301.05,333.37,425.83,419.72,363.98,319.51,473.45,443.32,332.2,355.26,507.51,465.87,372.89,447.71,534.68,597.98,548.17,624.59,688.83,667.56,573.2,724.1,847.32
"Selling, General & Admin",127.41,173.33,135.21,196.49,204.88,145.46,149.92,145.69,151.79,158.52,156.61,164.33,173.88,184.55,185.88,201.22,206.26,215.42,206.1,224.04,212.01,231.91,223.94,245.01,255.13,230.79,227.85,250.65,265.78,243.35,270.11,274.85,367.65,324.89,323.25,347.45,341.13,384.55,384.17,386.54
Other Operating Expenses,8.46,8.25,8.2,9.13,9.1,8.29,8.73,8.65,67.63,7.5,8.14,8.09,15.92,6.56,6.49,8.98,68.23,10.41,10.51,10.62,61.83,12.67,12.61,15.26,35.44,17.91,17.78,19.69,29.61,21.36,23.61,22.77,103.37,115.75,110.75,67.15,74.79,72.4,70.03,71.36
Operating Expenses,135.87,181.58,143.41,205.62,213.98,153.76,158.65,154.34,219.42,166.02,164.75,172.42,189.8,191.11,192.37,210.2,274.49,225.83,216.61,234.66,273.84,244.58,236.55,260.27,290.57,248.7,245.63,270.34,295.39,264.71,293.72,297.62,471.02,440.64,433.99,414.6,415.92,456.96,454.2,457.9
Operating Income,98.46,90.5,120.8,131.28,97.65,84.15,68.85,80.88,3.62,37.29,35.47,130.16,117.89,75.07,109.79,140.43,48.39,75.22,116.76,191.17,145.87,119.4,82.95,213.17,152.75,83.5,109.63,237.17,170.49,108.18,153.99,237.06,126.96,107.53,190.6,274.23,251.65,116.24,269.9,389.43
Interest Expense / Income,1.19,0.98,1.13,1.32,1.33,1.4,1.68,2.02,2.93,3.59,3.58,3.73,3.99,3.97,4.27,6.06,6.65,6.78,9.18,9.22,11.77,13.88,15.82,18.37,18.82,14.01,8.65,11.05,11.3,12.48,13.11,17.26,26.06,24.73,28.64,33.57,37.43,41.69,48.19,47.53
Other Expense / Income,-139.69,2.05,-2.63,-1.88,-2,-1.34,-10.52,-169.92,2.87,-0.23,0.63,-1.82,1.72,0.25,1.44,2.71,-2.18,12.83,3.83,14.13,6.29,-58.81,-1.3,3.83,-9.85,14.64,-5.96,-7.27,-10.63,-7.78,-17.1,-16.15,-18.55,-8.39,32.69,11.82,-19.9,-17.08,-13.55,-8.46
Pretax Income,236.96,87.46,122.3,131.84,98.31,84.09,77.69,248.78,-2.18,33.94,31.26,128.26,112.18,70.86,104.08,131.66,43.91,55.62,103.75,167.82,127.82,164.33,68.43,190.97,143.78,54.85,106.94,233.39,169.81,103.49,157.98,235.95,119.46,91.2,129.27,228.85,234.12,91.63,235.27,350.36
Income Tax,70.26,33.05,41.22,37.2,31.74,30.6,31.58,32.39,2.9,13.44,14.7,54.52,24.59,22.59,40.25,42.35,-69.65,18,29.39,43.27,71,43.84,41.09,54.91,25.63,16.16,32.99,70.48,-0.24,13.72,40.95,61.58,14.66,6.56,41.25,72.89,71.55,-3.42,69.37,77.52
Net Income,166.7,54.41,81.08,94.65,66.58,53.48,46.11,216.39,-5.07,20.5,16.56,73.74,87.58,48.27,63.84,89.31,113.56,37.61,74.37,124.55,56.82,120.49,27.34,136.07,118.14,38.69,73.95,162.91,170.05,89.76,117.03,174.37,104.8,84.64,88.02,155.96,162.57,95.05,165.9,272.84
Net Income Growth,68.40%,-24.52%,15.44%,1.88%,-60.06%,-1.70%,-43.13%,128.62%,-,-61.68%,-64.08%,-65.92%,-,135.49%,285.44%,21.12%,29.66%,-22.07%,16.49%,39.45%,-49.97%,220.33%,-63.23%,9.25%,107.94%,-67.89%,170.43%,19.73%,43.94%,132.02%,58.27%,7.03%,-38.37%,-5.70%,-24.79%,-10.56%,55.13%,12.29%,88.48%,74.94%
Shares Outstanding (Basic),217,219,220,219,220,215,213,189,195,163,156,155,155,155,155,157,157,157,153,153,150,145,146,146,146,144,140,141,141,140,140,140,143,144,144,143,143,144,145,145
Shares Outstanding (Diluted),217,219,220,220,221,215,213,189,195,163,156,155,155,155,156,159,158,158,155,154,151,146,147,147,149,147,144,144,146,144,145,144,148,148,148,148,148,149,149,149
Shares Change,1.80%,2.61%,2.46%,2.14%,1.51%,-1.64%,-3.00%,-13.92%,-11.51%,-24.45%,-26.72%,-17.96%,-20.62%,-4.69%,0.02%,2.32%,2.17%,1.54%,-1.01%,-3.11%,-4.38%,-7.04%,-4.76%,-4.07%,-1.58%,0.22%,-2.53%,-2.09%,-1.93%,-1.59%,0.76%,-0.04%,1.45%,2.52%,2.49%,2.34%,-0.32%,0.39%,0.38%,0.75%
EPS (Basic),0.77,0.25,0.37,0.43,0.30,0.25,0.22,1.15,0.06,0.13,0.11,0.48,0.56,0.31,0.41,0.57,0.73,0.24,0.49,0.82,0.38,0.83,0.19,0.93,0.81,0.27,0.53,1.16,1.20,0.64,0.83,1.25,0.73,0.59,0.61,1.09,1.13,0.66,1.14,1.88
EPS (Diluted),0.77,0.25,0.37,0.43,0.30,0.25,0.22,1.15,0.06,0.13,0.11,0.48,0.56,0.31,0.41,0.56,0.72,0.24,0.48,0.81,0.38,0.82,0.19,0.92,0.80,0.26,0.52,1.13,1.17,0.62,0.81,1.21,0.70,0.57,0.59,1.06,1.10,0.64,1.12,1.83
EPS Growth,67.39%,-26.47%,12.12%,0%,-61.04%,0%,-40.54%,167.44%,-80.00%,-48.00%,-50.00%,-58.26%,833.33%,138.46%,272.73%,16.67%,28.57%,-22.58%,17.07%,44.64%,-47.22%,241.67%,-60.42%,13.58%,110.53%,-68.29%,173.68%,22.83%,46.25%,138.46%,55.77%,7.08%,-40.17%,-8.06%,-27.16%,-12.40%,57.14%,12.28%,89.83%,72.64%
Free Cash Flow,198.97,-129.46,-24.96,0.66,218.39,132.01,62.8,70.71,201.48,163.21,12.12,-97.55,121.36,-45.93,-45.88,114.65,127.75,-35.05,78.96,-29.4,68.01,-140.56,-172.93,29.78,579.14,164.23,457.16,69.92,199.48,49.35,125.17,-40.51,110.84,-16.31,-11.38,237.4,511.65,-31.94,12.16,266.79
