,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,166.7,54.41,81.08,94.65,66.58,53.48,46.11,216.39,-5.07,20.5,16.56,73.74,87.58,48.27,63.84,89.31,113.56,37.61,74.37,124.55,56.82,120.49,27.34,136.07,118.14,38.69,73.95,162.91,170.05,89.76,117.03,174.37,104.8,84.64,88.02,155.96,162.57,95.05,165.9,272.84
Depreciation & Amortization,28.5,45.11,42.11,45.61,46.96,47.69,49.76,49.6,50.64,48.67,50.9,50.77,51.59,49.26,51.14,57.41,58.21,59.12,60.54,62.17,64.68,64.89,66.42,70.83,78.07,72.32,72.31,75.93,81.41,83.46,84.05,84.39,169,186.71,181.9,140.65,135.36,150.79,149.9,152.85
Share-Based Compensation,5.71,10.18,9.89,6.21,10.07,9.47,9.71,8.86,8.9,13.72,9.5,9.75,9.88,11.87,11.56,10.93,12.1,14.69,13.49,11.63,12.68,13.01,14.48,13.58,10.93,14.91,21.98,21.43,33.32,18.69,23.92,21.64,24.01,22.99,28.09,26.65,27.87,27.45,34.61,32.6
Other Operating Activities,0.59,-170.23,-100.33,-81.17,149.7,78.58,11.98,-164.64,179.54,122.93,-9.16,-202.79,35.58,-113.09,-121.7,15.92,13.33,-85.43,8.13,-159.24,2.99,-281.14,-216.91,-129.31,419.66,101.63,329.25,-145.42,-8.69,-66.3,-36.06,-262.52,-47.85,-209.25,-179.28,20.1,257.33,-234.87,-222.99,-51.69
Operating Cash Flow,201.49,-60.53,32.76,65.3,273.3,189.23,117.56,110.21,234,205.81,67.81,-68.53,184.62,-3.71,4.83,173.57,197.2,25.99,156.52,39.1,137.17,-82.75,-108.66,91.17,626.8,227.55,497.48,114.86,276.09,125.61,188.95,17.88,249.95,85.09,118.73,343.36,583.13,38.41,127.41,406.59
Operating Cash Flow Growth,48.24%,-,-72.19%,-21.51%,35.64%,-,258.88%,68.77%,-14.38%,8.76%,-42.32%,-,-21.10%,-,-92.87%,-,6.81%,-,3137.90%,-77.47%,-30.44%,-,-,133.14%,356.94%,-,-,25.99%,-55.95%,-44.80%,-62.02%,-84.44%,-9.47%,-32.26%,-37.16%,1820.80%,133.30%,-54.86%,7.31%,18.41%
Capital Expenditures,-2.52,-68.93,-57.72,-64.64,-54.92,-57.22,-54.76,-39.5,-32.52,-42.61,-55.69,-29.03,-63.26,-42.22,-50.71,-58.92,-69.45,-61.04,-77.56,-68.5,-69.16,-57.81,-64.27,-61.39,-47.66,-63.32,-40.32,-44.94,-76.61,-76.26,-63.78,-58.38,-139.11,-101.4,-130.11,-105.96,-71.48,-70.34,-115.25,-139.8
Acquisitions,38.26,-76.37,-6.26,-81.65,-101.07,-35.54,-39.72,-30.42,-13.31,-41.9,-3.2,-30.24,0.99,-5.25,-15.34,-393.44,62.08,-30.86,-16.16,-68.07,-12.03,-89.36,-3.91,-330.9,-10.86,-26.01,3.71,-185.69,-80.65,-146.76,-35.68,-38.42,"-2,369.87",-8.32,-13.14,-176.93,-74.78,-457.74,-0.13,-21.27
Change in Investments,2.3,0.26,2.01,-0.61,4.56,0.32,2.87,-0.96,-6.57,0.58,0.5,0.8,-1.88,-1.7,0.62,0.68,0.41,0,0,0,0,0,0,0,46.59,0,0,0,13.96,0.21,2.81,0.01,26.09,16.46,0.45,0,3.73,39.07,3.21,0
Other Investing Activities,-41.61,-,-13.63,-12.3,-11.62,-7.45,-13.73,980.88,-134.11,-5.64,-0.4,-1.19,1.7,0.6,-,0.14,0.44,-,0.37,0.15,0.2,0.01,0,0.49,1.46,0.2,-,0.07,0.27,0.01,0.27,0.26,-,0.19,24.86,18.16,1.08,0.4,33.44,6.11
Investing Cash Flow,-3.57,-145.03,-75.6,-159.2,-163.04,-99.89,-105.34,910,-186.51,-89.57,-58.78,-59.66,-62.45,-48.58,-65.44,-451.55,-6.52,-91.9,-93.35,-136.43,-80.99,-147.16,-68.17,-391.8,-10.47,-89.13,-36.61,-230.56,-143.02,-222.81,-96.37,-96.54,"-2,482.9",-93.07,-117.95,-264.73,-141.45,-488.62,-78.74,-154.96
