,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"6,702","7,873","7,381","7,708","6,032","5,824","5,894","4,765","3,096","3,450","3,333","4,036","5,042","5,386","4,876","5,650","6,051","5,281","4,997","4,967","4,396","5,335","5,426","5,374","5,793","4,522","5,400","7,296","10,001","12,173","12,621","15,838","16,339","18,779","18,012","18,220","20,363","23,996","28,520","27,162","30,719"
Market Cap Growth,11.22%,31.59%,33.20%,33.27%,-10.00%,-26.02%,-20.16%,-38.18%,-48.67%,-40.77%,-43.45%,-15.30%,62.86%,56.13%,46.29%,39.98%,20.02%,-1.95%,2.48%,-12.08%,-27.36%,1.02%,8.59%,8.20%,31.79%,-15.24%,-0.48%,35.75%,72.64%,169.21%,133.72%,117.09%,63.38%,54.27%,42.72%,15.04%,24.63%,27.78%,58.33%,49.08%,-
Enterprise Value,"6,216","7,606","7,198","7,649","5,923","5,813","6,045","5,067","3,450","3,702","3,577","4,406","5,291","5,703","5,261","6,321","6,585","6,065","5,733","5,829","5,423","6,924","7,208","7,472","7,284","6,100","6,539","8,564","11,269","13,591","14,021","17,337","20,112","22,623","21,999","22,166","23,910","28,161","32,674","31,105","34,661"
PE Ratio,16.68,20.49,18.68,19.42,20.33,19.69,22.60,12.46,9.96,12.41,13.42,38.17,25.42,23.82,17.83,19.55,19.21,17.35,15.87,14.19,14.98,14.18,16.48,15.77,14.41,14.12,14.72,18.53,22.44,24.51,23.38,28.73,33.62,39.06,39.87,42.04,41.46,47.84,49.22,39.01,45.08
PS Ratio,1.05,1.20,1.06,1.03,0.78,0.74,0.75,0.62,0.41,0.47,0.45,0.54,0.66,0.66,0.57,0.62,0.64,0.54,0.49,0.47,0.39,0.46,0.46,0.44,0.48,0.38,0.46,0.64,0.89,1.09,1.09,1.32,1.26,1.32,1.16,1.10,1.19,1.37,1.55,1.39,1.57
PB Ratio,1.58,1.83,1.68,1.72,1.34,1.36,1.41,1.49,1.00,1.09,1.04,1.23,1.51,1.59,1.39,1.52,1.60,1.45,1.35,1.30,1.22,1.43,1.44,1.38,1.43,1.19,1.38,1.76,2.30,2.78,2.81,3.42,3.20,3.66,3.51,3.51,3.78,4.35,4.99,4.54,5.13
P/FCF Ratio,27.99,64.56,90.93,170.49,93.33,17.86,14.24,9.85,6.63,6.92,7.45,14.45,25.32,-538.64,-71.70,39.18,40.18,32.71,17.45,34.92,53.26,-232.08,-19.74,-24.92,19.61,7.53,4.39,5.74,11.23,15.69,28.43,47.49,66.73,104.80,422.39,56.84,28.23,34.00,39.11,35.80,40.49
P/OCF Ratio,15.01,23.02,28.73,32.25,19.41,10.39,9.13,6.90,4.76,5.17,5.39,9.19,12.94,29.89,41.59,15.72,16.27,13.15,9.03,11.86,12.25,21.34,-358.44,145.55,11.00,5.40,3.74,4.97,8.96,12.00,17.89,26.03,28.06,34.66,38.19,22.86,18.02,22.14,26.11,23.51,26.58
Debt / Equity Ratio,0.00,0.00,0.00,0.02,0.02,0.03,0.05,0.11,0.16,0.13,0.13,0.15,0.11,0.12,0.14,0.20,0.18,0.24,0.23,0.26,0.31,0.45,0.49,0.56,0.41,0.52,0.43,0.36,0.33,0.37,0.36,0.69,0.78,0.79,0.81,0.80,0.74,0.79,0.79,0.71,0.71
Quick Ratio,2.05,2.09,2.09,2.07,2.06,1.89,1.73,1.57,1.72,1.64,1.67,1.75,1.73,1.78,1.82,1.70,1.42,1.41,1.32,1.32,1.35,1.50,1.42,1.39,1.29,1.40,1.39,1.36,1.36,1.37,1.31,1.99,1.15,1.12,1.14,1.15,1.20,1.13,1.18,1.11,1.11
Current Ratio,2.22,2.25,2.32,2.25,2.26,2.12,1.96,1.76,1.89,1.82,1.86,1.93,1.90,1.96,2.04,1.85,1.92,1.91,1.82,1.86,1.84,2.00,1.97,1.83,1.69,1.78,1.74,1.69,1.68,1.72,1.75,2.41,1.50,1.51,1.56,1.60,1.63,1.63,1.68,1.61,1.61
Interest Coverage,200.46,90.06,109.42,100.81,74.70,61.06,47.38,124.10,0.26,10.46,9.72,35.42,29.12,18.87,25.37,22.73,7.60,9.21,12.30,19.20,11.86,12.84,5.33,11.40,8.64,4.92,13.36,22.12,16.02,9.30,13.05,14.67,5.58,4.69,5.51,7.82,7.25,3.20,5.88,8.37,6.21
Return on Capital (ROIC),Upgrade,7.43%,6.85%,6.89%,6.58%,6.46%,6.65%,5.77%,6.52%,4.72%,3.84%,3.20%,3.18%,5.63%,6.20%,7.15%,6.81%,7.59%,7.48%,7.81%,8.37%,7.25%,7.00%,5.82%,5.55%,6.98%,6.43%,7.38%,7.55%,8.12%,8.44%,8.92%,7.08%,5.43%,5.43%,5.57%,5.64%,6.32%,6.18%,6.57%,7.71%
Dividend Yield,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.10%,0.10%,0.30%,0.40%,0.40%,0.50%,0.50%,0.40%,0.30%,0.20%,0.30%,0.20%,0.20%,0.20%,0.20%,0.20%,0.30%,0.20%,0.20%,0.20%,0.17%
Payout Ratio,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.50%,0.00%,42.10%,4.30%,6.20%,0.00%,18.90%,4.30%,5.00%,0.00%,14.50%,4.80%,0.00%,11.90%,23.00%,6.40%,7.10%,0.00%,14.00%,4.30%,7.68%
Buyback Yield / Dilution,-1.80%,-2.61%,-2.46%,-2.14%,-1.51%,1.64%,3.00%,13.92%,11.51%,24.45%,26.72%,17.96%,20.62%,4.69%,-0.02%,-2.32%,-2.17%,-1.54%,1.01%,3.11%,4.38%,7.04%,4.76%,4.07%,1.58%,-0.22%,2.53%,2.09%,1.93%,1.59%,-0.76%,0.04%,-1.45%,-2.52%,-2.49%,-2.34%,0.32%,-0.39%,-0.38%,-0.75%,-0.75%
Total Shareholder Return,-1.80%,-2.61%,-2.46%,-2.14%,-1.51%,1.64%,3.00%,13.92%,11.51%,24.45%,26.72%,17.96%,20.62%,4.69%,-0.02%,-2.32%,-2.17%,-1.54%,1.01%,3.11%,4.48%,7.14%,5.06%,4.47%,1.98%,0.28%,3.03%,2.49%,2.23%,1.79%,-0.46%,0.24%,-1.25%,-2.32%,-2.29%,-2.14%,0.62%,-0.19%,-0.18%,-0.55%,-0.58%
