,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,488.78,273.34,188.95,144.16,190.52,135.53,65.43,49.19,128.77,155.32,162.34,117.37,112.18,106.51,99.57,91.53,138.29,101.74,120.36,113.52,78.69,85.42,73.36,80.04,164.8,377.21,530.67,216.94,184.62,200.22,212.47,"1,696",229.1,238.26,150.65,215.4,428.51,217.12,361.97,305.36
Cash & Cash Equivalents,488.78,273.34,188.95,144.16,190.52,135.53,65.43,49.19,128.77,155.32,162.34,117.37,112.18,106.51,99.57,91.53,138.29,101.74,120.36,113.52,78.69,85.42,73.36,80.04,164.8,377.21,530.67,216.94,184.62,200.22,212.47,"1,696",229.1,238.26,150.65,215.4,428.51,217.12,361.97,305.36
Cash Growth,23.83%,-25.44%,-47.96%,-53.37%,-61.02%,-50.42%,-65.37%,-65.88%,-32.41%,14.59%,148.13%,138.58%,-12.88%,-31.42%,-38.67%,-22.01%,23.27%,-4.49%,20.88%,24.03%,-43.10%,-16.03%,-39.05%,-29.49%,109.43%,341.57%,623.42%,171.02%,12.03%,-46.92%,-59.96%,681.90%,24.09%,19.00%,-29.10%,-87.30%,87.04%,-8.87%,140.26%,41.77%
Receivables,"1,653","1,777","1,828","2,190","2,092","1,984","1,974","2,052","1,939","1,876","1,851","2,063","1,973","2,146","2,245","2,623","1,985","2,089","2,108","2,292","2,355","2,581","2,632","3,188","2,748","2,593","2,370","2,750","2,716","2,667","2,570","3,002","3,400","3,357","3,519","3,638","3,675","3,645","4,075","4,332"
Inventory,31.88,35.6,40.77,39.41,38.92,45.82,55.82,64.69,75.29,72.64,74.98,89.11,88.55,89.97,94.15,86.39,80.89,94.55,85.86,94.67,107.73,81.12,68.4,67.04,55.72,50.37,48.27,39.82,50.47,51.01,62.15,61.96,84.66,94.26,96.31,98.12,103.27,159.16,156.51,163.88
Other Current Assets,140.07,128.69,184.84,162.88,174.71,222.42,219.98,196.45,134.59,143.94,156.04,135.95,114.59,132.64,178.49,147.3,665.66,672.1,760.3,878.32,784.95,807.34,978.17,966.52,862.56,737.75,695.53,669.98,637.21,687.36,888.85,943.79,"1,019","1,177","1,255","1,396","1,330","1,550","1,729","1,934"
Total Current Assets,"2,313","2,214","2,243","2,536","2,496","2,388","2,316","2,363","2,278","2,248","2,244","2,405","2,289","2,475","2,617","2,948","2,870","2,957","3,075","3,378","3,326","3,555","3,752","4,302","3,831","3,759","3,645","3,677","3,588","3,606","3,734","5,704","4,733","4,866","5,021","5,348","5,536","5,571","6,322","6,735"
"Property, Plant & Equipment","1,206","1,270","1,312","1,388","1,100","1,480","1,130","1,126","1,102","1,154","1,161","1,166","1,174","1,162","1,190","1,256","1,289","1,302","1,325","1,351","1,276","1,603","1,639","1,679","1,671","1,676","1,656","1,703","1,818","1,836","1,846","1,834","2,160","2,215","2,251","2,253","2,260","2,432","2,475","2,540"
Goodwill and Intangibles,"1,989","2,052","2,057","2,110","1,840","2,175","1,833","1,822","1,758","1,807","1,799","1,810","1,790","1,790","1,801","2,212","2,132","2,174","2,159","2,197","2,180","2,203","2,197","2,434","2,436","2,402","2,403","2,533","2,557","2,539","2,540","2,535","5,330","5,279","5,163","5,098","5,045","5,373","5,309","5,263"
Other Long-Term Assets,285.73,290.89,297.24,195.14,818.03,98.56,852.39,62.92,76.33,86.56,93.03,95.64,101.03,116.22,145.12,223.49,189.87,221.09,230.93,265.61,293.59,292.09,433.87,449.22,393.26,392.65,386.07,412.49,435.71,576.98,600.82,602.84,632.24,656.13,615.12,597.95,622.74,663.95,633.57,650.59
Total Long-Term Assets,"3,480","3,612","3,666","3,693","3,758","3,753","3,815","3,011","2,936","3,047","3,053","3,071","3,065","3,068","3,136","3,692","3,610","3,696","3,716","3,813","3,750","4,098","4,270","4,563","4,501","4,470","4,445","4,648","4,810","4,952","4,987","4,972","8,123","8,149","8,029","7,949","7,928","8,469","8,418","8,453"
Total Assets,"5,793","5,827","5,909","6,229","6,254","6,141","6,131","5,373","5,214","5,296","5,297","5,476","5,354","5,543","5,753","6,640","6,480","6,653","6,790","7,191","7,076","7,653","8,022","8,865","8,332","8,229","8,090","8,325","8,398","8,557","8,721","10,676","12,855","13,015","13,050","13,297","13,464","14,039","14,741","15,188"
Accounts Payable,802.18,772.19,734.6,884.17,825.23,874.63,875.15,938.54,782.13,791.21,811.52,928.49,922.82,995.91,969.65,"1,215","1,057","1,041","1,179","1,341","1,315","1,239","1,289","1,648","1,490","1,360","1,318","1,544","1,510","1,506","1,535","1,761","2,255","2,318","2,366","2,410","2,153","2,168","2,517","2,969"
Deferred Revenue,239.11,208.64,230.93,242.27,251.11,240.24,233.72,252.51,399.23,437.46,388.31,310.99,274.85,264.83,314.99,374.94,433.39,506.2,496.08,452.49,425.96,403.37,471.21,540.19,606.15,591.09,613.19,537.05,528.86,499.53,503.22,501.14,802.87,800.58,751.33,830.35,"1,142","1,143","1,129","1,101"
Current Debt,1.18,1.65,1.67,1.69,8.88,9.44,2.64,2.35,7.07,4.15,5.6,5.06,7.56,3.99,1.38,2.8,1.22,2.78,15.5,22.81,65.65,136.64,145.63,169.26,167.34,164.82,162.2,97.38,99.9,94.51,92.58,102.62,107.42,98.85,101.89,106.27,111.55,116.1,117.9,122.22
Other Current Liabilities,0,0,0,0,21.09,0,67.64,147.15,15.31,3.09,2.65,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
