,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Net Income,41.09,150.61,336.66,289,117.85,199.24,180.86,60.04,145.79,82.51
Depreciation & Amortization,348.23,363.93,381.28,425.64,436.46,435.68,507.92,618.63,619.83,679.57
Share-Based Compensation,9.53,13.95,18.02,13.4,12.86,14.24,24.33,19.62,22.05,27.51
Other Operating Activities,-62.67,-134.91,-281.05,-195.19,-51.97,-92.35,-86.51,-98.2,-127.94,26.07
Operating Cash Flow,339.9,397.3,458.63,536.57,518.92,560.68,630.7,604.32,663.96,820.07
Operating Cash Flow Growth,3.89%,16.89%,15.44%,16.99%,-3.29%,8.05%,12.49%,-4.18%,9.87%,23.51%
Capital Expenditures,-441.92,-353.67,-465.42,-437.47,-471.45,-267.45,"-1,580.52",-703.18,"-1,589.06",-775.18
Acquisitions,87.69,-397.48,-185.36,25.95,-7.51,-70.34,-32.78,-28.26,-74.96,-119.97
Change in Investments,231.02,452.55,385.33,298.8,71.56,224.24,-73.39,270.6,391.77,-34.38
Investing Cash Flow,-123.21,-298.6,-265.46,-112.72,-407.41,-113.55,"-1,686.69",-460.84,"-1,272.25",-929.53
Dividends Paid,-231.82,-256.1,-283.17,-308.92,-327.79,-342.24,-383.08,-419.35,-433.78,-483.62
Share Issuance / Repurchase,0,99.85,210.01,173.21,0,279.84,725.32,82.44,899.05,580.52
Debt Issued / Paid,54.88,63.5,-95.09,-249.01,272.17,-123.06,587.73,233.31,201.21,77.33
Other Financing Activities,-21.62,-20.97,-33.4,-44.56,-56.16,-74.6,-49.59,-48.99,-53.94,-63
Financing Cash Flow,-198.56,-113.73,-201.65,-429.28,-111.79,-260.07,880.38,-152.59,612.54,111.23
Net Cash Flow,18.13,-15.03,-8.48,-5.43,-0.28,187.06,-175.6,-9.12,4.25,1.78
Free Cash Flow,-102.02,43.63,-6.8,99.1,47.47,293.23,-949.81,-98.87,-925.1,44.89
Free Cash Flow Growth,-,-,-,-,-52.10%,517.77%,-,-,-,-
Free Cash Flow Margin,-13.44%,5.33%,-0.76%,10.32%,4.77%,28.01%,-82.44%,-7.97%,-71.67%,2.96%
Free Cash Flow Per Share,-0.41,0.17,-0.03,0.37,0.18,1.09,-3.33,-0.34,-3.08,0.14
