,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"4,338","3,967","4,010","5,427","4,746","4,855","5,009","4,159","4,327","5,474","5,968","6,092","8,675","8,424","8,658","8,268","10,220","10,439","10,841","10,610","6,896","7,904","6,712","6,544","7,334","4,814","5,488","6,023","7,756","10,711","12,589","11,937","12,318","15,960","12,482","12,956","17,153","19,399","18,413","17,760","19,958"
Market Cap Growth,44.10%,13.53%,22.01%,47.01%,9.41%,22.37%,24.92%,-23.38%,-8.83%,12.76%,19.14%,46.48%,100.50%,53.89%,45.09%,35.73%,17.81%,23.92%,25.21%,28.32%,-32.53%,-24.28%,-38.09%,-38.32%,6.36%,-39.10%,-18.24%,-7.97%,5.76%,122.51%,129.40%,98.19%,58.81%,49.01%,-0.85%,8.54%,39.26%,21.54%,47.52%,37.08%,-
Enterprise Value,"6,026","5,704","5,438","8,311","7,347","7,329","7,225","6,313","6,175","7,076","7,487","7,608","10,172","9,796","10,106","9,684","11,573","11,777","12,401","11,977","8,215","9,374","8,053","7,766","8,425","6,075","6,632","7,474","9,490","12,563","14,585","13,915","14,180","17,849","14,172","13,988","17,967","20,140","19,393","18,589","20,907"
PE Ratio,22.91,22.08,17.98,21.14,30.22,32.54,46.19,53.39,-33.20,-55.67,493.84,55.96,22.70,16.19,16.27,15.66,12.57,12.44,10.35,8.21,5.48,6.40,6.29,7.98,10.93,7.36,10.25,12.43,14.08,13.49,8.86,5.16,3.83,4.11,2.84,3.00,4.44,5.71,6.14,6.67,8.44
PS Ratio,0.59,0.54,0.52,0.67,0.54,0.54,0.56,0.49,0.57,0.75,0.82,0.82,1.12,1.00,0.99,0.91,1.07,1.07,1.03,0.94,0.58,0.66,0.57,0.59,0.70,0.47,0.57,0.64,0.81,1.01,0.97,0.76,0.67,0.78,0.56,0.57,0.77,0.90,0.90,0.92,1.06
PB Ratio,1.70,1.54,1.38,1.82,1.63,1.66,1.71,1.41,1.62,2.02,2.10,2.05,2.96,2.78,2.81,2.66,3.05,3.01,2.89,2.63,1.75,1.97,1.65,1.61,1.80,1.17,1.32,1.43,1.79,2.27,2.51,2.13,1.95,2.29,1.65,1.63,2.11,2.33,2.11,2.00,2.25
P/FCF Ratio,34.61,44.64,27.11,22.48,9.19,6.31,4.94,4.50,4.61,5.47,7.13,7.26,13.25,14.28,17.13,14.98,17.79,20.75,14.73,11.75,5.86,6.72,5.68,5.83,7.77,5.94,7.72,24.58,-36.76,-42.43,-106.04,25.22,10.28,8.38,5.13,3.96,4.83,5.71,6.11,7.68,8.63
P/OCF Ratio,13.89,15.54,13.43,14.89,7.55,5.45,4.46,4.00,4.11,4.93,6.22,6.15,10.17,10.50,11.94,10.96,13.82,15.42,11.76,9.50,4.87,5.57,4.61,4.43,5.25,3.38,3.54,4.79,7.86,10.32,11.05,7.38,5.59,5.78,3.93,3.21,3.85,4.43,4.40,4.68,5.25
Debt / Equity Ratio,0.83,0.82,0.62,1.03,1.02,0.91,0.91,0.89,0.97,0.96,0.91,0.87,0.81,0.78,0.77,0.82,0.71,0.68,0.63,0.59,0.60,0.61,0.60,0.60,0.67,0.66,0.65,0.65,0.71,0.66,0.62,0.55,0.49,0.44,0.40,0.38,0.38,0.37,0.35,0.35,0.35
Quick Ratio,1.17,1.23,1.80,1.19,1.51,1.54,1.80,1.91,2.54,2.50,2.39,2.33,2.23,2.12,2.28,1.91,2.18,2.34,1.88,2.12,2.06,2.10,2.33,2.19,2.47,2.38,2.16,1.86,1.86,1.57,1.45,1.45,1.42,1.70,1.83,2.04,2.12,2.44,2.40,2.16,2.16
Current Ratio,2.54,2.66,3.69,2.81,3.45,3.97,3.71,3.91,4.74,4.12,3.92,3.95,4.11,3.68,4.09,3.35,4.04,4.24,3.61,3.94,3.96,4.02,4.35,4.00,4.22,4.02,3.60,3.28,3.38,2.95,2.84,2.92,3.10,3.42,3.52,3.67,3.76,4.15,4.21,3.77,3.77
Interest Coverage,3.73,2.83,4.65,5.33,-0.64,2.03,2.29,3.57,-10.33,3.65,7.08,7.80,1.53,10.02,7.98,7.92,6.03,10.34,16.08,17.08,11.79,9.57,8.87,7.37,5.57,9.74,4.60,7.82,11.48,33.35,62.81,102.79,114.77,88.25,63.00,48.51,32.62,38.36,52.54,41.84,40.95
Return on Capital (ROIC),Upgrade,5.45%,5.21%,6.06%,5.59%,3.16%,3.58%,2.93%,2.18%,-3.37%,-3.06%,-0.93%,0.86%,9.24%,11.55%,11.60%,11.11%,16.29%,16.49%,19.15%,22.08%,21.17%,20.37%,17.68%,13.90%,11.21%,10.97%,9.51%,8.67%,9.13%,11.86%,18.91%,27.98%,35.17%,39.70%,42.19%,39.99%,35.08%,30.08%,25.52%,22.04%
Dividend Yield,2.30%,2.50%,2.50%,2.00%,2.30%,2.40%,2.40%,3.10%,3.10%,2.50%,2.30%,2.20%,1.60%,1.70%,1.60%,1.80%,1.40%,1.50%,1.50%,1.60%,2.50%,2.30%,2.80%,3.00%,2.80%,4.30%,3.80%,3.50%,2.70%,2.00%,1.70%,1.80%,1.70%,1.30%,1.80%,1.80%,1.40%,1.30%,1.40%,1.50%,1.38%
Payout Ratio,44.00%,67.60%,35.90%,30.30%,-57.50%,106.20%,106.20%,55.20%,-13.10%,53.80%,24.10%,21.50%,175.00%,18.70%,24.20%,24.20%,12.20%,19.60%,12.20%,11.10%,15.90%,26.40%,27.30%,34.80%,42.10%,28.40%,69.40%,52.10%,28.10%,12.70%,7.80%,5.30%,4.80%,5.90%,5.20%,6.70%,9.10%,11.50%,8.80%,12.20%,11.64%
Buyback Yield / Dilution,-1.52%,-1.39%,-9.16%,-1.36%,-0.89%,-0.61%,-0.60%,-0.65%,1.95%,-0.72%,-0.78%,-0.76%,-3.20%,0.03%,0.97%,1.95%,2.78%,2.79%,2.50%,2.17%,3.44%,5.37%,6.09%,7.02%,6.10%,4.86%,5.01%,3.28%,2.01%,0.83%,0.06%,3.66%,6.25%,8.96%,11.13%,11.05%,11.52%,10.74%,10.05%,8.54%,8.22%
Total Shareholder Return,0.78%,1.11%,-6.66%,0.64%,1.41%,1.79%,1.80%,2.45%,5.05%,1.78%,1.52%,1.44%,-1.60%,1.73%,2.57%,3.75%,4.18%,4.29%,4.00%,3.77%,5.94%,7.67%,8.89%,10.02%,8.90%,9.16%,8.81%,6.78%,4.71%,2.83%,1.76%,5.46%,7.95%,10.26%,12.93%,12.85%,12.92%,12.04%,11.45%,10.04%,9.60%
