,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"1,864","1,830","2,070","2,339","2,517","2,047","2,005","1,951","1,591","1,741","2,024","2,101","1,911","2,368","2,391","2,443","2,336","2,604","3,091","3,224","2,904","2,817","2,771","2,527","2,350","2,575","2,094","2,331","2,601","3,545","4,465","5,088","5,311","5,570","6,213","5,652","4,826","4,893","5,082","4,587"
Revenue Growth (YoY),9.33%,1.91%,14.90%,22.35%,35.03%,11.88%,-3.13%,-16.59%,-36.79%,-14.95%,0.94%,7.71%,20.08%,36.00%,18.12%,16.28%,22.29%,9.95%,29.27%,31.93%,24.28%,8.20%,-10.35%,-21.61%,-19.07%,-8.60%,-24.41%,-7.76%,10.68%,37.65%,113.21%,118.30%,104.16%,57.14%,39.14%,11.07%,-9.12%,-12.15%,-18.21%,-18.84%
Cost of Revenue,"1,666","1,667","1,847","2,051","2,225","1,860","1,833","1,722","1,447","1,505","1,644","1,693","1,601","1,896","1,998","2,047","2,016","2,140","2,438","2,537","2,383","2,384","2,349","2,167","2,034","2,160","1,810","2,038","2,159","2,744","3,266","3,488","3,549","3,787","4,330","4,187","3,839","3,837","3,775","3,635"
Gross Profit,198,163.3,222.77,288.51,291.62,187.04,171.74,228.73,144.21,236.04,380.38,408.5,309.94,472.15,392.52,396.52,320.82,463.42,652.08,686.08,521.24,433.57,421.17,359.84,316.41,415.23,284.43,292.82,442.25,800.27,"1,200","1,601","1,762","1,783","1,883","1,464",987.55,"1,056","1,307",952.02
"Selling, General & Admin",82.48,75.44,83.93,93.11,106.93,80.95,87.69,91.66,90.98,96.82,117.03,117.44,113.67,130.16,119.74,118.23,117.8,133.09,143.37,147.92,148.25,134.72,129.12,125.09,125.6,134.35,118.39,130.01,156.42,198.63,236.52,271.41,325.53,280.48,258.12,237.75,221.82,213.88,232.2,210.31
Other Operating Expenses,7.7,6.94,6.93,6.76,265.86,6.32,6.49,6.04,434.37,7.25,7.23,7.21,140.25,7.42,7.42,7.27,7.07,6.93,6.83,6.59,7.43,7.01,7.01,6.7,8.85,7.19,7.19,6.95,27.08,7.44,7.44,7.18,7.18,7.16,7.16,6.84,6.68,6.88,10.92,8.16
Operating Expenses,90.17,82.37,90.87,99.87,372.78,87.27,94.18,97.7,525.35,104.07,124.26,124.65,253.92,137.59,127.17,125.5,124.88,140.02,150.2,154.51,155.68,141.73,136.13,131.79,134.45,141.54,125.58,136.96,183.5,206.07,243.96,278.58,332.71,287.65,265.28,244.59,228.5,220.76,243.12,218.47
Operating Income,107.82,80.93,131.91,188.64,-81.16,99.77,77.56,131.03,-381.14,131.97,256.12,283.86,56.02,334.57,265.35,271.02,195.95,323.4,501.89,531.57,365.55,291.84,285.03,228.05,181.96,273.69,158.85,155.86,258.75,594.2,955.74,"1,322","1,429","1,495","1,618","1,220",759.05,835.36,"1,064",733.55
Interest Expense / Income,30.66,30.57,30.05,31.9,44.74,43.09,37.16,37.08,36.62,37.04,36.65,36.2,36.15,33.97,33.87,34.18,32.38,31.9,31.51,31.56,31.65,31.12,32.32,31.34,32.32,28.02,27.7,18.95,20.21,17.27,14.9,12.7,12.34,16.67,25.67,25.35,23.86,22.51,20.77,18.42
Other Expense / Income,-6.64,-5.51,-7.72,18.56,-52.45,12.39,-7.44,-1.51,-2.91,-3.21,-3.34,1.37,0.88,-5.81,-4.82,0.28,0.65,-6.54,-4.91,-7.57,-7.54,-5.84,-1.81,-2.99,1.87,0.91,31.37,7.68,26.83,18.32,19.95,16.17,13.13,23.89,1.08,-9.83,-19.11,-27.91,-27.28,-36.88
Pretax Income,83.8,55.88,109.57,138.18,-73.45,44.3,47.83,95.46,-414.85,98.13,222.82,246.29,19,306.4,236.31,236.56,162.91,298.04,475.29,507.58,341.44,266.56,254.52,199.69,147.77,244.76,99.78,129.23,211.71,558.61,920.89,"1,293","1,404","1,454","1,591","1,204",754.3,840.77,"1,070",752.01
Income Tax,29.15,17.3,37.27,47.01,-28.42,13.54,16.28,34.84,-161.61,35.4,80.85,88.89,-1.01,105.59,82.37,83.3,-141.82,70.49,112.84,109.21,71.43,62.24,60.21,48.64,26.34,57.42,24.28,29.08,23.87,128.1,218.6,302.41,313.15,350.38,381.77,290,119.44,203.46,258.14,174.82
Net Income,54.66,38.58,72.3,91.17,-45.03,30.76,31.55,60.62,-253.24,62.74,141.97,157.4,20.01,200.82,153.93,153.26,304.73,227.55,362.45,398.38,270,204.33,194.3,151.05,121.43,187.34,75.5,100.14,187.84,430.51,702.29,990.76,"1,091","1,104","1,210",914.33,634.86,637.31,812.11,577.2
Net Income Growth,-9.77%,-19.99%,149.68%,58.60%,-,-20.26%,-56.36%,-33.51%,-,103.95%,349.98%,159.66%,-,220.09%,8.43%,-2.63%,1422.75%,13.31%,135.46%,159.94%,-11.40%,-10.21%,-46.39%,-62.08%,-55.03%,-8.31%,-61.15%,-33.70%,54.70%,129.80%,830.24%,889.35%,480.54%,156.43%,72.23%,-7.72%,-41.78%,-42.27%,-32.86%,-36.87%
Shares Outstanding (Basic),222,223,226,240,241,242,242,242,243,243,244,244,244,243,241,239,237,237,236,234,229,224,222,218,215,213,210,210,211,211,210,202,197,192,186,180,175,172,168,165
Shares Outstanding (Diluted),240,241,242,242,243,243,243,244,238,245,245,246,246,245,243,241,239,238,237,236,230,225,223,219,216,214,211,212,212,212,211,204,199,193,188,182,176,172,169,166
Shares Change,1.52%,1.39%,9.16%,1.36%,0.89%,0.61%,0.60%,0.65%,-1.95%,0.72%,0.78%,0.76%,3.20%,-0.03%,-0.97%,-1.95%,-2.78%,-2.79%,-2.50%,-2.17%,-3.44%,-5.37%,-6.09%,-7.02%,-6.10%,-4.86%,-5.01%,-3.28%,-2.01%,-0.83%,-0.06%,-3.66%,-6.25%,-8.96%,-11.13%,-11.05%,-11.52%,-10.74%,-10.05%,-8.54%
EPS (Basic),0.25,0.17,0.32,0.38,-0.20,0.13,0.13,0.25,-1.05,0.26,0.58,0.65,0.08,0.83,0.64,0.64,1.27,0.96,1.54,1.70,1.18,0.91,0.88,0.69,0.57,0.88,0.36,0.48,0.89,2.04,3.35,4.89,5.45,5.74,6.49,5.07,3.73,3.71,4.83,3.49
EPS (Diluted),0.24,0.17,0.31,0.38,-0.18,0.13,0.13,0.25,-1.05,0.26,0.58,0.64,0.08,0.82,0.63,0.64,1.27,0.96,1.53,1.69,1.18,0.91,0.87,0.69,0.57,0.88,0.36,0.47,0.88,2.03,3.32,4.85,5.41,5.71,6.44,5.03,3.71,3.70,4.81,3.47
EPS Growth,-7.69%,-19.05%,138.46%,52.00%,-,-23.53%,-58.06%,-34.21%,-,100.00%,346.15%,156.00%,-,215.38%,8.62%,0%,1487.50%,17.07%,142.86%,164.06%,-7.09%,-5.21%,-43.14%,-59.17%,-51.69%,-3.30%,-58.62%,-31.88%,54.39%,130.68%,822.22%,931.91%,514.77%,181.28%,93.98%,3.71%,-31.42%,-35.20%,-25.31%,-31.01%
Free Cash Flow,26.39,-52.09,42.48,224.69,301.35,201.36,286.39,134.09,317.29,263.32,122.29,136.59,132.41,198.75,37.74,183.06,154.94,127.33,270.83,349.77,428.15,127.12,276.35,290.07,250.8,-6.25,176.29,-175.86,-205.21,-47.67,310.02,416.19,519.36,659.64,837.71,"1,255",799.23,507.46,449.53,555.34
Free Cash Flow Per Share,0.12,-0.23,0.19,0.94,1.25,0.83,1.18,0.55,1.31,1.08,0.50,0.56,0.54,0.82,0.16,0.77,0.65,0.54,1.15,1.49,1.87,0.57,1.25,1.33,1.17,-0.03,0.84,-0.84,-0.97,-0.23,1.48,2.06,2.63,3.43,4.49,6.96,4.58,2.96,2.68,3.36
Dividend Per Share,0.110,0.115,0.115,0.115,0.115,0.138,0.138,0.138,0.138,0.140,0.140,0.140,0.140,0.155,0.155,0.155,0.155,0.188,0.188,0.188,0.188,0.240,0.240,0.240,0.240,0.250,0.250,0.250,0.250,0.260,0.260,0.260,0.260,0.340,0.340,0.340,0.340,0.425,0.425,0.425
Dividend Growth,10.00%,4.55%,4.55%,4.55%,4.55%,20.00%,20.00%,20.00%,20.00%,1.45%,1.45%,1.45%,1.45%,10.71%,10.71%,10.71%,10.71%,21.29%,21.29%,21.29%,21.29%,27.66%,27.66%,27.66%,27.66%,4.17%,4.17%,4.17%,4.17%,4.00%,4.00%,4.00%,4.00%,30.77%,30.77%,30.77%,30.77%,25.00%,25.00%,25.00%
Gross Margin,10.62%,8.92%,10.76%,12.33%,11.59%,9.14%,8.57%,11.72%,9.06%,13.56%,18.79%,19.44%,16.22%,19.94%,16.42%,16.23%,13.73%,17.80%,21.10%,21.28%,17.95%,15.39%,15.20%,14.24%,13.46%,16.12%,13.58%,12.56%,17.00%,22.58%,26.87%,31.46%,33.18%,32.00%,30.31%,25.91%,20.46%,21.58%,25.72%,20.75%
Operating Margin,5.78%,4.42%,6.37%,8.07%,-3.22%,4.87%,3.87%,6.72%,-23.96%,7.58%,12.65%,13.51%,2.93%,14.13%,11.10%,11.09%,8.39%,12.42%,16.24%,16.49%,12.59%,10.36%,10.29%,9.02%,7.74%,10.63%,7.58%,6.69%,9.95%,16.76%,21.40%,25.98%,26.91%,26.84%,26.04%,21.58%,15.73%,17.07%,20.93%,15.99%
Profit Margin,2.93%,2.11%,3.49%,3.90%,-1.79%,1.50%,1.57%,3.11%,-15.92%,3.60%,7.01%,7.49%,1.05%,8.48%,6.44%,6.27%,13.04%,8.74%,11.73%,12.36%,9.30%,7.25%,7.01%,5.98%,5.17%,7.28%,3.60%,4.30%,7.22%,12.15%,15.73%,19.47%,20.53%,19.82%,19.47%,16.18%,13.15%,13.02%,15.98%,12.58%
Free Cash Flow Margin,1.42%,-2.85%,2.05%,9.61%,11.97%,9.83%,14.28%,6.87%,19.94%,15.12%,6.04%,6.50%,6.93%,8.39%,1.58%,7.49%,6.63%,4.89%,8.76%,10.85%,14.74%,4.51%,9.97%,11.48%,10.67%,-0.24%,8.42%,-7.54%,-7.89%,-1.34%,6.94%,8.18%,9.78%,11.84%,13.48%,22.20%,16.56%,10.37%,8.85%,12.11%
Effective Tax Rate,34.78%,30.95%,34.01%,34.02%,-,30.56%,34.04%,36.50%,-,36.07%,36.29%,36.09%,-5.33%,34.46%,34.86%,35.21%,-87.05%,23.65%,23.74%,21.52%,20.92%,23.35%,23.66%,24.36%,17.83%,23.46%,24.33%,22.51%,11.27%,22.93%,23.74%,23.38%,22.31%,24.09%,23.99%,24.08%,15.83%,24.20%,24.12%,23.25%
EBITDA,173.3,144.01,198.06,236.04,52.65,160.21,159.27,206.75,-304.94,209.16,334.26,356.68,128.29,415.43,343.98,345.95,270.23,406.07,585.92,620.53,453.65,377.86,367.75,310.5,260.62,353.04,206.2,229.93,316.97,662.8,"1,023","1,393","1,502","1,559","1,713","1,328",880.4,970.97,"1,202",877.85
EBITDA Margin,9.30%,7.87%,9.57%,10.09%,2.09%,7.82%,7.94%,10.60%,-19.17%,12.01%,16.52%,16.97%,6.71%,17.54%,14.39%,14.16%,11.57%,15.59%,18.96%,19.25%,15.62%,13.41%,13.27%,12.29%,11.09%,13.71%,9.85%,9.86%,12.19%,18.70%,22.91%,27.38%,28.29%,27.98%,27.57%,23.50%,18.24%,19.84%,23.65%,19.14%
Depreciation & Amortization,58.84,57.57,58.44,65.96,81.36,72.82,74.27,74.21,73.29,73.99,74.8,74.19,73.14,75.06,73.8,75.21,74.93,76.14,79.12,81.38,80.56,80.17,80.91,79.47,80.53,80.26,78.72,81.75,85.06,86.92,87.05,87.41,86.28,87.55,95.7,98.71,102.24,107.69,110.97,107.42
EBIT,114.47,86.44,139.62,170.09,-28.71,87.39,85,132.54,-378.23,135.18,259.47,282.49,55.15,340.38,270.17,270.74,195.29,329.94,506.8,539.14,373.09,297.69,286.84,231.03,180.09,272.78,127.48,148.18,231.92,575.88,935.78,"1,306","1,416","1,471","1,617","1,230",778.16,863.27,"1,091",770.43
EBIT Margin,6.14%,4.72%,6.75%,7.27%,-1.14%,4.27%,4.24%,6.79%,-23.77%,7.76%,12.82%,13.44%,2.89%,14.37%,11.30%,11.08%,8.36%,12.67%,16.40%,16.73%,12.85%,10.57%,10.35%,9.14%,7.66%,10.59%,6.09%,6.36%,8.92%,16.25%,20.96%,25.66%,26.66%,26.41%,26.03%,21.76%,16.12%,17.64%,21.47%,16.80%
