,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Net Income,202.85,257.14,320.01,409.76,555.23,658.56,705.95,175.84,985.84,"1,242"
Depreciation & Amortization,106.28,131.76,165.05,210.3,252.71,279.47,574.42,565.84,544.69,543.28
Share-Based Compensation,2.63,11.69,6.1,10.29,24.4,26.64,25.05,27.58,47.26,43.04
Other Operating Activities,15.97,-4,-115.28,4.04,-52.98,-8.54,-204.12,41.09,-518.52,-346.82
Operating Cash Flow,327.73,396.59,375.87,634.39,779.37,956.13,"1,101",810.36,"1,059","1,482"
Operating Cash Flow Growth,37.12%,21.01%,-5.22%,68.78%,22.85%,22.68%,15.18%,-26.42%,30.72%,39.90%
Capital Expenditures,-226.02,-249.07,-299.17,-373.45,-440.71,-319.4,-298.53,-151.87,-172.19,-312.13
Acquisitions,0,0,0,0,0,-13.61,0,-1.22,0,0
Change in Investments,0,-150.21,20.21,100,-90,117.9,-172.95,104.34,-4.3,-2.46
Investing Cash Flow,-226.02,-399.28,-278.96,-273.45,-530.71,-215.11,-471.48,-48.75,-176.48,-314.58
Share Issuance / Repurchase,-16.08,-30.87,-149.72,-330.82,-355.63,-609.21,-646.74,-106.02,"-1,497.22",-861.01
Debt Issued / Paid,0,0,0,0,-0.58,0,0,-1.92,0,0
Other Financing Activities,13.38,3.23,9.5,9.05,-,-,-,-,-,-
Financing Cash Flow,-2.7,-27.64,-140.23,-321.77,-356.22,-609.21,-646.74,-107.93,"-1,497.22",-861.01
Exchange Rate Effect,0,0,0,0,0,0,0,0.06,-0.06,0
Net Cash Flow,99,-30.33,-43.31,39.17,-107.57,131.81,-16.93,653.73,-614.49,306.32
Free Cash Flow,101.7,147.53,76.71,260.94,338.65,636.73,802.76,658.49,887.08,"1,170"
Free Cash Flow Growth,101.70%,45.06%,-48.00%,240.17%,29.78%,88.02%,26.08%,-17.97%,34.71%,31.87%
Free Cash Flow Margin,3.81%,4.55%,1.95%,5.37%,5.75%,9.48%,10.85%,10.70%,10.28%,11.46%
Free Cash Flow Per Share,1.59,2.29,1.20,4.17,5.50,10.64,13.88,11.69,16.28,22.76
