,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Net Income,350.72,395.96,593.41,-416.11,-165.62,144.33,-114.93,398.36,468.69,-44.17
Depreciation & Amortization,234.37,245.8,257.83,230.94,115.31,130.74,205.48,232.93,259.9,269.72
Share-Based Compensation,19.51,43.81,44.9,28.71,35.12,34.15,37.43,29.27,20.9,28.66
Other Operating Activities,251.53,49.94,"-1,221.34",363.21,"1,356",-636.03,46.23,-623.43,-511.94,619.16
Operating Cash Flow,856.13,735.52,-325.21,206.75,"1,341",-326.81,174.2,37.12,237.56,873.37
Operating Cash Flow Growth,12.32%,-14.09%,-,-,548.44%,-,-,-78.69%,539.98%,267.64%
Capital Expenditures,-166.17,-257.55,-166.44,-229.45,-514.36,-739.84,-668.72,-416.64,-540.29,-903.61
Acquisitions,-13.64,-27.48,2.7,3.05,1.74,48.73,0,0,300.5,442.3
Change in Investments,-358.94,-77.5,35.86,394.41,-114.66,14.54,309.3,290.91,147.46,-728.22
Other Investing Activities,1.64,-25.29,-28.3,-23.49,0.48,-6.15,-2.88,-5.5,-6.71,-3.05
Investing Cash Flow,-537.11,-387.82,-156.18,144.52,-626.8,-682.71,-362.3,-131.23,-99.04,"-1,192.57"
Share Issuance / Repurchase,428.19,0,0,0,0,0,0,0,0,0
Debt Issued / Paid,-334.95,5.5,154.87,-110.55,234.36,271.99,90.03,-68.67,56.54,321.48
Other Financing Activities,7.93,-52.41,-53.66,-25.84,-42.32,-16.76,-15.09,-13.92,-15.99,-12.09
Financing Cash Flow,101.16,-46.91,101.21,-136.39,192.05,255.23,74.94,-82.59,40.55,309.39
Exchange Rate Effect,3.59,-19.49,-19.27,-6.31,8.87,-13.56,-2.96,3.78,3.17,47.44
Net Cash Flow,423.78,281.3,-399.45,208.57,914.79,-767.85,-116.11,-172.92,182.24,37.63
Free Cash Flow,689.95,477.97,-491.65,-22.7,826.32,"-1,066.65",-494.52,-379.52,-302.73,-30.24
Free Cash Flow Growth,77.79%,-30.72%,-,-,-,-,-,-,-,-
Free Cash Flow Margin,20.85%,14.09%,-11.95%,-0.78%,28.09%,-47.53%,-16.14%,-14.00%,-10.36%,-1.15%
Free Cash Flow Per Share,7.36,4.78,-4.87,-0.22,7.92,-10.18,-4.70,-3.58,-2.85,-0.28
