,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,173.74,197.96,173.16,189.76,150.09,155.58,46.45,115.86,69.37,75.64,54.16,67.27,57.49,67.07,128.78,138.47,146.16,111.71,174,224.48,161.27,110.37,216.04,322.88,307.46,396.73,513.94,655.13,744.81,390.09,423.73,147.34,206.02,467.14,229.91,132.72,137.37,192.77,161.53,200.99
Cash & Cash Equivalents,173.74,197.96,173.16,189.76,150.09,155.58,46.45,115.86,69.37,75.64,54.16,67.27,57.49,67.07,128.78,138.47,146.16,111.71,174,224.48,161.27,110.37,216.04,322.88,307.46,396.73,513.94,655.13,744.81,390.09,423.73,147.34,206.02,467.14,229.91,132.72,137.37,192.77,161.53,200.99
Cash Growth,219.75%,56.37%,48.61%,26.38%,-13.62%,-21.41%,-73.17%,-38.95%,-53.78%,-51.38%,16.59%,-41.94%,-17.12%,-11.33%,137.76%,105.84%,154.22%,66.56%,35.11%,62.11%,10.33%,-1.21%,24.16%,43.83%,90.65%,259.47%,137.90%,102.90%,142.25%,-1.68%,-17.55%,-77.51%,-72.34%,19.75%,-45.74%,-9.92%,-33.33%,-58.73%,-29.74%,51.44%
Receivables,182.17,203.69,199.88,189.11,158.19,160.48,207.21,182.19,230.34,243.09,244.72,241.86,223.03,243.29,320.63,280,262.17,311.67,341.76,326.13,284.61,341.54,373.59,319.54,312.01,322.94,398.24,374.91,428.7,480.89,510.67,546.47,609.87,692.29,542.53,522.46,490.38,540.33,589.23,537.32
Inventory,292.31,287.23,327.58,319.39,356.93,385.85,362.27,325.38,374.71,366.75,359.36,349.73,390.91,378.11,349.02,380.34,439.75,479.88,496.09,544.75,588.38,570.33,517.23,522.02,559.7,544.37,532.95,603.32,644.58,772.86,934.95,"1,090","1,237","1,241","1,425","1,405","1,438","1,437","1,311","1,167"
Other Current Assets,38.32,28.27,31.64,32.23,39.32,45.03,38.44,37.96,11.84,13.13,13.19,24.65,9.26,9.31,11.72,19.74,18.77,27.17,28.11,25.4,28.54,29.48,30.57,31.38,29.56,33.06,35.2,36.38,39.52,48.7,54.23,64.95,72.74,91.36,116.14,121.78,119.73,103.33,105.17,91.9
Total Current Assets,686.53,717.16,732.26,730.48,704.53,746.93,654.37,661.37,686.26,698.6,671.43,683.51,680.69,697.78,810.15,818.56,866.85,930.44,"1,040","1,121","1,063","1,052","1,137","1,196","1,209","1,297","1,480","1,670","1,858","1,693","1,924","1,848","2,125","2,491","2,313","2,182","2,186","2,273","2,167","1,998"
"Property, Plant & Equipment",148.02,153.06,159.06,168.82,171.38,174.66,178.12,184.21,197.62,206.7,207.5,212.79,215.39,217.06,218.66,230.38,232.02,233.43,243.36,278.93,337.03,348.84,349.17,363.89,364.2,395.59,398.36,416.94,432.9,462.71,515.53,562.74,593.61,608.21,623.93,642.77,679.99,505.03,700.19,801.63
Long-Term Investments,19.3,18.55,17.08,16.24,15,13.55,13.42,12.97,0,0,0,0,0,0,0,0,0,0,0,0,-238.18,-289.15,-280.59,-10.96,-276.01,-269.73,-266.94,-356.59,-271.8,-429.24,-468.5,"-1,112.35",-952.31,-919.56,-889.03,"-1,076.91",-873.09,0,-834.08,0
Goodwill,607.19,607.76,607.76,635.57,635.57,639,668.12,669.72,723.44,716.85,711.79,704.64,710.09,716.82,720.06,721.52,724.21,758.07,769.17,764.66,828.4,817.39,811.91,805.28,793.58,796.17,815.62,855.23,849.29,"1,110","1,174","1,410","1,412","1,388","1,360","1,401","1,426","1,430","1,418","1,432"
