,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"3,863","4,035","3,341","2,779","3,208","3,350","2,741","2,051","1,979","2,462","2,303","2,346","2,568","2,325","2,245","2,837","3,064","2,844","3,183","3,479","3,065","3,252","4,365","4,855","6,242","5,788","7,592","12,074","14,188","20,459","25,991","25,620","22,168","18,861","13,406","11,267","6,278","6,649","9,205","6,687","7,205"
Market Cap Growth,89.97%,91.76%,25.77%,-4.43%,-16.97%,-16.97%,-17.94%,-26.19%,-38.30%,-26.52%,-15.99%,14.34%,29.73%,-5.55%,-2.50%,20.93%,19.36%,22.31%,41.77%,22.64%,0.02%,14.37%,37.14%,39.57%,103.66%,77.97%,73.91%,148.69%,127.29%,253.45%,242.33%,112.19%,56.25%,-7.81%,-48.42%,-56.02%,-71.68%,-64.75%,-31.34%,-40.65%,-
Enterprise Value,"4,910","5,053","4,304","3,718","4,106","4,237","3,624","3,060","2,923","3,484","3,309","3,379","3,553","3,318","3,215","3,747","3,855","3,638","4,005","4,252","3,764","4,150","5,342","5,738","6,959","6,529","8,277","12,627","14,598","20,746","26,647","26,342","23,343","20,099","14,667","12,713","7,889","8,439","10,954","8,257","8,737"
PE Ratio,19.91,29.07,15.46,19.04,16.24,42.55,46.17,15.07,53.89,60.28,27.56,22.40,15.46,45.26,21.88,17.86,9.44,21.13,15.62,12.63,10.14,18.12,17.61,16.38,22.08,32.55,28.70,26.07,28.38,34.33,51.15,48.68,38.78,41.41,21.43,48.34,22.10,133.72,50.91,27.69,35.54
PS Ratio,2.70,2.79,2.33,1.90,2.24,2.47,2.01,1.56,1.53,1.80,1.66,1.62,1.72,1.53,1.40,1.70,1.76,1.55,1.64,1.73,1.47,1.52,2.01,2.20,2.82,2.61,3.28,4.86,5.04,6.41,7.57,6.86,5.45,4.25,2.93,2.47,1.45,1.65,2.30,1.66,1.79
PB Ratio,12.18,11.43,8.18,6.20,6.55,6.66,5.27,4.19,4.25,5.19,5.11,5.67,6.40,5.53,5.25,6.00,5.48,4.99,5.16,4.98,4.03,4.04,5.04,5.20,6.05,5.65,6.92,9.81,10.20,13.42,15.70,14.38,10.01,8.17,5.54,4.86,2.78,2.84,3.80,2.83,3.08
P/FCF Ratio,17.04,17.03,16.06,12.73,15.60,19.29,17.66,12.99,12.83,12.44,10.97,10.52,12.85,11.55,10.19,12.45,11.86,11.40,13.53,17.43,17.43,26.98,25.01,19.57,25.18,16.70,19.26,28.45,25.75,36.64,57.50,85.07,160.93,396.38,-197.24,-407.17,-197.02,420.11,44.57,24.65,26.56
P/OCF Ratio,14.97,14.89,13.51,10.99,13.26,16.01,14.63,10.88,10.67,10.78,9.54,9.26,11.33,10.20,9.10,10.86,10.40,9.97,11.48,14.07,13.16,17.10,18.04,15.72,20.42,14.49,17.12,24.82,22.60,31.55,45.79,62.31,89.22,125.86,691.03,192.55,125.32,60.77,30.12,19.16,20.65
Debt / Equity Ratio,3.78,3.38,2.84,2.48,2.22,2.06,2.00,2.16,2.27,2.30,2.40,2.63,2.62,2.50,2.42,2.20,1.66,1.65,1.51,1.36,1.21,1.32,1.26,1.18,1.01,1.02,0.99,0.87,0.77,0.68,0.63,0.64,0.60,0.63,0.71,0.72,0.77,0.82,0.80,0.73,0.73
Quick Ratio,1.26,1.52,1.88,1.63,1.58,1.31,1.28,1.13,1.40,0.99,0.98,0.90,0.90,0.89,1.00,0.98,1.08,0.99,0.88,0.93,0.98,0.86,0.94,1.24,1.29,1.28,1.48,1.64,1.61,1.65,1.04,0.92,0.60,0.65,0.99,0.70,0.66,0.69,0.78,0.83,0.83
