,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"2,857","1,986","2,440","2,251","2,379","2,139","2,488","2,106","2,163","1,674","1,675","1,952","1,862","1,578","1,755","1,985","2,092","1,934","2,205","2,928","2,521","1,900","2,177","2,753","2,076","1,798","2,045","2,382","2,457","2,297","2,801","3,419","3,841","3,922","5,373","5,349","4,481","3,604","3,394","3,548"
Revenue Growth (YoY),12.66%,-14.11%,-9.36%,17.92%,-16.75%,7.70%,1.94%,-6.45%,-9.06%,-21.74%,-32.68%,-7.28%,-13.92%,-5.73%,4.78%,1.67%,12.34%,22.53%,25.67%,47.53%,20.49%,-1.76%,-1.27%,-5.97%,-17.62%,-5.35%,-6.07%,-13.51%,18.35%,27.75%,36.97%,43.55%,56.30%,70.75%,91.85%,56.45%,16.67%,-8.11%,-36.83%,-33.66%
Cost of Revenue,"2,416","1,575","1,919","1,836","1,800","1,720","1,880","1,770","1,808","1,437","1,521","1,739","1,656","1,449","1,562","1,744","1,812","1,692","1,910","2,433","2,054","1,590","1,950","2,474","1,996","1,757","1,788","2,026","2,046","1,862","2,048","2,554","2,692","2,483","3,527","3,847","3,513","2,934","2,823","3,139"
Gross Profit,441.4,411.6,521.1,414.7,579.1,419.2,607.9,335.3,355.5,236.7,154,213.3,205.9,129.6,192.3,240.8,280.1,242.1,294.6,495.5,466.2,309.5,227.2,279.9,80.7,41.4,257,355.1,411.4,434.9,752.3,864.5,"1,149","1,439","1,846","1,502",968.4,670.4,571.1,409.6
"Selling, General & Admin",117.4,120,87.5,83.9,91.1,100.4,89.3,76.6,94.9,89.8,72.9,66.9,74.6,80.9,71.2,66.1,83.1,93.6,79.3,78.5,89.7,93.5,78.1,78.2,104.3,67.9,95.1,97.6,110.9,101.7,107.6,97.7,123.5,132.4,108.2,124.5,132.9,127.7,129.9,119.9
Other Operating Expenses,51.2,29.9,31.7,53.5,129.2,0.3,16.4,12.7,73.5,-16.5,68.8,76.7,62,23.1,26.5,-39.2,69.9,73.4,21.4,23.7,118.5,13.9,391,62.2,"1,171",39.7,76.1,159,5.7,20,160.7,65.2,55.4,50.9,99.6,225.1,134.9,-1.9,79.1,194
Operating Expenses,168.6,149.9,119.2,137.4,220.3,100.7,105.7,89.3,168.4,73.3,141.7,143.6,136.6,104,97.7,26.9,153,167,100.7,102.2,208.2,107.4,469.1,140.4,"1,275",107.6,171.2,256.6,116.6,121.7,268.3,162.9,178.9,183.3,207.8,349.6,267.8,125.8,209,313.9
Operating Income,272.8,261.7,401.9,277.3,358.8,318.5,502.2,246,187.1,163.4,12.3,69.7,69.3,25.6,94.6,213.9,127.1,75.1,193.9,393.3,258,202.1,-241.9,139.5,"-1,194.6",-66.2,85.8,98.5,294.8,313.2,484,701.6,969.7,"1,256","1,639","1,152",700.6,544.6,362.1,95.7
Interest Expense / Income,15.1,26.7,24.6,25.2,31,31.3,23.5,24.2,18.8,26.1,33.5,25.5,27.2,25.8,36.4,36.2,39.7,49.4,45.1,40.9,30.7,47,46,43.2,46.7,41.1,49.3,43,47.2,45,37.3,47.8,39,39.3,34.1,30.6,33.8,41.1,36,17.4
Other Expense / Income,-117.1,20.1,46.2,-27.4,-59.9,-38.3,15.5,51.7,27.6,-90.8,-1.2,35.1,35.7,-9,-16.5,-67.4,28.3,33.3,77.2,14.3,82.3,-22.3,-3.1,71.2,-31.5,228.7,-8.2,23.6,-99.4,51.8,-106.4,105.3,20.4,-337.9,199.2,3.5,-62.4,-49.6,-151.3,88.4
