,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,215.6,217.5,248.4,201.9,360.7,294.8,390.6,160,155,256.8,-10.2,39.2,11.9,-0.9,97.3,227.5,-431.1,42.3,67.9,247.5,112.3,130.8,-233.1,-44.1,-921,-203,47.4,-6.2,827.9,156.7,437.2,371.9,664.8,"1,182","1,036",841.7,523.2,434.8,369,-4.2
Depreciation & Amortization,220.1,174.3,194.4,189.5,192.7,182.8,191.1,180.9,185,183.7,189.3,172.7,165.5,158.8,165.9,168.8,172,217.5,216.8,214.5,235.1,218.1,220.7,210.8,233.1,217.8,215.4,205.9,208.5,209.1,203.5,186.1,214.2,226.7,245,229.2,233,220,244.2,238.7
Share-Based Compensation,9.2,34.9,8.6,5.7,5.1,4.6,29.3,2,5.4,16.9,5.4,4.2,4,15.9,5,3.6,3.5,15.7,7,3,1.8,15.3,6.8,2.9,2.9,-10.1,8.2,7.1,12.6,14.9,4.3,5.1,5.2,16.4,-0.9,6.5,5.9,12.4,8.6,6
Other Operating Activities,512.4,200.3,344.9,-40.6,-216.2,246.7,-7.7,-154.4,172.2,-191.5,399,-127.8,141.1,-27.8,-25.4,-264.4,666.8,-346.5,515.3,58.8,-199.2,-539.7,512.9,316.4,962.6,185.2,542.7,133.8,-810.6,-61.9,370.1,-140.4,-453.8,-918.9,305.1,-188.6,193.6,-518.2,450.9,406.9
Operating Cash Flow,957.3,627,796.3,356.5,342.3,728.9,603.3,188.5,517.6,265.9,583.5,88.3,322.5,146,242.8,135.5,411.2,-71,807,523.8,150,-175.5,507.3,486,277.6,189.9,813.7,340.6,238.4,318.8,"1,015",422.7,430.4,506.2,"1,585",888.8,955.7,149,"1,073",647.4
Operating Cash Flow Growth,196.93%,8.22%,-6.06%,-,-64.24%,16.25%,-24.24%,-47.12%,51.21%,-63.52%,-3.28%,-53.16%,-37.69%,-45.09%,-58.39%,53.45%,27.50%,-,232.37%,286.57%,-63.52%,-,-37.14%,-7.22%,85.07%,-,60.40%,-29.92%,-14.12%,67.88%,24.75%,24.10%,80.54%,58.78%,56.15%,110.27%,122.05%,-70.56%,-32.33%,-27.16%
Capital Expenditures,-467.5,-274.9,-214,-188.4,-251.8,-229.5,-227.4,-245.3,-298.1,-235.6,-201.7,-196.4,-209.4,-223.8,-168.5,-128.5,-299.3,-223.3,-201.1,-231.7,-298.4,-313.9,-294.9,-322.3,-341.1,-263.5,-257.2,-265.1,-384.8,-288.6,-297.2,-340,-362.8,-290.5,-262.6,-353.7,-340.5,-321.5,-310.3,-411.7
Acquisitions,-24.4,"-1,359.4",-143.8,30.4,-325.8,44.9,-122,54.4,-96.5,-38.5,-151.5,-184,-38.1,-25,-13.9,-71.3,298.9,-993.3,4.4,0,16.2,0,-55.1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,117.4,0,0
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,-595.5,-34.6,-1.8,-8.4,-2.4,-5.6,-1.7,-6.5,-7.4,-0.1,-15.3,-7.8,-5.2,-9.2,-6.1,-1.3,-1.3,-2.8,-12.9,-1.5,-5.7,-3.4,-5.9,-4.8,-4.3,-4.5,-13.4,-1.6,-13
Other Investing Activities,0.4,-,-2.5,-0.1,-8.8,1.7,6,-631.7,625.1,0.3,2.4,0.6,16,5,13.8,-18.5,-18.5,-2.1,6.5,-4.7,-1.5,0.3,-0.9,1,-0.5,-0.1,0.6,-0.7,-7.2,-7,27.6,-5.3,-25.5,-0.8,2.7,3.4,1.9,-3.9,0.4,2.6
