,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"19,385","20,508","19,107","21,247","22,227","18,946","14,856","14,778","16,024","16,052","18,654","20,669","19,707","22,573","22,141","22,630","20,959","20,382","19,271","15,288","18,071","16,410","15,547","17,133","11,574","13,106","15,091","18,470","20,111","22,730","20,587","17,953","17,315","15,377","11,342","12,236","12,596","10,993","12,452","12,508","12,387"
Market Cap Growth,1.48%,8.96%,2.81%,5.36%,14.66%,-7.62%,-22.25%,-30.45%,-27.91%,-15.28%,25.57%,39.86%,22.99%,40.62%,18.69%,9.49%,6.35%,-9.70%,-12.96%,-32.44%,-13.78%,-19.49%,-19.32%,12.07%,-35.95%,-20.14%,-2.93%,7.81%,73.77%,73.44%,36.42%,-2.80%,-13.90%,-32.35%,-44.91%,-31.84%,-27.26%,-28.51%,9.79%,2.22%,-
Enterprise Value,"29,517","31,211","29,150","30,789","31,828","29,336","29,668","29,331","30,523","30,525","33,275","37,234","36,272","39,035","39,763","39,060","37,457","37,093","35,796","31,651","34,785","32,932","31,804","32,996","27,160","28,327","29,718","32,595","33,899","35,792","29,300","22,473","22,190","20,364","16,464","17,294","18,084","16,371","17,289","17,300","17,179"
PE Ratio,-51.01,31.84,13.46,39.64,17.75,20.87,16.88,20.76,11.99,100.33,14.95,23.70,23.57,70.54,14.01,3.88,7.19,12.58,8.57,12.09,10.65,14.05,11.30,25.96,-20.52,12.32,18.49,30.18,14.41,13.15,5.96,41.95,16.21,7.52,2.98,17.58,18.31,11.69,18.87,-11.80,41.15
PS Ratio,0.67,0.71,0.69,0.81,0.90,0.82,0.65,0.66,0.73,0.74,0.88,0.98,0.92,1.03,0.98,0.99,0.91,0.88,0.84,0.66,0.77,0.71,0.68,0.77,0.52,0.62,0.72,0.90,0.98,1.07,0.94,0.82,0.80,0.72,0.54,0.58,0.60,0.54,0.64,0.66,0.65
PB Ratio,2.56,2.73,2.80,4.15,4.58,3.87,3.42,3.77,3.78,3.99,4.43,4.76,4.31,4.97,4.51,3.47,2.89,2.98,2.74,2.08,2.43,2.19,2.09,2.22,1.69,1.86,2.13,2.35,2.59,2.72,2.14,1.98,1.95,1.70,1.20,1.44,1.50,1.31,1.40,1.50,1.48
P/FCF Ratio,11.34,14.60,12.17,12.42,12.11,13.30,11.16,13.52,14.77,10.03,16.03,18.29,18.28,19.53,219.21,61.83,74.59,71.02,10.41,9.24,9.41,7.16,6.75,7.34,5.13,6.06,6.92,7.99,8.48,9.60,9.07,12.12,11.85,14.90,15.98,9.84,14.92,12.20,13.19,12.55,12.42
P/OCF Ratio,6.53,7.46,6.43,6.91,6.85,6.69,5.43,5.73,6.25,5.26,7.30,8.34,7.91,8.92,14.95,12.88,11.73,10.49,5.36,4.74,5.48,4.61,4.44,4.75,3.28,3.91,4.71,6.03,6.87,8.11,7.59,8.84,8.22,8.89,7.46,5.63,6.52,5.31,5.92,6.82,6.76
Debt / Equity Ratio,1.51,1.59,1.73,2.23,2.30,2.45,3.66,3.98,3.70,3.91,4.08,4.05,3.84,3.85,3.79,2.68,2.43,2.60,2.49,2.30,2.33,2.31,2.28,2.12,2.45,2.28,2.16,1.87,1.88,1.65,1.13,0.64,0.66,0.64,0.59,0.69,0.73,0.73,0.67,0.71,0.71
Quick Ratio,1.05,0.98,1.03,1.01,0.97,0.93,0.92,0.95,0.93,1.00,1.52,0.99,0.96,0.86,0.89,0.84,1.11,1.08,1.08,0.96,0.92,0.92,0.93,0.48,0.52,0.52,1.06,1.07,1.12,1.11,1.30,1.24,1.25,1.14,1.04,1.07,1.02,0.51,0.62,1.05,1.05
Current Ratio,1.74,1.62,1.67,1.62,1.60,1.51,1.34,1.65,1.66,1.68,2.29,1.71,1.58,1.45,1.48,1.62,1.63,1.57,1.59,1.49,1.43,1.46,1.49,0.77,0.77,0.79,1.33,1.36,1.45,1.42,2.11,1.71,1.73,1.62,1.38,1.35,1.55,1.59,1.75,1.67,1.67
Asset Turnover,Upgrade,0.23,0.23,0.21,0.21,0.20,0.20,0.18,0.18,0.16,0.17,0.16,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.17,0.16,0.16,0.16,0.16,0.15,0.16,0.17,0.17,0.18,0.19,0.20,0.21,0.21,0.22,0.21,0.21,0.20,0.19,0.20
Interest Coverage,3.61,3.86,4.65,4.25,3.96,4.19,4.83,4.18,2.89,1.11,4.21,3.11,1.68,3.32,4.31,2.51,2.83,5.15,5.26,6.87,3.17,5.05,5.24,5.40,3.54,3.35,4.29,3.98,4.30,8.28,5.91,0.26,5.58,7.91,4.17,7.68,4.56,3.76,3.31,-5.46,-5.46
Return on Equity (ROE),Upgrade,12.97%,11.75%,12.57%,10.85%,19.82%,21.03%,20.56%,23.92%,22.65%,19.18%,20.53%,20.82%,17.03%,18.02%,18.36%,32.87%,36.77%,43.67%,44.83%,27.33%,22.93%,21.30%,18.49%,15.88%,9.63%,8.98%,6.96%,6.14%,12.53%,13.63%,18.69%,19.29%,18.79%,19.34%,19.35%,22.40%,21.55%,18.23%,8.40%,3.67%
Return on Assets (ROA),Upgrade,3.20%,2.87%,2.91%,1.93%,3.44%,3.65%,2.80%,3.06%,3.09%,2.46%,2.65%,2.71%,2.34%,2.42%,2.67%,6.32%,7.83%,8.84%,9.34%,5.99%,4.99%,4.64%,4.07%,3.66%,1.99%,1.95%,1.55%,1.52%,3.09%,3.62%,6.10%,6.94%,6.64%,6.92%,7.38%,7.95%,7.61%,6.47%,3.11%,1.32%
Return on Capital (ROIC),Upgrade,10.77%,11.20%,11.59%,12.72%,12.23%,10.66%,8.49%,7.63%,7.19%,6.17%,5.39%,5.05%,4.32%,5.75%,5.64%,14.98%,14.95%,15.30%,15.89%,8.08%,8.03%,7.54%,7.07%,5.62%,6.13%,5.89%,5.84%,6.13%,5.68%,6.05%,6.87%,7.67%,7.63%,8.38%,14.80%,17.13%,16.52%,14.56%,5.51%,2.04%
Earnings Yield,-0.49%,0.79%,1.86%,0.63%,1.41%,1.20%,1.48%,1.20%,2.08%,0.25%,1.67%,1.05%,1.06%,0.35%,1.78%,6.45%,3.48%,1.99%,2.92%,2.07%,2.35%,1.78%,2.21%,0.96%,-1.22%,2.03%,1.35%,0.83%,1.74%,1.90%,4.20%,0.60%,1.54%,3.32%,8.38%,1.42%,1.37%,2.14%,1.33%,-2.12%,2.48%
FCF Yield,1.00%,0.84%,3.17%,3.48%,1.44%,-1.26%,3.45%,3.39%,1.94%,1.73%,0.40%,2.26%,1.31%,1.57%,-4.43%,3.23%,0.83%,1.77%,3.03%,3.50%,2.43%,4.46%,3.84%,3.30%,3.14%,4.87%,4.08%,3.76%,2.10%,2.78%,2.52%,-0.52%,2.33%,1.33%,1.74%,3.59%,0.03%,2.37%,1.93%,3.93%,8.05%
Dividend Yield,0.79%,0.73%,0.78%,0.80%,0.76%,0.89%,1.12%,1.23%,1.13%,1.13%,0.97%,0.92%,0.97%,0.85%,0.86%,0.87%,0.94%,0.96%,1.01%,1.31%,1.11%,1.20%,1.27%,1.17%,1.75%,1.53%,1.34%,1.09%,1.00%,0.88%,0.97%,1.72%,1.00%,1.11%,1.45%,1.34%,1.29%,1.46%,1.28%,0.00%,5.17%
Payout Ratio,-161.05%,92.55%,41.97%,126.12%,53.99%,74.01%,75.45%,102.25%,54.19%,452.50%,58.01%,87.16%,91.39%,238.75%,48.35%,13.42%,27.02%,48.40%,34.70%,63.61%,47.41%,67.47%,57.27%,121.82%,-143.26%,75.56%,99.02%,131.37%,57.88%,46.53%,23.03%,287.85%,65.17%,33.27%,17.35%,94.25%,94.19%,68.09%,96.97%,0.00%,212.64%
Buyback Yield / Dilution,-1.41%,2.98%,4.69%,4.58%,6.34%,3.04%,2.59%,2.02%,2.29%,1.71%,0.53%,0.17%,-0.48%,-1.53%,-0.51%,-0.53%,-0.53%,0.80%,1.44%,2.68%,3.59%,4.67%,3.89%,2.71%,2.63%,1.28%,0.20%,-0.08%,-0.56%,-0.94%,0.51%,2.22%,3.95%,6.58%,8.20%,8.63%,6.83%,6.53%,2.59%,2.18%,2.18%
Total Shareholder Return,-0.62%,3.71%,5.47%,5.38%,7.10%,3.93%,3.71%,3.26%,3.42%,2.83%,1.50%,1.09%,0.49%,-0.69%,0.36%,0.34%,0.41%,1.76%,2.45%,4.00%,4.70%,5.87%,5.16%,3.88%,4.37%,2.81%,1.54%,1.01%,0.44%,-0.06%,1.47%,3.94%,4.96%,7.68%,9.66%,9.97%,8.12%,7.98%,3.88%,2.18%,7.34%
