,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"1,331","1,309","1,431","1,294","1,287","1,302","1,439","1,283","1,326","1,339","1,459","1,295","1,337","1,348","1,441","1,254","1,344","1,346","1,518","1,299","1,361","1,390","1,483","1,262","1,334","1,052",103,198,267,399,649,844,998,"1,074","1,381","1,189","1,263","1,381","1,393","1,214"
Revenue Growth (YoY),-19.04%,6.94%,2.29%,6.85%,-3.31%,-0.53%,0.56%,-0.85%,3.03%,2.84%,1.39%,0.94%,0.83%,0.67%,-1.23%,-3.17%,0.52%,-0.15%,5.34%,3.59%,1.26%,3.27%,-2.31%,-2.85%,-1.98%,-24.32%,-93.05%,-84.31%,-79.99%,-62.07%,530.10%,326.26%,273.78%,169.17%,112.79%,40.88%,26.55%,28.58%,0.87%,2.10%
Cost of Revenue,985,972,"1,003",959,967,972,"1,016",956,975,983,"1,015",953,980,971,995,928,982,969,"1,036",955,993,975,"1,012",938,967,874,263,332,350,376,523,657,731,757,874,858,889,933,949,908
Gross Profit,346,337,428,335,320,330,423,327,351,356,444,342,357,377,446,326,362,377,482,344,368,415,471,324,367,178,-160,-134,-83,23,126,187,267,317,507,331,374,448,444,306
"Selling, General & Admin",31,34,29,-38,18,24,23,21,26,27,27,28,24,29,26,24,19,28,30,24,22,29,25,26,27,25,25,18,21,24,25,24,26,23,25,29,30,31,30,29
Other Operating Expenses,177,57,174,170,45,169,125,168,149,119,6,156,175,160,147,116,314,58,189,-135,825,170,166,161,174,166,168,166,167,165,169,258,162,172,155,154,166,169,165,120
Operating Expenses,208,91,203,132,63,193,148,189,175,146,33,184,199,189,173,140,333,86,219,-111,847,199,191,187,201,191,193,184,188,189,194,282,188,195,180,183,196,200,195,149
Operating Income,138,246,225,203,257,137,275,138,176,210,411,158,158,188,273,186,29,291,263,455,-479,216,280,137,166,-13,-353,-318,-271,-166,-68,-95,79,122,327,148,178,248,249,157
Interest Expense / Income,60,58,55,51,43,49,72,46,60,39,39,38,38,39,43,43,42,44,45,45,42,43,43,46,90,37,40,66,51,42,43,43,63,36,37,40,43,49,45,48
Other Expense / Income,-47,13,-,2,-37,-1,-22,-2,-43,-2,-7,-6,-4,-3,-7,-3,-122,-10,-8,46,-911,-15,-65,-281,-12,-10,5,2,-194,-10,-29,-6,-294,-14,-5,-12,-9,-86,-20,-17
