,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2015-01-03,2015-04-04,2015-07-04,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-29,2018-12-29,2019-03-30,2019-06-29,2019-09-28,2019-12-28,2020-03-28,2020-06-27,2020-09-26,2021-01-02,2021-04-03,2021-07-03,2021-10-02,2022-01-01,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30
Revenue,"1,584","1,550","1,616","1,560","1,605","1,528","1,516","1,468","1,455","1,486","1,542","1,509","1,551","1,572","1,627","1,680","1,735","1,776","1,854","1,760","1,769","1,740","1,796","1,761","1,773","1,723","1,529","1,729","1,991","2,051","2,102","2,072","2,183","2,349","2,347","2,317","2,026","2,065","2,091","2,098"
Revenue Growth (YoY),6.80%,3.42%,4.09%,3.63%,1.32%,-1.43%,-6.18%,-5.87%,-9.35%,-2.78%,1.68%,2.77%,6.60%,5.83%,5.54%,11.32%,11.90%,13.00%,13.97%,4.78%,1.92%,-2.04%,-3.15%,0.10%,0.24%,-0.98%,-14.88%,-1.83%,12.30%,19.05%,37.52%,19.82%,9.66%,14.53%,11.66%,11.84%,-7.21%,-12.10%,-10.93%,-9.44%
Cost of Revenue,"1,168","1,143","1,188","1,159","1,190","1,098","1,098","1,062","1,063","1,063","1,107","1,091","1,125","1,130","1,174","1,228","1,270","1,293","1,353","1,301","1,297","1,275","1,313","1,290","1,288","1,238","1,146","1,245","1,420","1,454","1,526","1,517","1,598","1,708","1,704","1,698","1,526","1,523","1,537","1,513"
Gross Profit,416.3,407.2,428.2,400.7,415.1,430,417.6,405.9,392.3,422.6,434.1,417.6,425.4,442.4,452.6,451.6,465.6,483.4,501.4,459.2,471.5,465.4,482.3,471.7,484.7,485.1,382.9,484.2,571.1,597,576.3,554.4,585.1,641.3,643.5,619.2,500.2,542.3,553.4,585.8
"Selling, General & Admin",294.1,296.7,297,278.4,285.8,300.4,273.3,268.1,266.3,278.2,269.2,270.3,268,279.8,270.8,273.5,281.1,295,287.5,270.5,274.5,276.3,265.7,265.3,273.1,281,219.4,258.3,301.8,312.3,307,296.9,332.3,355,332.7,330.8,312.3,334.4,319.6,332.6
Operating Expenses,294.1,296.7,297,278.4,285.8,300.4,273.3,268.1,266.3,278.2,269.2,270.3,268,279.8,270.8,273.5,281.1,295,287.5,270.5,274.5,276.3,265.7,265.3,273.1,281,219.4,258.3,301.8,312.3,307,296.9,332.3,355,332.7,330.8,312.3,334.4,319.6,332.6
Operating Income,122.2,110.5,131.2,122.3,129.3,129.6,144.3,137.8,126,144.4,164.9,147.3,157.4,162.6,181.8,178.1,184.5,188.4,213.9,188.7,197,189.1,216.6,206.4,211.6,204.1,163.5,225.9,269.3,284.7,269.3,257.5,252.8,286.3,310.8,288.4,187.9,207.9,233.8,253.2
Interest Expense / Income,17.9,15.4,15.6,15.4,16.9,15.3,15.3,14.7,15.2,15.3,15.4,14.7,14.5,16.7,16.2,16.8,13.3,13.2,14.3,14.7,16.3,19.5,19.5,19,17.8,18.8,20,15.6,15.6,16.2,16,18,20,19.6,20.8,21.2,22.5,26.4,31.9,31
Other Expense / Income,5.7,7.7,40.4,8.5,13.8,14.3,28.7,6.6,18.8,5.6,50.2,4.6,16.6,10,16.1,14.5,13.9,16.7,60.1,6.8,93.1,454.9,8.8,8.2,29.1,4.8,41.6,13.5,-0.7,0.9,-0.9,16.2,-10.8,-3,2.1,-5.3,-3.8,13.2,61.7,37.6
Pretax Income,98.6,87.4,75.2,98.4,98.6,100,100.3,116.5,92,123.5,99.3,128,126.3,135.9,149.5,146.8,157.3,158.5,139.5,167.2,87.6,-285.3,188.3,179.2,164.7,180.5,101.9,196.8,254.4,267.6,254.2,223.3,243.6,269.7,287.9,272.5,169.2,168.3,140.2,184.6
