,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2015-01-03,2015-04-04,2015-07-04,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-29,2018-12-29,2019-03-30,2019-06-29,2019-09-28,2019-12-28,2020-03-28,2020-06-27,2020-09-26,2021-01-02,2021-04-03,2021-07-03,2021-10-02,2022-01-01,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30
Cash & Equivalents,351.6,205.1,221.9,195.6,207.2,212.5,246,171.7,158.8,169.6,216.1,189.4,195.1,294.9,209.4,232.3,224.4,187.5,215.8,217.6,232,225.7,247.3,224.2,253.7,742,262.6,284.7,252.3,328,344.8,207.2,162.7,147.1,164.8,128.2,167.2,351.3,217.1,209.9
Cash & Cash Equivalents,351.6,205.1,221.9,195.6,207.2,212.5,246,171.7,158.8,169.6,216.1,189.4,195.1,294.9,209.4,232.3,224.4,187.5,215.8,217.6,232,225.7,247.3,224.2,253.7,742,262.6,284.7,252.3,328,344.8,207.2,162.7,147.1,164.8,128.2,167.2,351.3,217.1,209.9
Cash Growth,49.36%,-1.25%,4.87%,-36.82%,-41.07%,3.61%,10.86%,-12.22%,-23.36%,-20.19%,-12.15%,10.31%,22.86%,73.88%,-3.10%,22.65%,15.02%,-36.42%,3.06%,-6.33%,3.39%,20.37%,14.60%,3.03%,9.35%,228.75%,6.19%,26.98%,-0.55%,-55.80%,31.30%,-27.22%,-35.51%,-55.15%,-52.20%,-38.13%,2.77%,138.82%,31.74%,63.73%
Receivables,"1,017","1,086","1,115","1,088",958.1,988,"1,011",999,964.7,"1,019","1,028","1,070","1,001","1,100","1,138","1,185","1,180","1,240","1,236","1,236","1,190","1,199","1,232","1,224","1,212","1,223","1,115","1,213","1,235","1,301","1,339","1,441","1,425","1,551","1,565","1,586","1,374","1,369","1,415","1,426"
Inventory,494.1,547.6,560.4,547.2,491.8,508.9,512.1,512.4,478.7,519.5,524.1,565.3,519.1,579.9,618.5,620,609.6,678.2,660.8,682.5,651.4,688.3,671,665,663,723.3,726.6,662.6,717.2,786.7,824.8,879.1,907.2,960.9,990.1,"1,014","1,010","1,051",990.5,936.1
Other Current Assets,229.6,234.1,233,239.4,264.2,254.7,228.6,232.9,173.2,179.2,174,189.2,189.6,210.3,243.8,246.2,223.6,226.6,215.3,223,224.9,211,226.9,220,211.7,225.8,220.8,214.5,211.5,216.3,233.1,251,240.2,234.9,228.8,233.6,230.5,218.2,228.2,242.1
Total Current Assets,"2,092","2,073","2,130","2,070","1,921","1,964","1,998","1,916","1,775","1,887","1,943","2,014","1,905","2,185","2,210","2,283","2,238","2,332","2,328","2,359","2,298","2,324","2,377","2,333","2,341","2,914","2,325","2,375","2,416","2,632","2,742","2,779","2,735","2,894","2,949","2,962","2,782","2,989","2,851","2,814"
"Property, Plant & Equipment",922.5,919,905.3,884.1,875.3,831.2,851.7,840.6,847.9,847.9,838.7,905.4,915.2,940.3,"1,018","1,047","1,098","1,118","1,085","1,087","1,137","1,145","1,144","1,142","1,211","1,232","1,229","1,234","1,344","1,329","1,345","1,406","1,478","1,478","1,451","1,443","1,540","1,566","1,567","1,555"
Goodwill and Intangibles,847.1,849.7,842,815.9,789,757.9,754.1,741.4,732,736.4,727.4,892.5,860.3,909.8,"1,119","1,147","1,151","1,172","1,110","1,102","1,086","1,078","1,077","1,050","1,057","1,226","1,235","1,253","1,361","1,364","1,362","2,828","2,793","2,801","2,739","2,680","2,703","2,721","2,869","2,837"
Other Long-Term Assets,749.2,749.6,739.4,723.7,771.3,759.4,749.7,750.9,778.4,777.7,786.2,788.9,716.1,731.2,745.7,792.5,649.7,658.3,640.8,634.5,656.3,807.3,791.6,813.7,880.2,889.6,863,859,962.7,948.3,974.4,955.5,966.4,966.2,954,958,925.6,946.9,979.4,927
