,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,108.18,93.11,105.08,94.65,86.84,84.36,86.12,90.71,85.37,118.16,75.93,88.1,115.85,130.67,105.62,94.21,107.87,119.93,90.02,79.9,76.89,78.81,106.43,111.22,108.97,125.67,157.39,144.66,197.84,237.61,195.35,162.16,174.22,155.06,133.2,139.86,137.77,163.02,136.78,160.42
Cash & Cash Equivalents,108.18,93.11,105.08,94.65,86.84,84.36,86.12,90.71,85.37,118.16,75.93,88.1,115.85,130.67,105.62,94.21,107.87,119.93,90.02,79.9,76.89,78.81,106.43,111.22,108.97,125.67,157.39,144.66,197.84,237.61,195.35,162.16,174.22,155.06,133.2,139.86,137.77,163.02,136.78,160.42
Cash Growth,-17.52%,0.10%,26.33%,-1.34%,-19.72%,-9.40%,-18.04%,-4.16%,-1.69%,40.06%,-11.84%,-2.88%,35.69%,10.59%,39.11%,6.94%,-6.89%,-8.22%,-14.77%,-15.20%,-28.72%,-34.29%,18.22%,39.20%,41.73%,59.47%,47.89%,30.07%,81.56%,89.07%,24.12%,12.09%,-11.94%,-34.74%,-31.82%,-13.75%,-20.92%,5.13%,2.68%,14.70%
Receivables,140.37,155.5,155.3,147.12,169.93,147.3,158.77,139.08,155.21,155.2,167.79,155.71,141.39,140.27,168.59,164.66,188.54,182.42,266.74,247.57,271.63,318.04,297.43,281.64,307.31,303.56,334.18,310.63,264.8,280.6,312.11,260.16,273.36,286.34,322.41,308.23,338.24,384.02,387.95,367.48
Other Current Assets,21.08,24.69,28.16,38.1,44.98,37.43,41.71,57.76,36.01,22.44,23.93,40.93,51.99,51.03,36.73,40.26,36.81,32.94,39.62,48.38,48.48,38.21,51.85,68.14,67.4,53.78,42.5,53.15,89.18,38.67,43.51,39.68,34.63,31.85,29.1,35.73,45.32,27.97,31.72,37.36
Total Current Assets,269.63,273.3,288.53,279.87,301.76,269.09,286.6,287.55,276.59,295.79,267.64,284.74,309.23,321.97,310.93,299.14,333.22,335.29,396.39,375.84,397,435.06,455.71,460.99,483.67,483.01,534.08,508.44,551.82,556.88,550.97,462,482.21,473.26,484.72,483.82,521.33,575.01,556.45,565.26
"Property, Plant & Equipment",39.23,37.28,36.68,36.79,40.01,38.71,38.21,38.42,38.59,41.11,45.12,43.96,42.73,42.14,40.7,38.81,45.11,51.52,48.84,46.86,44.76,52.9,53.03,144.63,146.63,144.44,104.08,95.04,85.88,80.82,75.19,70.66,66.15,60.16,54.27,47.34,43.3,38.4,36.67,29.32
Long-Term Investments,19.33,19.72,19.78,20.49,20.66,20.87,20.53,20.62,21.31,21.57,21.94,23.18,23.14,24.75,25.52,27.55,27.91,28.64,19.76,18.89,20.59,21.73,21.87,25.39,21.14,25.14,26.57,29.78,31.78,34.39,33.2,35.24,32.59,26.56,25.65,27.54,30.81,33.3,34.24,38.21
Goodwill and Intangibles,830.54,839.26,827.84,818.33,862.7,870.22,862.07,853.08,847.87,839.41,832.03,818.93,818.73,823.37,825.6,825.85,831.26,818.12,815.43,811.7,812.12,807.45,817.68,825.33,815.83,814.65,821.6,826.14,796.56,797.87,792.28,790.82,786.75,775.13,763.08,773.2,775.8,777.81,774.24,777.84
Other Long-Term Assets,18.52,16.19,19.47,12.45,11.52,17.25,22.76,15.58,30.59,28.83,53.95,53.58,53.24,46.13,52.87,49.51,53.4,53.5,50.06,52.33,53.64,56.66,85.17,88.69,84.86,96.88,119.91,117.46,113.57,119.2,116.13,104.6,118.78,121.73,114.32,126.79,131.19,160.05,173.68,182.88
Total Long-Term Assets,907.63,912.45,903.77,888.05,934.9,947.04,943.56,927.71,938.36,930.92,953.04,939.65,937.84,936.39,944.69,941.71,957.68,951.78,934.08,929.78,931.11,938.73,977.74,"1,084","1,068","1,081","1,072","1,068","1,028","1,032","1,017","1,001","1,004",983.58,957.32,974.87,981.11,"1,010","1,019","1,028"
Total Assets,"1,177","1,186","1,192","1,168","1,237","1,216","1,230","1,215","1,215","1,227","1,221","1,224","1,247","1,258","1,256","1,241","1,291","1,287","1,330","1,306","1,328","1,374","1,433","1,545","1,552","1,564","1,606","1,577","1,580","1,589","1,568","1,463","1,486","1,457","1,442","1,459","1,502","1,585","1,575","1,594"
Accounts Payable,18.37,21.1,22,25.56,38.42,26.39,19.85,21.6,20.59,21.1,22.95,22.42,18.69,16.67,19.51,19.2,23.54,25.51,20.25,20.39,16.25,19.61,23.12,32.47,25.31,19.82,23.03,21.75,19.77,19.64,20.75,20.42,16.83,17.4,17.27,16.84,13.92,16.79,19.01,18.58
Deferred Revenue,55.59,53.85,56.52,57.33,67.61,54.26,46.7,51.89,54.57,50.88,47.13,57.47,64.91,65.03,55.43,58.74,65.02,60.59,103.34,103.53,106.28,103.27,111.02,114.67,114.41,105.83,115.16,115.81,100.4,99.76,105.42,98.38,102.48,98.49,120.05,126.9,118.35,127.3,136.73,146.82
Current Debt,36,154,170,231,82,72,92,103,95,85,77,102,107,224,142,201,191,202,235,228,218,218,218,180,209,188,95,131,225,250,250,65,130,130,30,100,107,115,50,153
Other Current Liabilities,69.2,84.06,92.89,51.83,68.06,66.27,85.33,66.61,71.17,93.26,99,67.83,73.68,93.32,109.71,74.34,88.99,109.12,115.32,81.43,96.1,116.83,138.69,114.89,131.11,146.54,181.32,122.49,155.4,175.37,183.04,137.99,133.45,137.97,164.14,111.25,134.02,133.86,161.95,114.7
Total Current Liabilities,179.16,313,341.4,365.72,256.08,218.92,243.88,243.09,241.33,250.24,246.08,249.72,264.28,399.03,326.66,353.28,368.55,397.21,473.9,433.35,436.62,457.71,490.83,442.03,479.82,460.19,414.51,391.04,500.56,544.77,559.21,321.8,382.76,383.86,331.46,354.99,373.28,392.95,367.69,433.11
Long-Term Debt,447,376,376,376,576,576,516,516,516,516,493.62,518.67,518.72,387.77,462.8,462.83,512.87,556.71,528.94,604.16,604.37,604.58,606.79,818.68,816.12,813.04,812.64,809.65,799.33,863.44,"1,063","1,619","1,712","1,870","1,863","1,853","1,846","1,839","1,836","1,821"
Other Long-Term Liabilities,17.51,17.57,20.28,22.98,23.41,24.55,33.29,33.99,32.23,32.43,34.15,34.11,36.97,38.81,39.63,39.09,38.78,38.5,40.18,40.23,39.64,43.19,46.06,43.36,42.04,43.61,48.01,52.05,56.42,56.11,56.82,60.55,55.1,50.81,49.66,52.73,53.46,56.32,60.02,65.62
Total Long-Term Liabilities,464.51,393.57,396.28,398.98,599.41,600.55,549.29,549.99,548.23,548.43,527.77,552.78,555.69,426.57,502.43,501.92,551.65,595.21,569.13,644.38,644.01,647.77,652.85,862.05,858.16,856.65,860.65,861.7,855.74,919.55,"1,120","1,680","1,767","1,920","1,913","1,906","1,900","1,896","1,896","1,886"
Total Liabilities,643.67,706.57,737.68,764.7,855.49,819.47,793.17,793.08,789.56,798.67,773.85,802.49,819.97,825.6,829.08,855.2,920.19,992.43,"1,043","1,078","1,081","1,105","1,144","1,304","1,338","1,317","1,275","1,253","1,356","1,464","1,679","2,002","2,150","2,304","2,244","2,261","2,273","2,289","2,263","2,319"
