,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,20.75,20.55,36.6,14.41,18.87,19.91,33.32,19.24,23.12,34.99,32.1,37.9,25.08,25.23,45.2,32.88,31.17,29.72,32.71,40.01,33.38,64.15,54.58,54.92,58.29,64.08,59.13,86.49,68.67,151.2,85.72,84.96,104.38,93.5,90.7,97.64,101.55,128.76,101.42,121.07
Depreciation & Amortization,7.85,8.18,8.44,8.11,8.94,9.05,7.8,7.44,7.73,7.96,8.51,9.06,9.18,9.19,8.79,7.73,7.36,7.23,7.85,7.97,7.82,7.95,7.88,12.35,13.19,12.98,11.87,11.03,10.68,10.42,9.57,9.34,9.48,9.09,8.47,8.06,7.85,6.95,6.49,6.32
Share-Based Compensation,9.03,9.64,10.05,8.69,12.6,11.02,25.54,24.32,17.49,15.6,22.29,14.52,14.71,14.32,17.68,16.51,19.24,18.88,20.18,21.85,20.48,19.6,21.04,23.15,22.79,22.26,25.48,25.13,28.21,30.76,28.36,29.88,27.94,28.55,28.99,29.7,27.05,33,34.1,31.57
Other Operating Activities,9.09,-9.64,16.13,-29.84,1.51,3.15,-6.28,-0.37,-6.63,26.85,-30.35,-28.5,17.45,23.29,-17.44,-28.34,-8.54,29.24,-0.79,-20.97,-13.89,-23.41,11.91,-30.05,-32.77,7.56,39.71,-44.7,45.96,-91.78,-31.9,0.7,-19.2,-14,16.66,-42.96,-46.65,-46.08,22.04,-36.84
Operating Cash Flow,46.71,28.73,71.22,1.36,41.92,43.12,60.37,50.63,41.71,85.39,32.54,32.98,66.42,72.03,54.22,28.78,49.23,85.08,59.96,48.86,47.79,68.29,95.41,60.37,61.49,106.87,136.19,77.95,153.52,100.59,91.76,124.88,122.6,117.14,144.83,92.44,89.8,122.62,164.05,122.12
Operating Cash Flow Growth,16.12%,-8.00%,98.15%,-95.21%,-10.25%,50.10%,-15.23%,3622.72%,-0.52%,98.04%,-46.10%,-34.86%,59.26%,-15.65%,66.61%,-12.74%,-25.88%,18.12%,10.59%,69.78%,-2.93%,-19.73%,59.12%,23.55%,28.68%,56.50%,42.73%,29.13%,149.66%,-5.88%,-32.63%,60.21%,-20.14%,16.45%,57.84%,-25.98%,-26.75%,4.68%,13.27%,32.11%
Capital Expenditures,-2.14,-2.79,-5.5,-5.67,-4.58,-8.02,-6.73,-4.29,-3.51,-4.73,-9.43,-4.32,-5.29,-5.19,-5.04,-4.04,-7.07,-13.11,-7.08,-6.47,-4.17,-7.53,-5.81,-6.5,-6.67,-7.91,-0.92,-3.05,-1.18,-1.57,-1.78,-0.9,-2.4,-1.94,-0.8,-0.85,-1.53,-0.79,-1.07,-1.36
Acquisitions,0,-7.25,0,0,-56.62,-0.37,0,0,0,-5.68,0,0,0,0,0,0,0,0,0,0,0,0,-15.86,0,0,0,0,8.29,0,138.14,1,2.26,0,0,0,-7.58,1.45,0,0,0
Change in Investments,0,0,0,0.08,0,0,0,0,0,0.04,0,0,0,-0.78,0,-1.94,-0.21,-0.36,19.68,-2.2,0.07,-0.5,-0.29,-2.51,0.72,-0.48,-0.32,-1.38,-0.94,-0.71,1.03,-2.63,0.01,1.18,-0.45,-2.17,-1.22,-0.3,-1.91,-1.06
Investing Cash Flow,-2.14,-10.05,-5.5,-5.59,-61.21,-8.39,-6.73,-4.29,-3.51,-10.38,-9.43,-4.32,-5.29,-5.97,-5.04,-5.98,-7.28,-13.47,12.61,-8.68,-4.1,-8.03,-21.96,-9.01,-5.95,-8.39,-1.24,3.86,-2.12,135.85,0.25,-1.27,-2.39,-0.76,-1.25,-10.59,-1.3,-1.09,-2.98,-2.42
