,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-03-27,2016-06-26,2016-09-25,2016-12-25,2017-03-26,2017-06-25,2017-10-01,2017-12-31,2018-04-01,2018-07-01,2018-09-30,2018-12-30,2019-03-31,2019-06-30,2019-09-29,2019-12-29,2020-03-29,2020-06-28,2020-09-27,2020-12-27,2021-03-28,2021-06-27,2021-09-26,2021-12-26,2022-03-27,2022-06-26,2022-09-25,2022-12-25,2023-03-26,2023-06-25,2023-10-01,2023-12-31
Revenue,200.1,204.2,190.8,192.1,157.1,160.5,161.7,177.5,153,168.2,165.4,55.3,132,147.9,157.1,166.3,143,151.2,159.4,164.4,160.4,187.9,184.1,185.1,168.9,170.4,202,206.4,194.2,205.1,200.6,211.6,196.2,224.2,228.6,249.3,231.8,256.9,274.6,273.8
Revenue Growth (YoY),-20.85%,-13.18%,-15.72%,48.68%,-21.49%,-21.40%,-15.25%,-7.60%,-2.61%,4.80%,2.29%,-68.85%,-13.73%,-12.07%,-5.02%,200.72%,8.33%,2.23%,1.46%,-1.14%,12.17%,24.27%,15.50%,12.59%,5.30%,-9.31%,9.72%,11.51%,14.98%,20.36%,-0.69%,2.52%,1.03%,9.31%,13.96%,17.82%,18.14%,14.59%,20.12%,9.83%
Cost of Revenue,147.5,156.1,148.4,147,118.8,119.6,121.3,135.3,117.1,123,139.5,41.8,95.9,110.4,119.9,119.5,102.2,111.9,115.3,118.9,115.5,139.8,135.5,136.7,123.1,124.4,144.9,152.1,143.2,153.1,140,150.1,144.3,166.4,173.7,187.9,172.4,193,201.2,201.9
Gross Profit,52.6,48.1,42.4,45.1,38.3,40.9,40.4,42.2,35.9,45.2,25.9,13.5,36.1,37.5,37.2,46.8,40.8,39.3,44.1,45.5,44.9,48.1,48.6,48.4,45.8,46,57.1,54.3,51,52,60.6,61.5,51.9,57.8,54.9,61.4,59.4,63.9,73.4,71.9
"Selling, General & Admin",43.4,40.3,40.4,34.3,37.4,40.3,34.9,38.1,37.7,36.4,35.5,5,30,31.9,32.9,32.5,29.8,30.1,29.5,30.4,31.5,33.7,32.5,33.1,34.9,36,36.3,37.3,37.9,38.2,41.8,42.3,43.3,44.5,48.5,46.2,47.8,47.3,50.9,51.8
Research & Development,5.2,4.6,4.9,5,3.9,4.3,3.5,4.5,2.9,4,3.2,3.8,4.4,4.1,4.2,5.1,3.6,3.6,4.4,4,3.9,4.5,4.6,5,5.7,6,7.7,7.6,8,10.2,8,9,9.2,9.2,9.6,10.6,10.2,9.9,10.3,8
Other Operating Expenses,0.7,0.9,0.1,0.2,0.9,0,0.4,-1.9,5.5,4.8,0.2,-0.5,0.3,0,0,24.2,0.4,3,0.1,0.3,1.3,0.9,0,1,0.5,1.1,0.4,0.4,0.2,0.3,0.3,1,0.6,6,0.4,0.5,0.9,0,0,0.4
Operating Expenses,49.3,45.8,45.4,39.5,42.2,44.6,38.8,40.7,46.1,45.2,38.9,8.3,34.7,36,37.1,61.8,33.8,36.7,34,34.7,36.7,39.1,37.1,39.1,41.1,43.1,44.4,45.3,46.1,48.7,50.1,52.3,53.1,59.7,58.5,57.3,58.9,57.2,61.2,60.2
Operating Income,3.3,2.3,-3,5.6,-3.9,-3.7,1.6,1.5,-10.2,0,-13,5.2,1.4,1.5,0.1,-15,7,2.6,10.1,10.8,8.2,9,11.5,9.3,4.7,2.9,12.7,9,4.9,3.3,10.5,9.2,-1.2,-1.9,-3.6,4.1,0.5,6.7,12.2,11.7
Interest Expense / Income,16.1,9.9,8.7,8.7,8.8,8.9,9.5,8.7,8.7,8.7,8.7,8.6,8.2,7.2,7.7,5.5,5.1,5.7,5,5,5.5,5.3,5.4,5.4,5.4,5.6,5.9,5.9,5.9,5.7,5.9,5.9,5.9,2.9,4.1,4.8,5.3,5.1,5.1,5
Other Expense / Income,-0.1,41.1,-0.6,-1.7,1.6,0.1,-47.7,-2.9,-0.3,-0.1,-,2.4,1.8,-0.8,-2.2,13.5,3.2,4.5,-,0.9,1.1,-2.7,0.8,-0.1,0.9,-0.2,-0.6,0.3,-0.2,0.1,1.3,1.4,13.1,-0.6,1.1,1.6,1.5,1.9,4.9,2.3
Pretax Income,-12.7,-48.7,-11.1,-1.4,-14.3,-12.7,39.8,-4.3,-18.6,-8.6,-21.7,-5.8,-8.6,-4.9,-5.4,-34,-1.3,-7.6,5.1,4.9,1.6,6.4,5.3,4,-1.6,-2.5,7.4,2.8,-0.8,-2.5,3.3,1.9,-20.2,-4.2,-8.8,-2.3,-6.3,-0.3,2.2,4.4
Income Tax,2.3,1.2,-0.2,0.8,1.9,2.3,-15.3,-0.3,3.6,1.8,1.9,-1.5,1.4,1.3,-1.1,-11.8,0.9,0.1,3.4,0.2,-1.5,2.5,2.8,1,-1.4,-1.8,5,-75.3,-2.7,-3.6,5.7,4.5,-4.3,0.5,-0.8,6,0.7,2.4,3.8,2
Net Income,-15,-49.9,-10.9,-2.2,-16.2,-15,55.1,-4,-22.2,-10.4,-23.6,-4.3,-10,-6.2,-4.3,-22.2,-2.2,-7.7,1.7,4.7,3.1,3.9,2.5,3,-0.2,-0.7,2.4,78.1,1.9,1.1,-2.4,-2.6,-15.9,-4.7,-8,-8.3,-7,-2.7,-1.6,2.4
Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47.06%,-36.17%,-,-,-4.00%,2503.33%,-,-,-,-,-,-,-,-,-,-,-,-
Shares Outstanding (Basic),57,57,58,58,58,58,59,59,60,60,61,65,77,87,91,103,104,104,104,104,105,106,107,107,107,108,123,123,124,125,125,125,126,126,127,127,128,129,130,134
Shares Outstanding (Diluted),57,57,58,58,58,58,60,59,60,60,61,65,77,87,91,103,106,104,106,113,108,109,110,110,110,108,126,127,128,128,125,128,126,126,127,127,128,129,130,134
Shares Change,1.41%,1.41%,1.23%,0.88%,1.57%,1.74%,3.81%,2.43%,2.23%,2.40%,0.83%,10.51%,29.70%,44.82%,49.59%,57.98%,36.74%,19.75%,17.57%,9.71%,1.99%,5.50%,3.29%,-2.83%,2.13%,-1.01%,15.01%,15.76%,15.99%,17.91%,-1.19%,0.94%,-1.41%,-1.02%,1.84%,-0.78%,1.75%,2.14%,1.89%,5.03%
EPS (Basic),-0.26,-0.87,-0.19,-0.03,-0.28,-0.25,0.93,-0.06,-0.37,-0.17,-0.39,-0.05,-0.13,-0.07,-0.05,-0.24,-0.02,-0.07,0.02,0.05,0.03,0.04,0.02,0.03,-,-0.01,0.02,0.68,0.02,0.01,-0.02,-0.02,-0.12,-0.04,-0.06,-0.06,-0.05,-0.02,-0.01,0.02
EPS (Diluted),-0.26,-0.87,-0.19,-0.03,-0.28,-0.25,0.92,-0.06,-0.37,-0.17,-0.39,-0.05,-0.13,-0.07,-0.05,-0.24,-0.02,-0.07,0.02,0.05,0.03,0.04,0.02,0.02,-,-0.01,0.02,0.66,0.01,0.01,-0.02,-0.02,-0.12,-0.04,-0.06,-0.06,-0.05,-0.02,-0.01,0.02
EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0%,-60.00%,-,-,0%,3200.00%,-,-,-,-,-,-,-,-,-,-,-,-
Free Cash Flow,-1.9,-17.3,-7.2,21.4,-5.4,-11.4,-12.8,-8.6,-14,-1.8,2.1,-8.4,-14.8,-10,-11.3,-17.7,-3.3,-12.4,6.8,-3.3,12.3,-2.1,2.9,-9.4,-1.1,-0.5,-0.2,12.5,12.6,-11.9,-0.6,-15.8,-18.6,-33.2,-15.6,-3.7,-33.4,12.3,-14.2,48.1
