,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,420.04,440.29,465.27,462.79,472.14,483.59,501.3,489.49,483.68,496.52,525.35,515.96,518.25,517.84,538,523.19,533.3,542.2,562.71,543.77,544.9,563.39,590.39,569.31,583.45,583.25,614.82,624.62,645.29,651.52,682,687.1,634.22,674.49,700.03,700.38,703.18,702.64,706.97,692.6
Revenue Growth (YoY),19.93%,18.90%,17.69%,13.86%,12.40%,9.83%,7.75%,5.77%,2.44%,2.68%,4.80%,5.41%,7.15%,4.29%,2.41%,1.40%,2.91%,4.71%,4.59%,3.93%,2.17%,3.91%,4.92%,4.70%,7.08%,3.52%,4.14%,9.72%,10.60%,11.70%,10.93%,10.00%,-1.71%,3.53%,2.64%,1.93%,10.87%,4.17%,0.99%,-1.11%
Cost of Revenue,75.66,79.46,81.95,79.35,82.6,85.66,84.66,85.68,82.23,84.34,84.95,85.26,87.91,89.77,90.54,87.39,89.65,91.01,93.44,86.71,88.18,90.77,90.92,88.64,101.24,106.04,111.97,114.98,128.59,120.9,128.68,135.07,126.36,130.73,147.46,155.01,155.65,141.68,140.96,136.39
Gross Profit,344.38,360.82,383.31,383.45,389.55,397.93,416.64,403.8,401.45,412.18,440.4,430.7,430.34,428.07,447.46,435.8,443.66,451.19,469.27,457.06,456.72,472.63,499.47,480.66,482.21,477.21,502.85,509.64,516.7,530.61,553.32,552.03,507.87,543.76,552.57,545.37,547.52,560.96,566.01,556.21
"Selling, General & Admin",166.29,167.72,170.43,181.07,182.17,183.46,191.38,191.71,191.27,190.8,193.39,206.19,202.71,200.32,199.9,207.92,209.25,205.18,202.17,206.8,217.61,252.99,281.94,254.52,289.49,273.6,283.94,277.7,322.75,300.92,302.26,299.7,297.38,297.55,306.52,303.1,300.11,271.98,266.44,263.65
Research & Development,67.23,67.03,65.4,70.06,74.52,74.34,77.67,81.15,86.29,83.04,83.75,87.05,89.23,88.6,85.48,85.89,91.06,94.06,95.08,92.04,96.31,116.89,102.81,96.01,109.03,115.99,120.3,114.19,140.45,133.28,124.7,130.27,135.84,138.74,138.52,142.32,141.36,128.77,127.83,119.58
Other Operating Expenses,0,0,0,0,0,0,0,0,8.95,-0.53,0.63,0,-0.14,0,13.24,0,0,0,18.43,0,0,0,0,7.8,0,0,0,0,0,0,0,7.91,0,0,0,8.74,0,56.65,0,8.47
Operating Expenses,233.52,234.74,235.83,251.13,256.69,257.8,269.04,272.85,286.51,273.32,277.77,293.24,291.81,288.92,298.62,293.81,300.3,299.24,315.68,298.84,313.92,369.89,384.76,358.33,398.51,389.59,404.24,391.89,463.2,434.2,426.96,437.88,433.22,436.29,445.04,454.16,441.48,457.39,394.27,391.69
Operating Income,110.86,126.08,147.48,132.32,132.86,140.13,147.6,130.95,114.93,138.86,162.63,137.45,138.52,139.14,148.84,142,143.36,151.95,153.59,158.22,142.79,102.74,114.71,122.34,83.7,87.62,98.61,117.75,53.5,96.41,126.36,114.15,74.65,107.46,107.53,91.21,106.05,103.57,171.74,164.52
Other Expense / Income,-0.02,-1.19,-2.32,-2.59,-3.27,-0.72,-1.87,-1.14,-0.13,-0.98,-0.27,-2.64,-1.3,-2.59,-5.03,-2.15,-2.79,-2.26,-5.67,-7.1,-7.43,-4.72,-3.4,-5.22,0.14,-0.14,1.09,0.68,1.38,2.16,2.87,2.43,1.93,6.22,7.81,-4.7,-2.74,-2.9,-3.09,-9.88
