,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,69.64,79.47,94.02,89.08,85.73,93.17,97.04,89.72,75.42,91.79,108.94,94.22,93.14,97.66,135.74,88.43,109.64,122.74,132.88,130.91,116.09,85.91,94.84,98.53,61.38,69.87,77.66,87.68,43.24,89.6,110.72,93.56,56.24,83.02,89.35,72.4,81.44,88.98,152.13,138.38
Depreciation & Amortization,11.24,11.38,12.07,13.04,13.21,12.97,13.36,13.76,14.08,14.44,14.49,14.89,15.39,15.33,15.55,15.18,14.87,14.03,15.41,14,14.25,18.4,21.86,27.68,34.4,36.99,35.93,37.36,38.24,38.32,39.88,39.92,39.24,38.31,36.88,37.64,37.41,38.1,38.08,37.66
Share-Based Compensation,35.64,31.83,25.16,30.63,36.78,36.52,41.63,38.23,41.77,38.44,38.32,46.61,43.9,43.23,41.59,40.95,41.32,38.74,36.85,38.69,39.49,41,43.73,47.66,50.79,50.87,52.63,58.07,63.22,61.47,60.52,63.76,64.13,61.88,59.46,62.87,64.04,56.47,53.27,56
Other Operating Activities,-34.55,15.55,38.62,53.65,6.58,29.85,31.31,62.16,1.85,25.81,42.33,33.6,22.92,6.34,20.19,45.4,18.93,6.54,19.17,14.26,23.73,5.04,45.66,-29.86,35.24,1.45,9.68,-45.74,-16.23,-7.09,-14.06,-106.87,-33.09,-111.8,-31.32,-15.28,-41.96,-18.5,-53.68,-66.72
Operating Cash Flow,81.97,138.23,169.87,186.4,142.3,172.51,183.34,203.87,133.12,170.48,204.07,189.31,175.34,162.56,213.07,189.96,184.76,182.05,204.31,197.86,193.55,150.35,206.09,144.01,181.81,159.17,175.9,137.36,128.48,182.3,197.05,90.37,126.51,71.4,154.36,157.63,140.92,165.05,189.8,165.32
Operating Cash Flow Growth,1.62%,9.51%,14.78%,17.28%,73.60%,24.79%,7.93%,9.38%,-6.45%,-1.18%,11.31%,-7.14%,31.72%,-4.64%,4.41%,0.34%,5.37%,11.99%,-4.11%,4.16%,4.76%,-17.42%,0.87%,-27.21%,-6.07%,5.87%,-14.65%,-4.62%,-29.33%,14.53%,12.02%,-34.21%,-1.53%,-60.83%,-21.67%,74.44%,11.39%,131.16%,22.96%,4.88%
Capital Expenditures,-5.14,-5.52,-7.08,-10.32,-10.18,-21.21,-18.59,-13.29,-16.5,-16.12,-17.58,-14.13,-9.58,-7.46,-7.51,-5.49,-9.76,-19.83,-17.39,-21.05,-29.01,-32.95,-20.53,-22.3,-13.16,-12.39,-12.08,-4.7,-9.39,-9.44,-7.12,-10.56,-5.23,-9.33,-8.51,-13.1,-10.69,-15.01,-15.38,-9.05
Acquisitions,0,-49.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-611.55,0,0,-955.57,0,0,-1.25,-410.07,0,0,-67.91,0,0,0,0,-35.01,-0.04,0,0
Change in Investments,75.75,44.5,27.34,-54.26,130.43,166.45,-185.87,35.99,45.99,0.53,48.45,17.97,64.19,0.19,-71.88,-115.61,-41.59,-35.65,-210.7,-39.35,182.36,430.96,-273.52,-7.1,282.12,-34.41,27.9,26.59,304.39,-149.81,-184.53,36.48,85.14,118.8,79.23,75.01,36.16,6.64,7.82,1.91
Other Investing Activities,0.03,-0.02,0.05,-0.96,-5.61,-0.06,-0.51,-3.21,-0.03,0.02,-1.53,-3.97,-0.07,-0.05,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
