,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,633.44,652.57,664.08,664.66,666.37,679.11,696.29,703.19,619.08,595.15,606.07,605.49,604.1,612.48,624.12,630.7,633.02,639.81,652.87,651.99,662.49,669.37,685.12,683.9,682.31,653.53,622.43,613.44,597.6,598.06,623.21,645.13,653.35,687.03,695.1,699.7,705.09,717.31,724.07,727.5
Revenue Growth (YoY),25.50%,5.73%,5.98%,3.99%,5.20%,4.07%,4.85%,5.80%,-7.10%,-12.36%,-12.96%,-13.89%,-2.42%,2.91%,2.98%,4.16%,4.79%,4.46%,4.61%,3.37%,4.66%,4.62%,4.94%,4.89%,2.99%,-2.37%,-9.15%,-10.30%,-12.41%,-8.49%,0.12%,5.17%,9.33%,14.88%,11.54%,8.46%,7.92%,4.41%,4.17%,3.97%
Cost of Revenue,229.78,218.99,219.11,215.68,233.76,222.92,227.44,221.06,212.86,194.71,205.08,193.58,206.59,208.41,209.67,201.6,223.56,216.71,220.18,219.19,232.91,224.28,224.45,226.69,241.26,223.1,228.53,223.5,246.65,229.6,237.14,235.39,256.31,244.76,250.14,231.37,275.71,258.53,260.11,252.14
Gross Profit,403.66,433.58,444.96,448.98,432.61,456.2,468.85,482.14,406.23,400.44,401,411.91,397.51,404.07,414.45,429.1,409.46,423.1,432.69,432.8,429.59,445.1,460.67,457.2,441.05,430.43,393.9,389.94,350.95,368.46,386.06,409.74,397.04,442.27,444.96,468.33,429.37,458.78,463.95,475.37
"Selling, General & Admin",17.58,13.75,9.97,9.38,19.76,15.66,15.2,14.05,16.72,18.3,12.4,10.43,14.17,13.63,12.57,11.86,16.28,12.5,12.64,12.39,15.38,14.33,11.42,11.63,14.52,11.84,10.86,11.09,15.38,14.68,13.04,13.4,17.24,16.42,13.37,11.68,16.17,18.88,14.09,11.58
Other Operating Expenses,185.17,190.14,190.47,193.09,194.52,194.28,196.06,181.03,172.89,176.13,179.23,177.41,178.97,179.9,184.1,202.48,196.31,192.94,195.32,201.86,204.22,200.51,211.48,214.88,212.42,205.98,200.61,201.83,199.96,200.67,215.4,239.01,229.96,223.81,214.13,214.27,215.83,221.36,224.74,226.79
Operating Expenses,202.74,203.89,200.44,202.47,214.28,209.94,211.26,195.08,189.6,194.42,191.63,187.84,193.14,193.52,196.67,214.34,212.59,205.44,207.96,214.25,219.6,214.84,222.9,226.51,226.94,217.81,211.46,212.92,215.35,215.35,228.44,252.41,247.2,240.23,227.5,225.95,232,240.23,238.83,238.37
Operating Income,200.92,229.69,244.53,246.51,218.33,246.26,257.59,287.06,216.63,206.02,209.37,224.07,204.37,210.55,217.79,214.76,196.87,217.65,224.73,218.55,209.99,230.26,237.77,230.69,214.11,212.62,182.44,177.02,135.6,153.11,157.63,157.32,149.84,202.04,217.46,242.38,197.38,218.55,225.12,237
Interest Expense / Income,113.05,115.92,118.25,110.24,108.78,110.87,114.3,110.54,213.49,86.47,86.35,95.93,106.21,91.22,91.15,95.31,116.1,94.13,111.22,91.91,94.94,108.9,85.94,100.3,85.59,81.89,80.87,116.72,67.36,67.12,68.25,69.74,72.79,71.89,72.41,65.83,66.4,65.59,68.89,68.67
Other Expense / Income,8.5,0.43,-95.73,-81.72,-73.02,-151.36,-53.73,-28.19,"-3,584.98",-99.71,-85.72,-149.53,-45.84,-76.94,-11.82,-5.76,-131.26,9.65,-101.71,9.35,10.28,-187.86,-115.53,-156.34,-180.14,-130.34,10.01,-192.91,10.55,-230.65,-342.86,-439.63,6,-94.24,-178.13,17.36,-81.36,13.42,-16.53,-143.63
