,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"20,939","22,756","22,276","26,032","28,325","25,541","27,350","29,720","27,397","25,176","23,516","23,534","22,841","24,170","24,217","23,435","22,687","23,452","24,402","24,321","27,863","28,131","31,990","30,050","22,955","21,888","19,106","22,067","26,694","28,798","30,301","33,939","33,802","27,158","25,283","22,297","22,716","24,996","22,253","23,224","22,795"
Market Cap Growth,16.85%,8.84%,15.40%,39.25%,35.28%,12.24%,22.78%,14.17%,-3.28%,-1.43%,-14.02%,-20.81%,-16.63%,-4.00%,2.98%,-0.42%,-0.68%,-2.97%,0.77%,3.78%,22.82%,19.95%,31.09%,23.56%,-17.62%,-22.19%,-40.28%,-26.57%,16.29%,31.57%,58.60%,53.80%,26.63%,-5.70%,-16.56%,-34.30%,-32.80%,-7.96%,-11.98%,4.16%,-
Enterprise Value,"31,845","33,762","33,202","36,837","39,135","36,277","38,116","40,599","35,612","33,189","31,497","32,302","31,729","33,096","33,163","32,291","31,251","32,135","33,137","33,022","37,005","37,234","41,230","39,301","31,777","30,395","27,597","30,341","34,950","36,971","38,532","42,233","42,162","35,318","32,969","29,895","30,124","32,628","29,918","30,786","30,357"
PE Ratio,23.58,33.67,42.81,41.51,38.91,28.32,31.19,34.43,6.41,5.99,5.58,5.49,27.03,29.39,32.20,39.03,33.94,40.02,36.82,37.16,50.92,37.89,40.25,31.07,19.60,19.49,20.17,24.24,40.48,40.28,28.70,25.52,25.17,21.71,22.14,28.81,24.82,30.11,32.74,27.90,27.29
PS Ratio,8.32,8.92,8.60,9.96,10.70,9.55,10.11,10.83,10.16,9.63,9.32,9.70,9.47,9.95,9.90,9.48,9.07,9.28,9.55,9.44,10.69,10.67,11.99,11.13,8.44,8.09,7.23,8.58,10.73,11.84,12.46,13.77,13.42,10.41,9.43,8.15,8.15,8.87,7.82,8.08,7.93
PB Ratio,2.02,2.21,2.15,2.51,2.74,2.43,2.61,2.84,2.48,2.26,2.33,2.30,2.22,2.35,2.36,2.29,2.21,2.30,2.38,2.39,2.77,2.77,3.14,2.91,2.18,2.07,1.82,2.10,2.59,2.76,2.84,3.10,3.13,2.49,2.29,2.00,2.04,2.27,2.01,2.10,2.06
P/FCF Ratio,11.81,22.45,59.21,39.74,31.28,24.18,26.55,47.16,4.22,3.90,3.61,3.34,20.31,19.45,26.22,34.61,23.74,30.67,24.45,24.67,54.85,44.38,55.84,48.18,18.44,13.87,11.11,11.35,17.31,23.10,25.92,37.85,40.29,25.11,14.79,12.91,11.43,16.19,22.47,19.63,19.27
P/OCF Ratio,20.68,21.26,19.96,19.66,21.22,18.51,19.92,21.91,22.64,21.77,21.14,19.38,17.35,18.62,17.74,18.51,17.15,16.85,18.21,17.93,20.36,20.66,22.75,20.62,15.66,15.62,13.67,17.44,21.72,23.87,25.05,26.93,26.36,19.75,18.03,15.33,15.35,16.56,14.61,15.15,14.87
Debt / Equity Ratio,1.05,1.08,1.06,1.05,1.05,1.03,1.03,1.04,0.78,0.76,0.84,0.88,0.87,0.87,0.88,0.87,0.84,0.86,0.86,0.87,0.92,0.93,0.92,0.91,0.85,0.83,0.83,0.80,0.81,0.82,0.79,0.79,0.78,0.76,0.71,0.69,0.68,0.70,0.70,0.69,0.69
Interest Coverage,1.70,1.98,2.88,2.98,2.68,3.59,2.72,2.85,17.81,3.54,3.42,3.89,2.36,3.15,2.52,2.31,2.83,2.21,2.94,2.28,2.10,3.84,4.11,3.86,4.61,4.19,2.13,3.17,1.86,5.72,7.33,8.56,1.98,4.12,5.46,3.42,4.20,3.13,3.51,5.54,4.10
