,2014-02-23,2014-05-25,2014-08-24,2014-11-23,2015-02-22,2015-05-31,2015-08-30,2015-11-29,2016-02-28,2016-05-29,2016-08-28,2016-11-27,2017-02-26,2017-05-28,2017-08-27,2017-11-26,2018-02-25,2018-05-27,2018-08-26,2018-11-25,2019-02-24,2019-05-26,2019-08-25,2019-11-24,2020-02-23,2020-05-31,2020-08-30,2020-11-29,2021-02-28,2021-05-30,2021-08-29,2021-11-28,2022-02-27,2022-05-29,2022-08-28,2022-11-27,2023-02-26,2023-05-28,2023-08-27,2023-11-26
Revenue,"4,377","4,284","4,268","4,712","4,351","4,299","4,208","4,425","4,002","3,928","3,908","4,112","3,793","3,807","3,769","4,199","3,882","3,890","4,094","4,411","4,198","4,162","4,003","4,421","4,180","5,023","4,364","4,719","4,520","4,524","4,540","5,024","4,538","4,891","4,718","5,221","5,126","5,030","4,905","5,139"
Revenue Growth (YoY),-1.20%,-2.88%,-2.39%,-3.35%,-0.61%,0.35%,-1.42%,-6.10%,-8.01%,-8.63%,-7.13%,-7.07%,-5.23%,-3.09%,-3.55%,2.11%,2.35%,2.20%,8.62%,5.06%,8.14%,6.98%,-2.23%,0.22%,-0.43%,20.70%,9.03%,6.75%,8.13%,-9.94%,4.03%,6.45%,0.39%,8.13%,3.91%,3.92%,12.96%,2.84%,3.97%,-1.56%
Cost of Revenue,"2,865","2,801","2,830","3,093","2,975","2,783","2,653","2,884","2,645","2,551","2,491","2,593","2,486","2,483","2,456","2,753","2,626","2,471","2,751","2,902","2,755","2,700","2,613","2,852","2,777","3,255","2,774","2,998","2,966","2,941","2,943","3,393","3,134","3,121","3,270","3,516","3,461","3,302","3,134","3,374"
Gross Profit,"1,513","1,482","1,439","1,619","1,376","1,516","1,555","1,541","1,358","1,377","1,417","1,520","1,308","1,324","1,313","1,446","1,257","1,420","1,343","1,510","1,443","1,461","1,390","1,569","1,403","1,768","1,590","1,721","1,554","1,583","1,597","1,631","1,404","1,770","1,448","1,705","1,665","1,728","1,771","1,766"
"Selling, General & Admin",842.1,865.9,867.2,845.5,789.4,825.9,811.2,772.7,755.8,779.2,712.2,708.1,687.6,780.9,702.8,735.6,679.5,732.2,742.7,753.3,696.6,743.2,718.9,759,746.6,927.1,736.2,804.1,716.3,823,757.4,828.8,751.4,809.4,791.4,894.2,946.9,867.9,839.3,830.5
Other Operating Expenses,0,-65.4,14,214.6,49.3,266,60.1,61.3,16.9,13.1,58.9,42.5,77.6,1.4,5.2,1.6,7.5,151.3,-1.4,209.4,95.1,-28,8.2,-1.1,5.8,11.5,0.5,0.4,11,212,-4.3,2.3,-163,-55.6,-429.3,11.1,-12.3,42.1,1.2,123.6
Operating Expenses,842.1,800.5,881.2,"1,060",838.7,"1,092",871.3,834,772.7,792.3,771.1,750.6,765.2,782.3,708,737.2,687,883.5,741.3,962.7,791.7,715.2,727.1,757.9,752.4,938.6,736.7,804.5,727.3,"1,035",753.1,831.1,588.4,753.8,362.1,905.3,934.6,910,840.5,954.1
Operating Income,670.6,681.9,557.5,559,537.2,423.6,683.3,706.6,584.8,584.5,645.8,768.9,542.5,541.4,605.3,709,569.5,536.1,601.5,547,651.3,746.1,662.4,811.2,650.8,829.5,853.7,916.6,826.6,547.9,844.3,800.1,815.3,"1,016","1,086",799.8,730.2,818.2,930,811.8
Interest Expense / Income,75.5,79.4,78.5,77.3,80,79.6,75.3,73.8,77.2,77.5,73.9,75.5,76.4,69.3,72.4,74.9,89.3,137.1,133.5,132.7,130.8,124.8,118.7,119.4,109.8,118.6,111.1,100.6,106,102.6,95.9,92.7,86.5,104.5,87.7,91.5,98.3,104.6,117,117.8
Other Expense / Income,-16.4,-5.8,-18.8,-17.8,-2.5,-7.1,-17.2,-208.2,-11.7,39.9,-13.7,-15.8,1.3,-81,-40.3,-31.3,-28.7,-41.8,-35,-35.7,-22.1,-3.6,-44.1,-44.5,-31.3,-54.4,-67.1,-61.8,-37.1,-78.4,-47.5,-49.5,-54.7,-45.7,-38.2,-44.7,-29.5,-42,-33.7,-37.5
Pretax Income,611.5,608.3,497.8,499.5,459.7,351.1,625.2,841,519.3,467.1,585.6,709.2,464.8,553.1,573.2,665.4,508.9,440.8,503,450,542.6,624.9,587.8,736.3,572.3,765.3,809.7,877.8,757.7,523.7,795.9,756.9,783.5,957.3,"1,036",753,661.4,755.6,846.7,731.5
Income Tax,200.9,203.7,152.6,153.4,116.5,164.3,198.6,311.5,157.6,87.5,176.6,227.4,107,144.2,168.5,234.9,-432.5,86.4,110.7,106.6,95.8,54.7,67.2,155.5,118.2,139.6,170.8,189.4,162,106.9,168.9,159.7,123.2,134.5,216.1,147.1,108.3,140.7,173.2,136
Net Income,410.6,404.6,345.2,346.1,343.2,186.8,426.6,529.5,361.7,379.6,409,481.8,357.8,408.9,404.7,430.5,941.4,354.4,392.3,343.4,446.8,570.2,520.6,580.8,454.1,625.7,638.9,688.4,595.7,416.8,627,597.2,660.3,822.8,820,605.9,553.1,614.9,673.5,595.5
Net Income Growth,3.06%,10.46%,-24.84%,-37.06%,-16.42%,-53.83%,23.58%,52.99%,5.39%,103.21%,-4.13%,-9.01%,-1.08%,7.72%,-1.05%,-10.65%,163.11%,-13.33%,-3.06%,-20.23%,-52.54%,60.89%,32.70%,69.13%,1.63%,9.73%,22.72%,18.53%,31.18%,-33.39%,-1.86%,-13.25%,10.84%,97.41%,30.78%,1.46%,-16.24%,-25.27%,-17.87%,-1.72%
Shares Outstanding (Basic),625,614,613,604,604,596,599,598,593,594,597,591,580,576,577,568,569,570,593,596,597,599,602,604,605,606,610,611,611,610,607,606,603,602,597,594,590,587,585,581
Shares Change,-3.41%,-4.68%,-4.42%,-4.81%,-3.33%,-2.99%,-2.25%,-1.00%,-1.72%,-0.28%,-0.29%,-1.05%,-2.25%,-3.07%,-3.34%,-3.90%,-1.89%,-1.04%,2.82%,4.91%,4.87%,5.02%,1.45%,1.37%,1.35%,1.23%,1.31%,1.15%,1.09%,0.63%,-0.44%,-0.92%,-1.35%,-1.27%,-1.66%,-2.01%,-2.25%,-2.47%,-2.01%,-2.06%
EPS (Basic),0.66,0.66,0.56,0.58,0.57,0.31,0.71,0.88,0.61,0.63,0.68,0.82,0.62,0.70,0.70,0.75,1.64,0.59,0.66,0.57,0.74,0.95,0.86,0.96,0.75,1.03,1.04,1.12,0.97,0.68,1.03,0.98,1.09,1.36,1.37,1.01,0.94,1.04,1.15,1.03
