,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-03-27,2016-06-26,2016-09-25,2016-12-25,2017-03-26,2017-06-25,2017-09-24,2017-12-24,2018-03-25,2018-06-24,2018-09-23,2018-12-23,2019-03-31,2019-06-30,2019-09-29,2019-12-29,2020-03-29,2020-06-28,2020-09-27,2020-12-27,2021-03-28,2021-06-27,2021-09-26,2021-12-26,2022-03-27,2022-06-26,2022-09-25,2022-12-25,2023-03-26,2023-06-25,2023-09-24,2023-12-24
Cash & Equivalents,"1,436","1,599","1,443","1,137","1,800","1,673","1,928","2,175","2,460","5,290","6,117","2,759","2,385","2,634","2,663","2,001","4,956","4,769","2,824","3,615","5,187","3,913","4,862","3,290","4,216","5,169","4,383","3,940","3,927","4,671","4,294","5,337","4,446","3,774","4,507","4,736","5,556","5,337","5,126","5,623"
Short-Term Investments,"1,462","1,613","1,594","1,902","2,313","2,575","2,587","2,508","2,307","1,789","1,353","3,329","3,755","3,664","3,776","3,955","1,786",437.34,"1,051",275.67,"1,209","1,773",983.65,"1,648","1,432","1,795","2,529","2,355","2,116","1,311",569.47,242.59,160.07,135.73,120.55,103.13,63.85,37.64,30.56,14.72
Cash & Cash Equivalents,"2,898","3,212","3,037","3,039","4,113","4,247","4,515","4,683","4,767","7,078","7,470","6,089","6,140","6,297","6,438","5,956","6,742","5,206","3,875","3,891","6,397","5,686","5,845","4,938","5,647","6,964","6,911","6,295","6,043","5,982","4,863","5,580","4,606","3,909","4,628","4,839","5,620","5,375","5,157","5,638"
Cash Growth,14.87%,20.59%,15.79%,13.03%,41.92%,32.23%,48.68%,54.09%,15.88%,66.65%,65.44%,30.01%,28.81%,-11.03%,-13.81%,-2.18%,9.80%,-17.33%,-39.82%,-34.67%,-5.12%,9.23%,50.86%,26.91%,-11.72%,22.47%,18.23%,27.49%,7.01%,-14.11%,-29.64%,-11.36%,-23.78%,-34.65%,-4.83%,-13.28%,22.02%,37.49%,11.42%,16.51%
Receivables,818.39,800.62,864.4,944.01,"1,047","1,094","1,089","1,090","1,237","1,262","1,290","1,426","1,636","1,673","1,531","2,279","2,083","2,177","1,847","1,869","1,522","1,456","1,636","2,030","2,191","2,097","2,318","2,900","2,809","3,026","3,397","3,403","3,702","4,314","4,570","4,070","3,262","2,823","2,811","2,707"
Inventory,717.36,740.5,815.61,913.39,919.68,943.35,916.68,879.82,934.93,971.91,931.58,"1,019","1,133","1,233","1,328","1,507","1,693","1,876","1,874","1,703","1,622","1,540","1,483","1,529","1,675","1,900","2,138","2,349","2,552","2,689","2,872","3,074","3,479","3,966","4,360","4,820","4,882","4,816","4,748","4,430"
Other Current Assets,13.22,30.41,-25.87,18.28,-18.94,-13.53,-4.9,17.48,3.44,-99.26,-93.01,-29.88,-33.1,-61.18,-68.71,-76.04,-91.52,-109.08,-80.04,-107.06,-98.97,-121.63,-129.9,-41.81,-104.32,-107.75,-92.46,-76.4,-81.76,-44.96,12.29,45.85,100.62,95.86,54.6,-20.46,-34.23,214.15,278.12,279.24
Total Current Assets,"4,447","4,784","4,691","4,915","6,061","6,271","6,516","6,670","6,942","9,213","9,599","8,504","8,876","9,142","9,229","9,666","10,426","9,150","7,516","7,356","9,442","8,560","8,835","8,455","9,409","10,854","11,275","11,468","11,322","11,652","11,145","12,103","11,888","12,285","13,613","13,709","13,730","13,228","12,994","13,055"
"Property, Plant & Equipment",552.59,543.5,555.66,585.37,579.82,621.42,636.77,643.75,664.42,639.61,649.59,672.55,675.71,685.6,745.6,807.34,826.5,902.55,951.38,"1,013","1,040","1,059","1,030","1,047","1,049","1,071","1,134","1,208","1,280","1,303","1,373","1,503","1,562","1,648","1,719","1,863","1,855","1,857","2,111","2,147"
Goodwill and Intangibles,"2,409","2,360","2,322","2,282","2,243","2,116","2,076","2,039","1,999","1,951","1,912","1,874","1,835","1,797","1,904","1,866","1,826","1,803","1,768","1,736","1,708","1,702","1,691","1,678","1,667","1,653","1,646","1,641","1,633","1,622","1,615","1,602","1,627","1,617","1,625","1,805","1,802","1,791","1,784","1,778"
Other Long-Term Assets,298.51,305.85,325.04,328.5,354.77,356.73,365.52,397.27,418.94,460.36,475.34,471.05,488.38,498,519.86,572.64,585.31,624.28,722.77,662.84,704.76,680.3,788.07,733.96,814.5,981.05,"1,002","1,053","1,050","1,314","1,433","1,477","1,512","1,646","1,765","1,829","1,856","1,906","1,650","1,804"
Total Long-Term Assets,"3,260","3,210","3,203","3,196","3,178","3,094","3,078","3,080","3,083","3,051","3,037","3,017","2,999","2,980","3,170","3,246","3,238","3,330","3,442","3,413","3,453","3,441","3,509","3,459","3,530","3,706","3,782","3,902","3,963","4,240","4,421","4,583","4,701","4,910","5,109","5,498","5,513","5,553","5,545","5,729"
Total Assets,"7,707","7,993","7,894","8,111","9,239","9,365","9,594","9,750","10,024","12,264","12,636","11,521","11,875","12,123","12,399","12,912","13,663","12,479","10,958","10,768","12,895","12,001","12,344","11,914","12,939","14,559","15,057","15,370","15,285","15,892","15,566","16,685","16,589","17,196","18,721","19,206","19,243","18,782","18,538","18,784"
Accounts Payable,252.52,223.52,249.78,296.42,322.16,300.2,254.33,230.97,373.16,348.2,349.74,445.11,473.42,464.64,471.81,421.79,630.91,510.98,384.4,343.94,416.19,376.56,415.81,452.78,498.86,592.39,662.67,722.49,760.94,829.71,837.71,952.67,"1,007","1,011","1,146",919.41,601.93,470.7,528.16,499.7
Deferred Revenue,257.28,235.92,251.78,254.77,303.28,322.07,324.99,261.05,334.1,349.2,417.86,407.84,527.27,607.67,597.92,748.64,748.9,720.09,542.32,432.22,378.4,381.32,406.68,366.42,539.6,457.52,576.49,556.47,733.78,967.33,931.42,"1,134","1,545","1,572","1,951","1,552","1,841","1,695","1,595","1,793"
Current Debt,517.4,518.27,519.1,519.96,520.69,"1,360",969.39,973.7,978.98,947.73,953,957.9,905.29,908.44,639.91,"1,402","1,423",610.03,550.37,187.1,964.11,667.13,645.16,632.29,42.41,839.88,834.14,832.85,825.43,11.35,6.37,6.2,7.69,7.38,7.11,7.23,8.46,8.36,3.86,3.78
Other Current Liabilities,515.5,604.3,578.97,637.51,588.87,649.44,733.23,757.26,655.95,772.91,765.66,847.17,850.76,969.36,"1,079","1,340","1,145","1,309","1,348","1,204","1,047",946.64,990.04,"1,114","1,025","1,273","1,334","1,479","1,292","1,719","1,634","1,770","1,635","1,974","1,949","2,068","1,990","2,011","2,120","1,976"
