,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31,2017-08-31,2017-11-30,2018-02-28,2018-05-31,2018-08-31,2018-11-30,2019-02-28,2019-05-31,2019-08-31,2019-11-30,2020-02-29,2020-05-31,2020-08-31,2020-11-30,2021-02-28,2021-05-31,2021-08-31,2021-11-30,2022-02-28,2022-05-31,2022-08-31,2022-11-30,2023-02-28,2023-05-31,2023-08-31,2023-11-30
Revenue,993.4,"1,033","1,043","1,174","1,010","1,024","1,060","1,202","1,030","1,063","1,091","1,227","1,044","1,114","1,185","1,387","1,215","1,301","1,318","1,468","1,232","1,302","1,329","1,485","1,212","1,401","1,430","1,558","1,482","1,557","1,549","1,730","1,522","1,537","1,596","1,696","1,566","1,659","1,685","1,753"
Revenue Growth (YoY),6.31%,3.07%,2.60%,0.31%,1.71%,-0.90%,1.64%,2.41%,1.96%,3.83%,2.93%,2.09%,1.31%,4.80%,8.63%,13.05%,16.45%,16.78%,11.22%,5.83%,1.32%,0.05%,0.83%,1.15%,-1.58%,7.62%,7.61%,4.92%,22.24%,11.11%,8.33%,11.07%,2.76%,-1.28%,2.98%,-2.00%,2.83%,7.96%,5.58%,3.37%
Cost of Revenue,601.9,620.9,622.7,667.5,620.7,620.1,638,680.2,625.2,630.5,637.1,687,630.7,669.7,700.8,935.1,755,795.9,795.7,862.9,764.6,793.4,789.3,854.8,742.1,821.6,840,897.2,904,942.1,949.8,"1,027",962,"1,014","1,029","1,071","1,003","1,044","1,062","1,052"
Gross Profit,391.5,412.5,420.1,506.1,389.7,404,421.9,521.7,405,432.8,453.9,540,413,444.6,484.4,452,460.4,505.4,522.5,605,466.9,508.5,539.9,630,469.9,579.5,590.3,660.7,577.5,614.6,599.6,702.9,560.4,523,566.7,624.4,562.9,615.5,622.8,701.3
"Selling, General & Admin",266.9,290.8,260.5,303.8,267.6,281.2,271.5,307.1,274.3,303.9,281.8,315,275.2,307.3,286.5,162.2,268.4,300.6,283.7,310.7,267.9,293.3,278.7,326.9,274.7,319.2,317.2,370.5,321.3,356.6,327.3,398.9,333.3,349.2,328.1,346.5,336.1,380.5,371.7,390
Other Operating Expenses,0,0,2.3,2.9,28.4,19,11.7,2.4,1.6,3.9,4.3,5.9,3.6,4.7,29.2,25.5,10.9,16.2,8.9,2.8,2.1,7.1,7.7,3.9,1,2.9,0.1,15.3,19.9,20.6,7.1,27.8,20.2,16.6,3.4,13.6,27.8,13.2,6.1,14.1
Operating Expenses,266.9,290.8,262.8,306.7,296,300.2,283.2,309.5,275.9,307.8,286.1,320.9,278.8,312,315.7,187.7,279.3,316.8,292.6,313.5,270,300.4,286.4,330.8,275.7,322.1,317.3,385.8,341.2,377.2,334.4,426.7,353.5,365.8,331.5,360.1,363.9,393.7,377.8,404.1
Operating Income,124.6,121.7,157.3,199.4,93.7,103.8,138.7,212.2,129.1,125,167.8,219.1,134.2,132.6,168.7,264.3,181.1,188.6,229.9,291.5,196.9,208.1,253.5,299.2,194.2,257.4,273,274.9,236.3,237.4,265.2,276.2,206.9,157.2,235.2,264.3,199,221.8,245,297.2
Interest Expense / Income,12.4,12.5,12.4,12.4,12.9,13,13.6,13.8,13.9,13.7,14.1,14.3,14.5,14.9,21.5,44.8,41.8,44.2,44.7,43.9,43,42.4,41.3,38.5,35.3,34.4,33.5,32.4,33.8,35.6,33.9,33.3,33.1,33.7,37.9,44.4,50.6,52.2,52.7,52.7
Other Expense / Income,-0.2,-0.3,-0.3,-0.3,0.2,-0.6,-0.2,-0.5,-1.1,-0.7,-0.2,-2.2,-0.1,-1.2,14.2,-3.6,-4.1,-4.6,-4.8,-11.3,-6.1,-6.3,-6.9,-7.4,-5.5,-3.1,-3.9,-5.1,-4.6,-3.9,-3.5,-5.3,-6.2,-6.3,-77.4,-8.4,-11.1,-12.5,-7.1,-13.2
Pretax Income,112.4,109.5,145.2,187.3,80.6,91.4,125.3,198.9,116.3,112,153.9,207,119.8,118.9,133,223.1,143.4,149,190,258.9,160,172,219.1,268.1,164.4,226.1,243.4,247.6,207.1,205.7,234.8,248.2,180,129.8,274.7,228.3,159.5,182.1,199.4,257.7
Income Tax,35,31.2,31.1,48.6,20,14.5,37.4,59.4,31.3,25.9,34.3,61.5,33.3,27.3,33,57.7,-271.1,33.1,24.9,55.8,22.1,32.1,36.8,66.4,30.1,40.4,46.9,57.5,58.6,45.4,31.5,57.2,34.4,21.7,59.3,53.2,34.4,40.3,42.7,57.1
Net Income,77.4,78.3,114.1,138.7,60.6,76.9,87.9,139.5,85,86.1,119.6,145.5,86.5,91.6,100,165.4,414.5,115.9,165.1,203.1,137.9,139.9,182.3,201.7,134.3,185.7,196.5,190.1,148.5,160.3,203.3,191,145.6,108.1,215.4,175.1,125.1,141.8,156.7,200.6
