,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31,2017-08-31,2017-11-30,2018-02-28,2018-05-31,2018-08-31,2018-11-30,2019-02-28,2019-05-31,2019-08-31,2019-11-30,2020-02-29,2020-05-31,2020-08-31,2020-11-30,2021-02-28,2021-05-31,2021-08-31,2021-11-30,2022-02-28,2022-05-31,2022-08-31,2022-11-30,2023-02-28,2023-05-31,2023-08-31,2023-11-30
Net Income,77.4,78.3,114.1,138.7,60.6,76.9,87.9,139.5,85,86.1,119.6,145.5,86.5,91.6,100,165.4,414.5,115.9,165.1,203.1,137.9,139.9,182.3,201.7,134.3,185.7,196.5,190.1,148.5,160.3,203.3,191,145.6,108.1,215.4,175.1,125.1,141.8,156.7,200.6
Depreciation & Amortization,26.8,26.7,24.6,24.6,24.9,27.6,26.2,27.2,26.4,26.6,29.3,26.4,28.3,29.8,31.5,35.6,36.6,37.5,37.5,39.1,40.3,38.7,39,40.8,41.9,39.6,42.4,41.1,48.1,43.8,47.2,47.2,49,49.2,50,52.4,47.8,48.8,53.8,48.9
Share-Based Compensation,2.6,9.5,3,3.1,3.7,10.2,3.1,1.7,3,12.8,4,5.8,4.1,10.3,4,5.5,4.3,11.8,5.5,4,6.7,16.1,7.8,6.6,6.4,20.7,10.7,8.2,14.2,28.4,11.6,12.4,11.1,25.8,12.2,11.2,11.8,26.7,12.6,12.3
Other Operating Activities,-30.1,-9.1,-48,61.4,6.7,-24.7,13.5,105,-35.8,8.6,-43.2,158,-74.6,1.2,-9.7,305.8,-475.9,90.2,-54,186,-81.3,15.9,-48.7,203.1,-137.8,64.7,21.6,175.2,-243,28.4,-117.9,204.8,-187.8,-46.6,-181.9,162.7,-81.3,73.5,42.8,315.4
Operating Cash Flow,76.7,105.4,93.7,227.8,95.9,90,130.7,273.4,78.6,134.1,109.7,335.7,44.3,132.9,125.8,512.3,-20.5,255.4,154.1,432.2,103.6,210.6,180.4,452.2,44.8,310.7,271.2,414.6,-32.2,260.9,144.2,455.4,17.9,136.5,95.7,401.4,103.4,290.8,265.9,577.2
Operating Cash Flow Growth,142.72%,4.25%,-1.06%,-4.21%,25.03%,-14.61%,39.49%,20.02%,-18.04%,49.00%,-16.07%,22.79%,-43.64%,-0.89%,14.68%,52.61%,-,92.17%,22.50%,-15.64%,-,-17.54%,17.07%,4.63%,-56.76%,47.53%,50.33%,-8.31%,-,-16.03%,-46.83%,9.84%,-,-47.68%,-33.63%,-11.86%,477.65%,113.04%,177.85%,43.80%
Capital Expenditures,-18,-28.7,-30.5,-54.4,-15.5,-27.1,-27.1,-58.3,-22.2,-31.1,-33.7,-65.1,-28.7,-37.5,-42.2,-74,-31.3,-28.6,-52.7,-56.5,-25.4,-28.7,-53,-66.6,-38.5,-48.6,-58.5,-79.7,-48.6,-64.2,-77.1,-88.1,-43.7,-57.9,-65.2,-95.2,-61.5,-57.1,-68.6,-76.7
Acquisitions,0,0,0,0,0,-111.5,-99.4,0,0,-118.1,1.9,-0.2,-124,0,"-4,203.4",0,-4.2,0,0,0,0,0,0,0,0,0,0,-803,-706.6,65.6,0,0,0,0,95.2,0,0,0,0,1
Other Investing Activities,-,-,-,-,-,-,-,-,-,-,1.4,-,-,0.4,0.3,0.8,0.3,0.6,2.5,11.4,0.1,-,2.5,0.1,0.2,1.7,0.4,0.4,-,0.2,0.1,10.1,-,12.4,3.7,4.3,-,2.5,-0.1,-
Investing Cash Flow,-18,-28.7,-30.5,-54.4,-15.5,-138.6,-126.5,-58.3,-22.2,-149.2,-30.4,-65.3,-152.7,-37.1,"-4,245.3",-73.2,-35.2,-28,-50.2,-45.1,-25.3,-28.7,-50.5,-66.5,-38.3,-46.9,-58.1,-882.3,-755.2,1.6,-77,-78,-43.7,-45.5,33.7,-90.9,-61.5,-54.6,-68.7,-75.7
