,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31,2017-08-31,2017-11-30,2018-02-28,2018-05-31,2018-08-31,2018-11-30,2019-02-28,2019-05-31,2019-08-31,2019-11-30,2020-02-29,2020-05-31,2020-08-31,2020-11-30,2021-02-28,2021-05-31,2021-08-31,2021-11-30,2022-02-28,2022-05-31,2022-08-31,2022-11-30,2023-02-28,2023-05-31,2023-08-31,2023-11-30,Current
Market Capitalization,"8,709","9,437","9,047","9,599","9,669","10,031","10,137","11,002","11,854","12,321","12,913","11,498","12,321","12,985","11,853","13,385","14,000","13,257","16,393","19,750","17,970","20,598","21,585","22,495","19,431","23,279","27,471","24,945","22,498","23,782","23,063","22,941","25,461","24,856","22,556","22,846","19,925","22,996","22,024","17,396","17,733"
Market Cap Growth,-2.42%,3.56%,1.32%,5.35%,11.02%,6.30%,12.05%,14.61%,22.60%,22.83%,27.39%,4.51%,3.94%,5.39%,-8.21%,16.42%,13.62%,2.09%,38.30%,47.55%,28.36%,55.38%,31.67%,13.90%,8.13%,13.02%,27.27%,10.89%,15.79%,2.16%,-16.05%,-8.03%,13.17%,4.52%,-2.20%,-0.42%,-21.74%,-7.49%,-2.36%,-23.86%,-
Enterprise Value,"9,919","10,680","10,320","10,807","10,910","11,372","11,520","12,284","13,187","13,757","14,396","12,827","13,889","14,566","17,064","18,226","18,955","18,209","21,305","24,350","22,590","25,130","26,068","26,664","23,702","27,381","31,419","29,426","27,841","28,951","28,271","27,872","30,495","29,888","27,574","27,661","24,774","27,732","26,647","21,641","21,977"
PE Ratio,23.37,24.95,23.03,23.50,24.68,25.70,27.84,30.15,30.45,30.92,30.02,26.36,28.15,29.30,27.98,30.18,18.15,16.66,19.04,21.98,28.89,31.89,32.55,33.99,29.52,33.07,38.25,35.30,31.21,34.20,32.84,32.63,36.36,38.36,34.17,35.46,31.95,34.98,36.79,27.87,26.25
PS Ratio,2.08,2.24,2.13,2.26,2.27,2.36,2.38,2.56,2.75,2.83,2.94,2.61,2.78,2.90,2.59,2.83,2.86,2.61,3.14,3.72,3.38,3.87,4.05,4.21,3.65,4.29,4.97,4.45,3.83,3.95,3.75,3.63,4.00,3.92,3.53,3.60,3.12,3.53,3.33,2.61,2.66
PB Ratio,4.38,4.77,4.59,5.31,5.68,5.78,5.75,6.52,6.86,6.95,7.28,7.02,7.12,7.18,4.68,5.21,4.56,4.36,5.27,6.23,5.40,6.11,6.22,6.53,5.46,6.38,6.99,6.35,5.42,5.50,5.26,5.20,5.54,5.41,4.92,4.88,4.09,4.66,4.36,3.44,3.50
P/FCF Ratio,21.48,23.40,23.14,25.80,24.56,26.40,24.12,23.81,27.06,25.77,28.66,22.72,26.49,28.38,25.48,21.15,24.76,19.02,22.94,30.29,22.98,27.94,28.28,29.10,27.71,29.79,31.70,30.57,30.87,35.84,44.53,41.69,42.06,51.02,50.06,58.65,43.58,37.56,28.27,17.87,18.22
P/OCF Ratio,17.07,18.34,17.61,19.06,18.49,19.77,18.62,18.65,20.70,19.98,21.67,17.47,19.75,20.86,18.56,16.42,18.65,15.19,18.19,24.05,19.01,22.87,23.29,23.76,21.88,23.56,25.46,23.96,23.33,26.01,29.29,27.70,28.99,32.97,31.97,35.07,27.04,25.80,20.75,14.06,14.33
Debt / Equity Ratio,0.65,0.67,0.69,0.71,0.78,0.82,0.85,0.83,0.84,0.88,0.91,0.88,0.98,0.95,2.12,1.96,1.67,1.70,1.60,1.48,1.42,1.39,1.34,1.26,1.25,1.17,1.06,1.25,1.35,1.26,1.26,1.20,1.17,1.17,1.17,1.10,1.07,0.99,0.95,0.87,0.87
Quick Ratio,0.51,0.50,0.53,0.51,0.38,0.36,0.38,0.46,0.44,0.42,0.43,0.41,0.30,0.31,0.42,0.38,0.36,0.37,0.32,0.31,0.29,0.31,0.32,0.31,0.28,0.43,0.37,0.31,0.32,0.33,0.27,0.28,0.28,0.26,0.29,0.26,0.28,0.28,0.25,0.24,0.24
