,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,338,418,382,374,378,367,398,384,465,438,483,431,433,684,749,756,597,487,484,656,600,581,602,790,690,757,821,884,822,"1,091",609,544,595,740,0,690,"1,119",952,808,778
Short-Term Investments,340,308,217,394,343,484,385,356,587,251,463,290,200,"2,746","1,640",529,118,173,167,172,134,235,177,138,170,654,448,308,171,289,310,292,455,243,0,452,172,200,175,369
Cash & Cash Equivalents,678,726,599,768,721,851,783,740,"1,052",689,946,721,633,"3,430","2,389","1,285",715,660,651,828,734,816,779,928,860,"1,411","1,269","1,192",993,"1,380",919,836,"1,050",983,0,"1,142","1,291","1,152",983,"1,147"
Cash Growth,-10.79%,26.70%,-17.49%,-23.20%,6.34%,17.22%,30.72%,-3.65%,45.91%,-19.04%,20.82%,-2.57%,-39.83%,397.82%,152.54%,78.22%,12.95%,-80.76%,-72.75%,-35.56%,2.66%,23.64%,19.66%,12.08%,17.17%,72.92%,62.90%,28.45%,15.47%,-2.20%,-27.58%,-29.87%,5.74%,-28.77%,-100.00%,36.60%,22.95%,17.19%,104241681.55%,0.44%
Receivables,"2,880","3,016","2,888","2,815","2,890","2,904","2,697","2,734","2,713","2,516","2,560","2,589","2,250","2,421","2,400","2,478","3,177","3,174","2,863","2,760","3,323","3,372","3,043","3,112","3,633","3,397","3,037","3,070","3,571","3,630","3,192","3,094","3,673","3,716","11,231","3,035","3,713","3,764","3,300","3,254"
Inventory,"12,038","13,926","11,236","11,638","11,366","11,874","10,426","9,932","10,268","10,201","8,952","9,485","12,473","9,725","9,450","9,625","11,120","10,859","9,671","10,166","11,756","12,415","11,403","11,834","12,786","14,120","13,885","13,790","14,253","16,162","14,534","14,386","15,663","17,243","7,825","15,900","16,629","18,193","15,965",0
Other Current Assets,577,43,32,602,22,26,14,566,8,395,13,351,37,26,28,289,103,167,163,618,106,142,92,602,66,62,58,624,88,104,95,716,159,225,120,646,511,840,877,"17,274"
Total Current Assets,"16,173","17,711","14,755","15,823","14,999","15,655","13,920","13,972","14,041","13,801","12,471","13,146","15,393","15,602","14,267","13,677","15,115","14,860","13,348","14,372","15,919","16,745","15,317","16,476","17,345","18,990","18,249","18,676","18,905","21,276","18,740","19,032","20,545","22,167","19,176","20,723","22,144","23,949","21,125","21,675"
"Property, Plant & Equipment",785,787,760,765,754,782,785,765,766,751,738,765,536,556,545,564,578,575,594,588,"1,669","1,623","1,625","1,550","1,656","1,657","1,618","1,510","1,533","1,524","1,434","1,315","1,326","1,261","1,226","1,257","1,289","1,317","1,298","1,288"
Long-Term Investments,143,138,143,143,143,142,136,135,131,127,124,119,121,122,44,57,58,54,52,54,55,54,52,53,52,51,59,74,74,78,65,64,62,64,62,60,63,45,673,0
Goodwill,"9,030","9,099","9,026","8,860","8,548","8,661","8,571","8,448","8,411","8,473","8,452","8,747","7,544","7,745","7,888","8,358","8,550","8,291","8,282","8,171","8,219","8,198","8,071","8,165","8,293","8,356","8,462","8,666","8,587","8,659","8,547","8,434","8,496","8,295","7,979","8,292","8,319","8,360","8,245","8,414"
Intangible Assets,"2,500","2,468","2,612","2,520","2,410","2,350","2,257","2,180","2,108","2,107","2,038","2,223","1,886","1,402","1,341","1,733","1,662","1,363","1,260","1,149","1,077",973,874,783,746,699,665,640,594,564,529,492,530,491,456,447,425,268,252,234
Other Long-Term Assets,"1,446","1,573","1,531","1,661","1,535","1,613","1,537","1,664","1,356","1,434","1,429","1,615","1,502","1,762","1,839","1,699","1,884","2,074","2,066","2,088","2,196","2,214","2,228","2,378","2,190","2,242","2,306","2,540","2,482","2,479","2,501","2,591","2,532","2,442","2,324","1,925","2,013","2,110","1,519","2,319"
Total Long-Term Assets,"13,904","14,065","14,072","13,949","13,390","13,548","13,286","13,192","12,772","12,892","12,781","13,469","11,589","11,587","11,657","12,411","12,732","12,357","12,254","12,050","13,216","13,062","12,850","12,929","12,937","13,005","13,110","13,430","13,270","13,304","13,076","12,896","12,946","12,553","12,047","11,981","12,109","12,100","11,987","12,255"
Total Assets,"30,077","31,776","28,827","29,772","28,389","29,203","27,206","27,164","26,813","26,693","25,252","26,615","26,982","27,189","25,924","26,088","27,847","27,217","25,602","26,422","29,135","29,807","28,167","29,405","30,282","31,995","31,359","32,106","32,175","34,580","31,816","31,928","33,491","34,720","31,223","32,704","34,253","36,049","33,112","33,930"
Accounts Payable,"1,499","1,498","1,528","1,805","1,391","1,368","1,447","1,772","11,196","1,373","10,187","1,801","10,494","11,005","10,880","1,961","12,283","11,923","10,914","1,943","12,891","13,440","12,540","1,939","13,950","15,282","15,157","2,016","15,522","17,496","16,012","2,192","1,728","1,728","1,798","18,014","18,310","1,625","1,749",0
Deferred Revenue,513,482,440,408,410,425,400,394,438,433,413,393,338,377,331,311,329,332,266,251,305,337,256,270,309,294,251,296,340,355,334,321,323,327,250,250,337,355,282,0
Current Debt,"1,077",799,660,783,966,"1,237","1,327",562,695,251,250,336,667,292,305,299,403,799,741,251,667,"1,067","1,366",712,"2,084",998,696,448,222,241,367,"1,164",806,938,891,945,775,"1,338","1,282","1,204"
