,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"1,084","1,165","1,224","1,221","1,206","1,272","1,313","1,305","1,303","1,344","1,339","1,265","1,287","1,308","1,325","1,346","1,395","1,457","1,466","1,482","1,469","1,516","1,552","1,537","1,507","1,108","1,190","1,304","1,398","1,581","1,713","1,770","1,815","1,863","1,833","1,727","1,716","1,639","1,564","1,473"
Revenue Growth (YoY),5.93%,9.56%,13.88%,12.69%,11.18%,9.20%,7.22%,6.81%,8.05%,5.67%,1.97%,-3.03%,-1.17%,-2.66%,-1.03%,6.42%,8.39%,11.36%,10.68%,10.06%,5.25%,4.07%,5.86%,3.76%,2.60%,-26.91%,-23.34%,-15.18%,-7.19%,42.61%,43.93%,35.72%,29.78%,17.86%,7.06%,-2.42%,-5.43%,-11.99%,-14.71%,-14.72%
Cost of Revenue,645.85,686.47,719.09,720.69,711.48,741.56,762.92,764.51,770.65,787.17,786.03,745.87,761.54,769.99,778.31,793.14,822.97,849.94,855.76,861.6,860.94,878.84,905.69,898.44,895.97,685.25,722.55,789.74,836.67,915.71,987.24,"1,026","1,043","1,047","1,046","1,008","1,027",979.31,922.87,888.73
Gross Profit,438.5,478.44,505.22,500.76,494.09,530.5,549.8,540.08,531.97,556.99,552.51,519.2,525.83,538.44,546.4,553.15,572.37,607.12,610.47,620.06,607.59,637.54,646.45,638.94,610.72,423.08,467.35,514.34,561.71,664.87,725.33,744.12,771.85,815.55,787.61,719.05,689.73,660.17,640.94,584.16
Selling & Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54.41,0,0,0,0,0,0,0,0,0,0,0,0
General & Administrative,336.39,354.79,366.97,367.59,365.99,381.36,390.74,395.72,398.07,407.5,406.14,394.51,400.25,407.72,414.18,424.38,438,457.61,459.33,466.15,461.36,478.14,483.56,485.72,479.57,0,0,479.57,0,0,0,0,0,0,0,0,0,0,0,0
Other Operating Expenses,0.33,0.22,0,-0.56,0,0,0,0.19,0.29,0.31,0.33,0.31,0.3,0.37,0.48,0.42,0.46,0.44,0.43,0.37,0.34,0.34,0.34,0.34,0.34,0.33,26.1,40.54,0.58,0.58,0.57,0.52,0.42,0.42,0.42,0.42,0.72,"-2,030.17",0,0
Operating Expenses,336.72,355.02,366.97,367.59,365.99,381.36,390.74,395.92,398.36,407.81,406.47,394.81,400.55,408.09,414.66,424.8,438.46,458.05,459.76,466.52,461.7,478.48,483.89,486.06,479.91,365.16,391.13,425.38,423.64,488.67,496.15,545.07,514.61,509.81,549,545.55,552.95,"-1,488.27",496.73,516.67
Operating Income,102.01,123.65,138.25,133.32,128.1,149.15,159.07,144.32,133.79,149.41,146.32,124.58,125.5,130.71,132.27,129.04,134.64,149.07,150.71,154.98,145.89,159.06,162.55,154.25,130.81,58.02,76.42,88.95,138.12,176.2,229.42,199.1,287.24,371.36,253.95,148.68,109.49,151.21,144.21,67.5
Interest Income,0.24,0.22,0.11,0.15,0.07,0.09,0.24,0.15,0.18,0.23,0.28,0.19,0.22,0.36,0.53,0.69,0.74,1.01,1.2,1.45,1.5,1.04,1.23,1.36,0.96,0.11,0.2,0.08,0.05,0,0.24,0.05,0.17,0,2.35,4.78,4.83,5.32,7.13,0
