,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-10-28,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"32,476","32,575","32,957","34,439","32,576","33,015","39,091","42,119","40,535","40,520","40,890","41,841","39,365","39,837","39,668","41,676","38,038","38,986","45,739","47,993","44,827","44,957","44,588","46,821","42,779","40,950","42,340","45,691","43,939","44,045","39,922","40,958","38,105","29,643","30,043","31,343","30,139","29,917","30,350","32,022"
Revenue Growth (YoY),3.57%,1.56%,2.48%,3.85%,0.31%,1.35%,18.61%,22.30%,24.43%,22.73%,4.60%,-0.66%,-2.89%,-1.69%,-2.99%,-0.39%,-3.37%,-2.14%,15.30%,15.16%,17.85%,15.32%,-2.52%,-2.44%,-4.57%,-8.91%,-5.04%,-2.41%,2.71%,7.56%,-5.71%,-10.36%,-13.28%,-32.70%,-24.75%,-23.48%,-20.91%,0.92%,1.02%,2.17%
Cost of Revenue,"13,321","14,212","14,541","18,537","14,581","15,140","17,796","19,691","18,400","18,475","18,890","21,119","17,887","18,254","18,906","22,332","17,946","17,458","20,706","23,309","20,739","20,512","20,154","22,736","19,281","17,983","19,839","22,910","21,087","21,099","17,826","19,795","17,557","12,341","12,201","13,571","12,331","11,827","12,054","13,911"
Gross Profit,"19,155","18,363","18,416","15,902","17,995","17,875","21,295","22,428","22,135","22,045","22,000","20,722","21,478","21,583","20,762","19,344","20,092","21,528","25,033","24,684","24,088","24,445","24,434","24,085","23,498","22,967","22,501","22,781","22,852","22,946","22,096","21,163","20,548","17,302","17,842","17,772","17,808","18,090","18,296","18,111"
Other Operating Expenses,145,"1,269",42,196,70,48,-57,-113,70,91,-7,123,-20,128,246,264,"1,702","2,353","1,053","1,674",286,-318,-935,-104,803,"1,017",-231,"-3,020","4,221",999,"2,279","2,354","5,539","4,450","4,514","4,595",935,987,440,0
Operating Expenses,"12,877","12,747","13,014","19,332","12,539","12,163","15,372","14,896","15,004","15,485","15,592","16,113","14,614","14,260","14,359","16,071","13,891","15,062","17,764","18,478","16,855","16,945","16,533","17,306","16,012","17,116","16,296","17,161","15,191","15,122","14,826","15,667","14,907","11,715","11,716","12,111","10,333","10,317","11,654","13,449"
Operating Income,"6,278","5,616","5,402","-5,550","5,456","5,712","5,923","7,532","7,131","6,560","6,408","4,248","6,864","7,323","6,403",359,"6,201","6,466","7,269","6,160","7,233","7,500","7,901","5,321","7,486","3,532","6,132","-10,745","7,661","3,269","7,109","5,308","8,329","9,470","8,788","5,116","6,799","7,279","7,209","5,860"
Interest Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,708","1,608","1,662","1,726"
Interest Expense,860,881,"1,016",856,899,932,"1,146","1,143","1,207","1,258","1,224","1,221","1,293","1,395","1,686","1,926","1,771","2,023","2,051","2,112","2,141","2,149","2,083","2,049","2,018","2,041","1,972","1,894","1,870","1,684","1,667","1,663","1,722","1,502","1,420","1,560","1,708","1,608","1,662",0
Other Expense / Income,-151,"-1,297",17,-102,6,21,126,162,-1,-12,81,-86,298,-43,-163,-185,"-1,614","-2,221",-891,"-1,425",-27,539,"1,181",444,-444,-725,578,"3,282","-3,881",-736,"-2,015","-2,454",354,"2,302",434,"26,753","1,309","1,439","2,611","5,097"
Pretax Income,"5,651","6,106","4,426","-6,223","4,627","4,861","4,735","6,307","6,007","5,421","5,193","3,191","5,378","6,070","4,974","-1,283","6,141","6,780","6,207","5,745","5,371","5,073","4,886","3,138","6,265","2,498","3,934","-15,553","10,064","2,625","7,812","6,446","6,607","6,260","7,254","-23,197","5,767","6,165","4,980","2,936"
