,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,620.28,702.99,743.59,721.05,696.25,762.15,779.47,734.57,707.73,755.44,782.61,745.74,754.1,839.91,872.99,891.12,925.02,"1,033","1,058","1,027",990.78,"1,061","1,048","1,009",987.36,896.21,"1,058","1,073","1,127","1,319","1,400","1,410","1,497","1,667","1,604","1,492","1,442","1,413","1,515","1,496"
Revenue Growth (YoY),16.47%,19.11%,20.62%,21.70%,12.25%,8.42%,4.83%,1.88%,1.65%,-0.88%,0.40%,1.52%,6.55%,11.18%,11.55%,19.49%,22.67%,23.05%,21.22%,15.24%,7.11%,2.63%,-0.92%,-1.73%,-0.34%,-15.50%,0.93%,6.36%,14.09%,47.22%,32.31%,31.39%,32.91%,26.38%,14.55%,5.76%,-3.68%,-15.25%,-5.51%,0.26%
Cost of Revenue,483.21,521.02,550.27,545.92,527.71,555.76,570.51,560.96,541.78,555.58,578.27,571.26,577.89,603.78,634.03,667.04,692.47,731.09,747.53,728.36,727.46,742.03,737.35,732.05,718.41,621.04,705.32,741.77,768.52,856.97,913.39,942.39,991.39,"1,053",995.14,964.01,951.02,916.59,959.35,892.35
Gross Profit,137.07,181.97,193.32,175.13,168.54,206.39,208.96,173.61,165.95,199.86,204.34,174.48,176.21,236.14,238.95,224.08,232.55,302.4,310.7,298.58,263.32,318.63,311.11,277.15,268.95,275.17,352.85,331.62,358,462.44,486.66,467.97,505.89,614.04,608.55,527.65,491.12,496.6,555.92,603.2
Selling & Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0
General & Administrative,33.84,36.83,38.37,35.78,38.11,40.36,42.03,33.1,38.39,39.47,39.22,35.31,39.1,44.62,45.98,47.52,48.12,48.67,51.49,46.08,50.57,50.11,53.01,52.43,51.65,44.05,46.83,41.66,52.29,57.8,61.72,51.95,61.5,65.98,73.73,57.68,66.59,65.5,68.47,0
Other Operating Expenses,-0.78,-0.04,-0.95,-0.53,-0.24,-0.44,-1.87,-0.68,-0.52,-0.26,-0.01,-1.19,-0.41,0.43,0.98,0.36,-2.3,0.33,0.07,-2.57,0.6,-0.52,-0.84,-0.38,-3.62,0.37,-0.96,-0.36,-0.13,-1.39,-0.27,-0.46,38.78,39.35,-0.35,-0.9,-1.51,-1.95,-0.86,0
Operating Expenses,57.02,59.28,67.06,62.83,64.98,65.49,69.11,59.69,66.4,66.42,66.94,61.03,68.09,75.71,75.08,80.63,83.21,81.92,82.32,79.74,84.9,84.15,93.58,88.89,85.78,76.01,82.61,77.32,88.34,96.4,103.25,95.48,100.28,105.33,112.47,97.42,108.07,105,110.91,183.1
Operating Income,80.05,122.7,126.26,112.3,103.57,140.9,139.85,113.92,99.55,133.44,137.4,113.45,108.12,160.43,163.88,143.46,149.34,220.48,228.39,218.85,178.43,234.49,217.53,188.26,183.17,199.17,270.24,254.3,269.66,366.04,383.41,372.49,405.62,508.71,496.08,430.23,383.05,391.59,445.02,421.01
Interest Income,0.03,0.03,0.02,0.03,0.07,0.08,0.03,0.02,0.02,0.01,0.01,0.02,0.04,0.07,0.23,0.41,0.46,0.67,0.78,1.21,1.48,1.77,1.71,1.8,1.25,0.23,0.12,0.23,0.29,0.2,0.18,0.13,0.13,0.47,1.33,2.95,2.81,2.37,2.31,5.23
Interest Expense,2.08,1.62,1.46,1.45,1.57,1.17,1.16,1.31,1.18,1.06,1.13,0.95,0.6,0.64,0.56,0.36,0.01,0.01,0.03,0.14,0.12,0.16,0,0.09,0.1,0.77,1.07,0.85,0.51,0.47,0.37,0.38,0.07,0.21,1,0.28,0.2,0.09,0.09,0
Other Expense / Income,0.78,0.04,0.95,0.53,0.24,0.44,1.87,0.68,0.52,0.26,0.01,1.19,0.41,-0.43,-0.98,-0.36,2.3,-0.33,-0.07,2.57,-0.6,0.52,0.84,0.38,3.62,-0.37,0.96,0.36,0.13,1.39,0.27,0.46,0.61,0.75,0.35,0.9,1.51,1.95,0.86,0.91
