,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"2,422","2,517","2,581","2,743","2,911","3,085","3,187","3,233","3,202","3,370","3,453","3,462","3,546","3,670","3,766","3,828","3,912","4,006","4,078","4,129","4,110","4,141","4,248","4,284","4,225","4,000","4,243","4,184","4,401","4,585","4,744","4,777","4,826","4,906","4,857","4,839","4,812","4,886","4,897","4,758"
Revenue Growth (YoY),19.87%,16.47%,11.94%,16.43%,20.19%,22.57%,23.48%,17.87%,9.98%,9.23%,8.35%,7.10%,10.74%,8.90%,9.06%,10.57%,10.32%,9.16%,8.28%,7.86%,5.06%,3.37%,4.17%,3.75%,2.80%,-3.40%,-0.12%,-2.33%,4.17%,14.63%,11.81%,14.17%,9.66%,7.00%,2.38%,1.30%,-0.29%,-0.41%,0.82%,-1.67%
Cost of Revenue,"1,432","1,500","1,570","1,639","1,727","1,845","1,935","1,933","1,915","2,038","2,077","2,078","2,194","2,261","2,337","2,360","2,401","2,417","2,480","2,540","2,575","2,629","2,681","2,749","2,747","2,615","2,647","2,662","2,764","2,863","2,947","3,030","3,097","3,119","3,080","3,152","3,143","3,231","3,209","3,081"
Gross Profit,989.9,"1,018","1,011","1,103","1,184","1,240","1,252","1,299","1,287","1,332","1,376","1,384","1,352","1,409","1,429","1,468","1,511","1,589","1,598","1,589","1,535","1,512","1,567","1,535","1,478","1,385","1,596","1,522","1,637","1,722","1,797","1,747","1,729","1,787","1,777","1,687","1,669","1,655","1,688","1,677"
"Selling, General & Admin",485.4,482.9,506,562.6,610.8,612,627.1,659.1,646,654,701,730,686,709,674,628,711,805,734,757,871,719,706,676,711,711,804,874,827,881,924,871,862,883,838,860,835,830,801,786
Other Operating Expenses,44.5,46.7,47.7,61.1,73.1,82.8,82.5,86.6,87,87,92,93,96,94,107,183,107,114,119,139,125,174,192,233,188,207,189,183,141,145,144,144,143,144,141,141,132,248,201,167
Operating Expenses,529.9,529.6,553.7,623.7,683.9,694.8,709.6,745.7,733,741,793,823,782,803,781,811,818,919,853,896,996,893,898,909,899,918,993,"1,057",968,"1,026","1,068","1,015","1,005","1,027",979,"1,001",967,"1,078","1,002",953
Operating Income,460,488,457.5,479.5,500.3,545.5,542.8,553.4,554,591,583,561,570,606,648,657,693,670,745,693,539,619,669,626,579,467,603,465,669,696,729,732,724,760,798,686,702,577,686,724
Interest Expense / Income,0,0,0.3,2.7,5,4.1,4.3,4.6,5,5,5,4,6,6,6,5,6,7,6,8,7,6,7,6,6,9,6,3,2,2,3,2,2,3,6,8,9,10,11,11
Other Expense / Income,-13.2,-13.8,-6.5,-8.4,-15.3,-7.4,-4.5,-12.8,-40,-9,-36,-3,-85,-35,-17,-62,-10,39,77,-131,-51,-63,5,51,64,-37,-27,-6,2,-2,-5,-8,-11,-4,-20,-36,-45,-20,-41,-40
Pretax Income,473.2,501.8,463.7,485.2,510.6,548.8,543,561.6,589,595,614,560,649,635,659,714,697,624,662,816,583,676,657,569,509,495,624,468,665,696,731,738,733,761,812,714,738,587,716,753
Income Tax,124.3,129.9,108.1,122.6,127.7,128.7,145.8,137.8,148,343,170,144,92,165,164,732,177,168,185,168,142,167,160,174,142,134,276,152,160,184,187,162,170,184,183,193,158,124,191,195
Net Income,348.9,371.9,355.6,362.6,382.9,420.1,397.2,423.8,441,252,444,416,557,470,495,-18,520,456,477,648,441,509,497,395,367,361,348,316,505,512,544,576,563,577,629,521,580,463,525,558
Net Income Growth,22.76%,23.80%,11.25%,11.79%,9.74%,12.96%,11.70%,16.88%,15.17%,-40.01%,11.78%,-1.84%,26.30%,86.51%,11.49%,-,-6.64%,-2.98%,-3.64%,-,-15.19%,11.62%,4.19%,-39.04%,-16.78%,-29.08%,-29.98%,-20.00%,37.60%,41.83%,56.32%,82.28%,11.49%,12.70%,15.63%,-9.55%,3.02%,-19.76%,-16.53%,7.10%
Shares Outstanding (Basic),608,608,608,608,610,610,609,608,608,606,606,607,605,589,590,590,587,585,579,576,573,564,551,547,546,541,542,531,530,527,525,527,524,520,516,512,509,506,504,502
Shares Outstanding (Diluted),613,612,612,615,614,614,613,612,612,609,609,610,607,591,592,592,589,586,580,581,575,564,551,551,546,541,543,535,531,528,526,528,525,521,517,513,509,507,505,499
