,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"50,978","55,583","51,822","42,111","32,315","36,829","32,767","28,014","23,070","27,844","29,159","30,142","31,524","32,877","33,892","36,381","35,968","40,491","42,105","40,338","34,189","36,323","34,779","34,574","29,705","15,926","23,997","24,843","31,076","36,117","42,552","45,861","52,314","65,372","63,508","54,523","48,842","47,216","51,922","47,180"
Revenue Growth (YoY),-6.11%,0.50%,-8.45%,-21.94%,-36.61%,-33.74%,-36.77%,-33.48%,-28.61%,-24.40%,-11.01%,7.60%,36.64%,18.08%,16.23%,20.70%,14.10%,23.16%,24.23%,10.88%,-4.95%,-10.29%,-17.40%,-14.29%,-13.12%,-56.15%,-31.00%,-28.15%,4.62%,126.78%,77.32%,84.60%,68.34%,81.00%,49.25%,18.89%,-6.64%,-27.77%,-18.24%,-13.47%
Cost of Revenue,"34,953","37,686","34,689","29,136","21,604","27,499","21,715","19,970","15,628","21,999","19,972","21,179","21,700","23,636","23,885","25,893","25,522","29,242","30,061","29,172","23,797","25,169","24,243","36,122","19,797","14,861","17,465","17,873","21,854","25,151","28,138","32,154","36,303","43,703","42,291","37,334","32,933","32,505","36,353",0
Gross Profit,"16,025","17,897","17,133","12,975","10,711","9,330","11,052","8,044","7,442","5,845","9,187","8,963","9,824","9,241","10,007","10,488","10,446","11,249","12,044","11,166","10,392","11,154","10,536","-1,548","9,908","1,065","6,532","6,970","9,222","10,966","14,414","13,707","16,011","21,669","21,217","17,189","15,909","14,711","15,569","47,180"
Other Operating Expenses,365,646,945,"2,422",842,"2,359",353,314,-93,686,426,577,747,287,"1,277",299,75,150,169,156,-51,"1,331",165,"1,238",831,83,-56,-165,42,38,511,611,"7,913","8,064","8,388","7,754","7,345",440,845,"7,523"
Operating Expenses,"10,384","11,225","11,127","11,568","10,049","11,495","9,816","11,487","9,636","9,274","8,995","9,748","8,541","8,843","9,627","10,069","6,926","7,770","7,887","7,876","7,221","7,548","7,627","8,455","7,397","9,058","6,866","8,131","7,800","7,839","8,343","8,835","8,880","8,927","9,416","9,208","8,226","8,434","8,875","7,523"
Operating Income,"5,641","6,672","6,006","1,407",662,"-2,165","1,236","-3,443","-2,194","-3,429",192,-785,"1,283",398,380,419,"3,520","3,479","4,157","3,290","3,272","3,703","3,030","-9,905","2,609","-7,894",-112,-700,"1,759","3,292","6,171","7,113","9,190","16,132","14,937","9,931","9,634","7,957","8,852","3,610"
Interest Expense,0,0,0,0,0,0,0,0,0,79,64,58,51,48,35,173,159,217,182,190,225,198,197,178,162,172,164,199,198,185,174,155,136,129,128,123,115,120,114,120
Other Expense / Income,"-2,278","-2,330","-2,823","-3,976","-2,210","-3,491","-1,528","-1,200",-465,"-1,431",-963,"-1,332","-1,880","-1,587","-2,279","-1,228","-1,691","-1,630","-1,715","-1,805",-917,"-2,445","-1,216","-1,735","-1,716","2,524",-234,67,-595,"-1,303","-2,054",-,18,93,7,25,31,-2,29,-
Pretax Income,"7,928","9,027","8,863","5,384","2,905","1,363","2,784","-2,210","-1,711","-2,070","1,109",512,"3,129","1,953","2,658","1,481","5,073","4,905","5,699","4,898","3,957","5,935","4,049","-8,405","4,145","-10,597",-44,-957,"2,177","4,422","8,055","6,985","9,054","16,003","14,809","9,808","9,519","7,837","8,738","3,490"
Income Tax,"3,407","3,337","3,236","1,912",305,755,727,"-1,655","-1,004",-607,-192,74,430,487,672,"-1,637","1,414","1,483","1,643","1,175","1,315","1,645","1,469","-1,738",564,"-2,320",165,-301,779,"1,328","1,940","1,903","2,777","4,288","3,571","3,430","2,914","1,829","2,183","1,247"
Net Income,"4,512","5,665","5,593","3,471","2,567",571,"2,037",-588,-725,"-1,470","1,283",415,"2,682","1,450","1,952","3,111","3,638","3,409","4,047","3,730","2,649","4,305","2,580","-6,610","3,599","-8,270",-207,-665,"1,377","3,082","6,111","5,055","6,259","11,622","11,231","6,353","6,574","6,010","6,526","2,243"
Net Income Growth,-26.97%,5.59%,12.99%,-29.59%,-43.11%,-89.92%,-63.58%,-,-,-,-37.02%,-,-,-,52.14%,649.64%,35.65%,135.10%,107.33%,19.90%,-27.19%,26.28%,-36.25%,-,35.86%,-,-,-,-61.74%,-,-,-,354.54%,277.09%,83.78%,25.68%,5.03%,-48.29%,-41.89%,-64.69%
Shares Outstanding (Basic),"1,895","1,888","1,881","1,871","1,867","1,868","1,868","1,869","1,870","1,872","1,874","1,876","1,879","1,881","1,883","1,888","1,896","1,900","1,901","1,893","1,888","1,889","1,881","1,872","1,862","1,853","1,854","1,911","1,913","1,918","1,918","1,915","1,936","1,948","1,932","1,911","1,892","1,867","1,871","1,861"
Shares Outstanding (Diluted),"1,909","1,902","1,896","1,884","1,876","1,877","1,872","1,874","1,870","1,872","1,883","1,890","1,895","1,893","1,896","1,906","1,913","1,919","1,917","1,907","1,901","1,903","1,894","1,872","1,866","1,853","1,854","1,911","1,916","1,922","1,921","1,922","1,945","1,957","1,940","1,920","1,901","1,876","1,877","1,868"
Shares Change,-1.78%,-1.78%,-1.73%,-1.86%,-1.72%,-1.35%,-1.27%,-0.50%,-0.36%,-0.25%,0.58%,0.84%,1.37%,1.12%,0.67%,0.85%,0.94%,1.37%,1.14%,0.04%,-0.65%,-0.83%,-1.23%,-1.81%,-1.85%,-2.61%,-2.13%,2.05%,2.69%,3.70%,3.65%,0.59%,1.50%,1.83%,0.98%,-0.12%,-2.25%,-4.17%,-3.24%,-2.69%
EPS (Basic),2.38,3.00,2.97,1.86,1.38,0.30,1.09,-0.31,-0.39,-0.79,0.68,0.22,1.43,0.77,1.03,1.65,1.92,1.79,2.13,1.97,1.40,2.28,1.38,-3.53,1.93,-4.46,-0.11,-0.35,0.72,1.61,3.19,2.63,3.24,5.97,5.81,3.34,3.49,3.22,3.48,1.21
EPS (Diluted),2.36,2.98,2.95,1.85,1.37,0.30,1.09,-0.31,-0.39,-0.79,0.68,0.22,1.41,0.77,1.03,1.64,1.90,1.78,2.11,1.95,1.39,2.27,1.36,-3.53,1.93,-4.46,-0.11,-0.35,0.72,1.60,3.19,2.63,3.23,5.94,5.79,3.33,3.47,3.20,3.48,1.21
EPS Growth,-25.79%,7.58%,14.79%,-28.02%,-41.95%,-89.93%,-63.05%,-,-,-,-37.61%,-,-,-,51.47%,645.45%,34.75%,131.17%,104.85%,18.90%,-26.84%,27.53%,-35.55%,-,38.85%,-,-,-,-62.69%,-,-,-,348.61%,271.25%,81.50%,26.62%,7.43%,-46.13%,-39.90%,-63.69%
Free Cash Flow,-127,"-1,050",416,"-3,171","-5,283",-423,"-1,450","-2,892","-4,425","-1,938","1,246",-146,462,"1,747","2,273","2,452","2,046","3,629","5,991","5,160","2,104","5,199","4,448","1,447","1,589","-2,012","1,907",171,"2,450","5,157","6,672","6,852","6,095","10,598","12,272","8,663","4,167","2,540",5,12.4
Free Cash Flow Per Share,-0.07,-0.55,0.22,-1.68,-2.82,-0.23,-0.77,-1.54,-2.37,-1.04,0.66,-0.08,0.24,0.92,1.20,1.29,1.07,1.89,3.12,2.71,1.11,2.73,2.35,0.77,0.85,-1.09,1.03,0.09,1.28,2.68,3.47,3.56,3.13,5.42,6.33,4.51,2.19,1.35,0.00,0.01
Gross Margin,31.44%,32.20%,33.06%,30.81%,33.15%,25.33%,33.73%,28.71%,32.26%,20.99%,31.51%,29.74%,31.16%,28.11%,29.53%,28.83%,29.04%,27.78%,28.60%,27.68%,30.40%,30.71%,30.29%,-4.48%,33.35%,6.69%,27.22%,28.06%,29.68%,30.36%,33.87%,29.89%,30.61%,33.15%,33.41%,31.53%,32.57%,31.16%,29.99%,100.00%
Operating Margin,11.07%,12.00%,11.59%,3.34%,2.05%,-5.88%,3.77%,-12.29%,-9.51%,-12.32%,0.66%,-2.60%,4.07%,1.21%,1.12%,1.15%,9.79%,8.59%,9.87%,8.16%,9.57%,10.19%,8.71%,-28.65%,8.78%,-49.57%,-0.47%,-2.82%,5.66%,9.11%,14.50%,15.51%,17.57%,24.68%,23.52%,18.21%,19.72%,16.85%,17.05%,7.65%
