,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-29,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,941.8,987.8,"1,016",887.8,659.4,887.1,830.7,899.3,798.8,810.3,807.7,865.6,596,656.8,646.2,979.6,"1,211","1,262","1,036","1,099","1,192","1,206","1,014","1,197","1,250","1,155","1,085","1,152","1,196","1,242","1,194","1,414","1,351","1,452","1,377","1,622","1,344","1,015",981.9,"1,146"
Revenue Growth (YoY),-4.89%,2.96%,6.11%,-21.48%,-29.99%,-10.19%,-18.23%,1.30%,21.14%,-8.66%,-2.77%,-3.75%,-25.39%,-18.94%,-20.00%,13.17%,103.14%,92.19%,60.26%,12.23%,-1.54%,-4.45%,-2.06%,8.90%,4.86%,-4.21%,6.93%,-3.77%,-4.35%,7.50%,10.09%,22.69%,12.98%,16.93%,15.34%,14.74%,-0.48%,-30.15%,-28.70%,-29.34%
Cost of Revenue,613.3,630.2,692.2,569.5,408.7,581.3,610.4,600.7,517.4,509,528.2,528,379.8,422.4,380.3,594.8,656,718.2,589.4,607.7,647.4,655.6,581.9,641.3,688.5,632.6,618.2,650.8,683.2,710.2,681.2,798.9,778.1,861.3,899.7,936.4,763,581.7,600.7,710.4
Gross Profit,328.5,357.6,323.7,318.3,250.7,305.8,220.3,298.6,281.4,301.3,279.5,337.6,216.2,234.4,265.9,384.8,554.7,544.1,446.2,491.7,544.7,550.5,432.4,556,561.5,522.7,466.4,501.4,512.4,531.8,512.8,614.7,572.7,591,477.5,685.6,581.3,432.8,381.2,435.7
Selling & Marketing,0,0,0,-14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General & Administrative,119.4,125,147.4,229.4,297.9,156,137,147,126.5,129.1,117.8,156.1,0,0,0,0,200.4,211.4,207.6,231.8,183.9,196.9,188.3,223.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Research & Development,26.1,33.2,30.6,37.8,26.6,39,37.2,40.9,36,35.1,32.2,38.2,28.2,32,30.2,51.1,65.9,77,70.9,76.8,71.2,73.1,77.4,76.4,67.3,64.3,71.7,84.6,74,65.9,79.5,85.3,71.8,79.5,78.5,84.4,78.4,87.7,80.9,81.8
Other Operating Expenses,-1.4,-1.3,-17,21.5,-15,-3.5,26.6,-32.1,1.6,-0.7,0.2,-13.9,-6,-0.9,-2.7,0.5,-0.5,-0.2,1.2,-84.3,-3.4,-3.3,-3,-2.6,-2.2,-2.2,-11.6,-5.2,-4.8,-4.8,-5.1,-5.3,-4.3,-3.9,1.7,-2.1,-4.6,-4.6,-4.2,164.3
Operating Expenses,145.5,158.2,178,252.7,326.4,195,174.2,187.9,162.5,164.2,150,194.3,137.9,158.4,181.1,282.7,266.3,288.4,278.5,279.4,255.1,270,265.7,300.2,256.7,235.3,259.4,266.2,248.5,226.9,263,280.4,260.3,274.3,257.9,296.9,264.3,293.3,252.2,417.6
Operating Income,118.4,165.9,78.6,57.7,-81.9,784.8,-7.3,-77.8,100,117.2,101.1,56.5,-99.1,55.5,63.7,821.8,369.8,165.7,136.3,53.6,286.5,244.6,140.7,77.5,281.7,254.3,165.3,152.4,247.2,268.9,199.7,243.4,265.7,270,179.9,343.8,4.6,4.6,4.2,4.8
