,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"8,831","9,168","10,784","11,291","12,537","13,194","14,461","15,606","18,263","22,532","27,036","25,646","25,515","29,136","33,441","34,836","35,597","33,134","34,167","34,453","28,384","37,332","42,616","49,035","49,783","53,433","61,313","67,504","63,643","60,708","71,951","71,000","76,329","67,318","59,812","52,274","60,638","67,036","73,326","68,038","80,386"
Market Cap Growth,-12.01%,-13.00%,16.53%,24.06%,41.97%,43.91%,34.10%,38.22%,45.67%,70.78%,86.95%,64.33%,39.71%,29.31%,23.69%,35.83%,39.51%,13.72%,2.17%,-1.10%,-20.26%,12.67%,24.73%,42.32%,75.39%,43.13%,43.87%,37.67%,27.84%,13.62%,17.35%,5.18%,19.93%,10.89%,-16.87%,-26.37%,-20.56%,-0.42%,22.59%,30.16%,-
Enterprise Value,"12,728","12,952","14,312","14,920","16,606","17,323","18,835","19,907","22,538","29,080","33,554","31,584","31,526","33,394","41,667","43,262","44,265","42,214","44,591","44,937","39,111","48,096","53,271","59,892","61,201","65,341","71,998","78,601","75,961","73,561","85,322","84,682","89,785","80,682","74,250","65,797","75,201","81,406","88,161","83,062","93,806"
PE Ratio,48.86,55.38,238.00,65.89,-8.83,43.14,60.80,94.85,425.47,-181.06,151.17,124.62,103.30,173.17,182.52,109.00,136.46,131.71,126.32,69.00,64.50,79.04,74.23,101.44,99.57,112.45,114.99,253.06,312.01,97.06,263.22,116.61,154.79,114.13,69.12,61.70,117.73,64.76,88.54,61.67,83.05
PS Ratio,3.99,4.00,4.55,4.62,5.00,5.14,5.49,5.73,6.24,7.13,7.95,7.10,6.86,7.50,8.13,7.97,7.68,6.86,6.89,6.79,5.44,6.99,7.81,8.82,8.82,9.33,10.48,11.25,10.35,9.58,11.08,10.70,11.27,9.71,8.43,7.20,8.06,8.67,9.23,8.31,9.82
PB Ratio,3.59,3.64,4.02,4.35,5.52,6.10,6.57,10.48,6.65,4.68,5.75,5.55,5.84,4.47,5.13,5.32,5.20,4.64,4.93,4.81,3.93,4.43,4.87,5.60,5.63,6.16,5.90,6.39,5.98,5.74,6.76,6.72,7.01,6.15,5.63,4.69,5.27,5.57,6.10,5.72,6.44
P/FCF Ratio,98.67,2107.03,368.54,386.44,271.97,134.53,401.84,585.07,-122.20,-201.89,-489.18,-264.98,-767.93,-279.39,-377.00,575.72,856.59,324.38,-354.03,-122.72,-162.43,-395.09,-1780.28,-564.96,-1773.03,-1567.31,-6531.68,2470.69,-243.84,-135.88,-168.43,-347.52,558.21,123.17,72.27,76.29,91.49,149.23,209.93,48.06,56.78
P/OCF Ratio,12.76,14.24,16.49,16.38,16.70,15.27,16.78,17.44,23.83,27.06,28.39,25.23,22.00,24.54,26.89,24.20,23.85,19.21,19.51,18.98,14.66,19.24,21.08,24.61,23.84,25.20,28.47,29.22,29.14,27.49,30.73,27.87,27.89,22.90,19.32,17.64,19.83,22.36,24.75,21.26,25.11
Debt / Equity Ratio,1.69,1.70,1.47,1.53,2.06,2.16,2.14,3.11,2.37,1.49,1.49,1.50,1.55,1.41,1.42,1.53,1.47,1.56,1.64,1.59,1.57,1.47,1.40,1.40,1.50,1.51,1.49,1.30,1.31,1.38,1.42,1.43,1.38,1.38,1.54,1.44,1.43,1.41,1.43,1.46,1.46
Quick Ratio,1.49,1.73,0.56,1.14,2.18,2.01,0.89,0.43,1.53,0.62,0.53,0.91,1.26,5.26,1.48,1.93,1.62,2.16,1.12,1.06,0.82,1.40,1.26,1.18,1.19,1.02,1.43,0.89,1.11,1.33,1.50,1.22,1.38,1.54,1.68,1.93,1.50,2.03,1.81,1.79,1.79
Current Ratio,1.63,1.82,0.56,1.28,2.32,2.16,1.63,0.85,1.97,1.37,1.34,1.11,1.43,5.46,1.69,2.11,1.80,2.36,1.29,1.24,1.00,1.56,1.59,1.55,1.33,1.26,1.55,1.07,1.28,1.55,1.87,1.63,1.84,1.91,2.04,2.37,1.80,2.28,2.02,2.05,2.05
Asset Turnover,Upgrade,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.07,0.06,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
