,2014-03-29,2014-06-28,2014-09-27,2015-01-03,2015-04-04,2015-07-04,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-29,2018-12-29,2019-03-30,2019-06-29,2019-09-28,2019-12-28,2020-03-28,2020-06-27,2020-09-26,2021-01-02,2021-04-03,2021-07-03,2021-10-02,2022-01-01,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-30
Net Income,95.9,106.1,103.7,116.2,110.5,120,116.8,131.4,128.3,140.1,131.7,146.3,141.6,153.2,133.4,129.5,163,178.7,163.2,175,177.9,180.4,164.6,170.6,137.2,101.2,179.7,208.9,192.6,208,196.2,223.7,217.4,231.5,223.9,238.9,248.7,264,243.1,255.3
Depreciation & Amortization,19.6,19.7,19.7,20.5,20,20.6,20.5,21.4,21,21.7,21.2,21.7,23.1,22.8,23.5,23.8,24,24,23.2,22.9,22.6,23,22.9,23.9,23.8,23.8,23.9,25.2,24.7,25.5,24.9,29.7,25.7,25.4,24.4,24.7,24.9,24.8,24.6,25
Share-Based Compensation,1.7,7.4,7.9,7.2,0.5,8.6,5.8,6.6,5.8,8.4,7.3,9.5,7.4,7,7,8.9,6.7,7.9,8,4.6,7.3,6.8,4.6,5.1,1.1,5.8,5.6,7,12.3,11.5,9.5,8.1,9,8.5,8.1,8.4,10.2,10.2,11,13.3
Other Operating Activities,-28.9,-8.8,-43.3,-41.5,-52.9,11.1,-29.4,-4.3,-13.5,-8.1,-48.3,-17,20.3,-55.9,-68.4,31.3,38.2,-23.7,-64.6,13.4,-6.5,-64.7,-61,-2.9,51.3,122.8,14.8,76.5,89.7,-6.8,-44.2,-38.8,-58.2,-124.6,-126.5,-61.4,17.8,-28.7,6.7,3.3
Operating Cash Flow,88.3,124.4,88,102.4,78.1,160.3,113.7,155.1,141.6,162.1,111.9,160.5,192.4,127.1,95.5,193.5,231.9,186.9,129.8,215.9,201.3,145.5,131.1,196.7,213.4,253.6,224,317.6,319.3,238.2,186.4,222.7,193.9,140.8,129.9,210.6,301.6,270.3,285.4,296.9
Operating Cash Flow Growth,16.64%,12.99%,4.39%,-16.41%,-11.55%,28.86%,29.20%,51.46%,81.31%,1.12%,-1.58%,3.48%,35.88%,-21.59%,-14.66%,20.56%,20.53%,47.05%,35.92%,11.58%,-13.20%,-22.15%,1.00%,-8.89%,6.01%,74.30%,70.86%,61.46%,49.63%,-6.07%,-16.79%,-29.88%,-39.27%,-40.89%,-30.31%,-5.43%,55.54%,91.97%,119.71%,40.98%
Capital Expenditures,-18.1,-22.4,-22.2,-17.1,-18.1,-27.3,-18.4,-13.1,-19.3,-19.4,-16,-17.4,-17.6,-15.9,-22.4,-24.6,-17.6,-20.5,-30.1,-22,-20,-27.8,-29.7,-20.2,-17.2,-10.9,-9.6,-26.1,-19.3,-16.9,-16,-15.8,-16.4,-20.9,-19.8,-22,-22.5,-25.3,-24.6,-19.9
Acquisitions,0,-41.6,0.3,0,0,0,-13.1,1.3,0,0,0,-160.4,-9.5,-70.7,-2.7,0,-3,0,0,0,-1.3,-8,-29.6,0.3,-6.1,0,0,-35.4,-200,4.2,-3.9,0,0,0.5,0,0,0,0,0,-42.6
Other Investing Activities,-32.8,-55.7,-34.7,-28.9,-41.4,-58.1,-55.4,-62.8,-60.3,-75.9,-53.2,-51.5,-54.6,-52,-37,-34.4,-16.5,-43.2,-18.5,-38.8,-17.4,-29.4,-17.5,-21.5,-26.5,-34.7,-9.2,-12.1,12.1,-17,-9.8,-8,9.8,-53.4,-38.1,-45.9,-50.4,-69.3,-35.1,-42.1
Investing Cash Flow,-50.9,-119.7,-56.6,-46,-59.5,-85.4,-86.9,-74.6,-79.6,-95.3,-69.2,-229.3,-81.7,-138.6,-62.1,-59,-37.1,-63.7,-48.6,-60.8,-38.7,-65.2,-76.8,-41.4,-49.8,-45.6,-18.8,-73.6,-207.2,-29.7,-29.7,-23.8,-6.6,-73.8,-57.9,-67.9,-72.9,-94.6,-59.7,-104.6
