,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,"1,248","1,131",970.56,990.48,927.11,"1,033",985.73,968.68,807.8,"1,014",980.26,"1,043",974.44,"1,156","1,115","1,033","1,051","1,133","1,021",990.61,923.74,"1,189","1,083","1,216","1,230","1,112","1,180","1,466","1,528","1,793","1,674","1,820","1,729","2,140","1,977","2,155","2,034","2,351","1,699","1,639"
Short-Term Investments,26.34,86.49,86.15,40.32,40.34,0.06,47.05,8.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cash & Cash Equivalents,"1,274","1,218","1,057","1,031",967.44,"1,033","1,033",976.94,807.8,"1,014",980.26,"1,043",974.44,"1,156","1,115","1,033","1,051","1,133","1,021",990.61,923.74,"1,189","1,083","1,216","1,230","1,112","1,180","1,466","1,528","1,793","1,674","1,820","1,729","2,140","1,977","2,155","2,034","2,351","1,699","1,639"
Cash Growth,1.03%,-12.70%,-23.20%,-26.90%,-24.06%,-15.14%,-2.27%,-5.22%,-16.50%,-1.87%,-5.08%,6.73%,20.63%,14.02%,13.74%,-0.89%,7.87%,-2.00%,-8.44%,-4.14%,-12.12%,4.99%,6.05%,22.75%,33.21%,-6.51%,9.03%,20.52%,24.16%,61.28%,41.82%,24.20%,13.15%,19.31%,18.09%,18.37%,17.67%,9.87%,-14.08%,-23.91%
Receivables,"1,074","1,063","1,151","1,183","1,236","1,254","1,194","1,166","1,112","1,011","1,051","1,109","1,190","1,126","1,215","1,350","1,415","1,326","1,338","1,529","1,582","1,354","1,382","1,319","1,315","1,269","1,460","1,582","1,998","2,227","2,648","3,330","3,810","3,935","3,470","2,748","2,108","1,604","1,424","1,459"
Other Current Assets,67.78,54.53,103.23,104.01,85.77,65.32,107.8,92.22,56.45,62.9,95.21,84.47,54.01,119.27,164.13,135.62,75.61,179.02,205.57,227.34,229.55,185.84,246.74,234.21,224.34,238.05,217.49,361.97,437.7,473.76,663.63,961.04,"1,096",888.25,883.35,684.7,376.24,301.75,360.34,413.51
Total Current Assets,"2,415","2,335","2,310","2,318","2,289","2,352","2,335","2,235","1,977","2,087","2,127","2,236","2,219","2,402","2,494","2,519","2,541","2,638","2,564","2,746","2,735","2,729","2,711","2,769","2,770","2,619","2,858","3,410","3,964","4,494","4,985","6,112","6,635","6,963","6,330","5,588","4,518","4,257","3,483","3,512"
"Property, Plant & Equipment",563.06,556.07,556.23,545.37,538.42,528.99,536.12,527.89,524.72,526.94,540.74,539.98,536.57,463.6,490.78,513.07,525.2,531.07,515.55,510.33,504.11,849.99,876.66,868.38,889.38,857.34,922.28,921.19,939.15,936.04,942.99,939.81,947.03,962.76,986.96,967.92,"1,009","1,010","1,009",987.91
Goodwill and Intangibles,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93
Other Long-Term Assets,28.55,26.51,55.32,54.79,55.31,54.7,53.57,55.74,56.42,57.4,31.63,30.2,27.79,29.39,29.74,28.96,42.43,35.4,45.22,70.07,67.71,56,50.95,60.93,24.66,25.89,21.7,19.53,16.88,16.83,16.99,17.11,19.93,22.58,36.11,44.12,55.07,58.14,64.07,70.37
