,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"1,626","1,492","1,599","1,705","1,769","1,678","1,692","1,651","1,596","1,418","1,475","1,562","1,642","1,545","1,672","1,802","1,901","1,854","1,958","2,091","2,236","2,020","2,036","2,075","1,812","1,902","2,411","2,349","2,981","3,199","3,609","4,319","5,396","4,664","4,603","4,362","3,442","2,593","2,240","2,190"
Revenue Growth (YoY),5.29%,5.55%,6.38%,10.87%,8.79%,12.46%,5.78%,-3.15%,-9.76%,-15.44%,-12.79%,-5.39%,2.87%,8.93%,13.36%,15.35%,15.80%,20.01%,17.06%,16.02%,17.58%,8.94%,3.99%,-0.77%,-18.95%,-5.85%,18.45%,13.20%,64.51%,68.19%,49.69%,83.90%,81.03%,45.81%,27.55%,0.99%,-36.22%,-44.42%,-51.34%,-49.80%
Cost of Revenue,"1,148","1,027","1,114","1,192","1,250","1,148","1,139","1,081","1,060",901.4,922.05,"1,017","1,093","1,018","1,109","1,203","1,273","1,218","1,315","1,430","1,555","1,366","1,374","1,400","1,166","1,287","1,661","1,614","2,152","2,247","2,599","3,185","4,027","3,516","3,441","3,194","2,426","1,719","1,419","1,402"
Gross Profit,478.07,464.59,484.71,513.26,518.87,529.49,552.14,569.98,536.17,517.07,553.12,545.26,548.59,527.61,563.63,599.14,628.81,635.84,642.55,661.31,680.68,654.11,661.7,674.36,646.3,615.14,749.59,734.38,828.59,951.54,"1,010","1,134","1,370","1,148","1,162","1,168","1,016",873.49,820.57,787.89
"Selling, General & Admin",276.35,264.12,270.06,281.79,287.49,288.13,297.59,305.94,293.85,292.79,303.78,301.34,301.49,303.5,329.48,329.66,348.78,350.86,361.74,362.21,363.8,367.99,367.99,366.46,363.87,350.28,398.22,376.56,431.48,455.18,484.36,523.85,615,542.99,514.11,505.58,518,456.23,434.87,418.65
Other Operating Expenses,68.06,65.27,72.21,72.34,73.51,72.48,71.83,72.15,64.33,72.46,70.47,76.66,74.89,78,65.91,82.59,81.02,92.16,97.23,95.95,99.87,98.53,101.5,101.34,102.09,105.8,103.75,105.88,115.3,110.85,115.46,120.29,131.07,143.44,142.27,135.37,168.25,141.29,137.2,153.17
Operating Expenses,344.41,329.38,342.27,354.13,361,360.6,369.43,378.09,358.18,365.24,374.25,378,376.38,381.49,395.39,412.25,429.8,443.02,458.96,458.16,463.67,466.51,469.49,467.81,465.96,456.08,501.97,482.43,546.77,566.02,599.82,644.13,746.07,686.43,656.38,640.95,686.26,597.52,572.07,571.82
Operating Income,133.66,135.2,142.44,159.13,157.87,168.88,182.72,191.89,177.99,151.83,178.86,167.26,172.21,146.11,168.24,186.9,199.01,192.82,183.58,203.15,217.01,187.6,192.2,206.55,180.34,159.06,247.63,251.95,281.81,385.52,410.65,489.64,623.53,461.76,505.98,526.92,329.71,275.97,248.5,216.07
Interest Expense / Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.41,0.5,0.06,0.47,23.28,2.65,0.4,1.6
Other Expense / Income,-3.66,-2.05,-5.53,-4.71,-1.38,-2.14,-5.87,0.85,-5.77,-3.2,-4.11,-3.48,-4.19,-2.74,-5.67,-3.2,-5.7,-4.43,-5.98,-4.9,-4.87,-7.36,-8.4,-6.99,-4.74,-7.75,-3.04,-2.07,-1.41,-4.22,-4.24,-2.35,-1.54,-6.55,1.54,-8.45,-19.16,-27.27,-19.09,-17.93
