,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,32.71,27.93,27.63,-16.15,17.79,31.29,32.66,35.13,-3.82,-127.65,5.45,-25.13,25.66,31.63,51.27,36.83,132.39,52.02,208.94,-30.1,123.6,76.33,-49.77,200.59,16.84,226.6,79.33,436.62,6.11,380.56,101.26,72.8,-151.65,269.28,341.44,51.79,75.26,87.26,21.86,-91.93
Depreciation & Amortization,50.42,57.31,58.39,57.97,58.92,62.17,67.95,72.25,70.87,70.17,77.13,95.22,97.18,104.1,107.79,107.71,114.22,118.85,119.6,124.99,134.09,134.44,135.57,140.52,175.5,168.03,176.83,177.75,180.91,190.05,210.84,239.25,240.66,242.08,254.93,264.48,265.3,273.56,269.37,285.25
Share-Based Compensation,3.23,3.08,3.07,4.62,3.69,4.05,5.18,4.59,5.44,6.12,7.45,6.43,5.25,5.5,7.89,6.96,7.25,7.98,9.99,9.81,11.03,11.44,10.94,10.24,9.93,9.19,12.99,11.39,12.45,12.24,9.73,14.25,14.03,14.34,17.79,11.59,16.49,15.49,16.29,34.59
Other Operating Activities,-19.94,-23.97,14.57,24,19.72,-59.83,-17.65,-22.64,19.54,105.66,10.68,-15.32,-36.5,-27.72,-35.96,-60.42,-128.18,-52.24,-187.38,46.14,-137.55,-53.03,97.92,-174.91,-12.92,-204.48,44.4,-457.06,10.57,-347.62,-14.89,-78.84,85.97,-189.6,-254.37,70.78,-54.08,99.49,107.96,197.21
Operating Cash Flow,73.26,71.23,110.63,79.2,106.84,44.56,95.01,96.2,101.78,70.33,119.74,101.64,107.64,116.1,133.5,93.64,128.92,129.32,155.85,156.25,136.73,171.61,197.23,178.29,191.27,202.39,315.28,173.57,212.05,239.76,308.82,249.56,191.09,339.03,363.04,401.16,305.57,478.47,417.89,428.62
Operating Cash Flow Growth,55.08%,-26.49%,19.95%,3.73%,45.84%,-37.45%,-14.12%,21.46%,-4.74%,57.83%,26.03%,5.65%,5.76%,65.09%,11.49%,-7.87%,19.77%,11.38%,16.74%,66.86%,6.06%,32.70%,26.55%,14.11%,39.89%,17.94%,59.86%,-2.65%,10.87%,18.46%,-2.05%,43.78%,-9.89%,41.40%,17.56%,60.75%,59.91%,41.13%,15.11%,6.84%
Capital Expenditures,-153.93,-136.78,-123.77,-129.6,-130.95,-140.39,-339.81,-72.19,-159.5,-186.66,-283.19,-808.94,-433.29,-480.1,-334.11,-306.34,-509.56,-610.36,-485.03,-339.21,-659.41,-632.95,-911.69,"-1,273.66",-855.91,-569.74,"-1,636.11",-207.09,"-2,310.76","-1,613","-1,311.91","-2,098.26","-2,570.16",-614.75,-644.55,"-1,361.39","-1,050.91",-402.02,-644.08,-391.29
Acquisitions,-0.75,-0.66,-66.12,-3.23,-2.54,-0.64,-4.8,-1.05,-0.45,-5.5,-0.98,-4.61,0,-0.16,38.49,-77.92,-58.25,-22.16,35.58,-38.51,-52.63,-43.32,-4.01,-2.11,17.63,-0.27,-0.43,-0.15,-9.05,-0.72,-0.02,382.03,0.14,-0,-0.91,-0.2,-0.11,-0.23,-0.17,-0.16
Change in Investments,-7.91,21.19,-5.02,-19.64,-8.56,-17.46,1.91,-0.42,-11.17,-10.62,-2.25,-24.11,-38.27,-30.35,-40.68,-32.1,-30.23,-43.84,-42.8,-17.4,-22.79,-41.14,17.06,-14.68,4.68,6.54,-30.96,-6.36,-118.07,-84.86,15,42.3,81.23,7.35,21.04,1.74,11.35,7.81,-32.21,1.39
Other Investing Activities,-0.14,5.79,-6.25,-8.02,-28,12.5,101.25,-91.25,-,-0.08,-54.92,54.55,3.2,-2.75,4.25,-7,-,5.5,-3,-2.5,0.5,-0.5,-,-,-,-,199.54,-199.54,-,-,-,-,-,-,-,-,-,-,-,-
