,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,105.42,86.22,91.27,112.9,147.35,112.81,113.38,153.97,161.08,269.13,174.33,141.37,169.53,144.88,146.28,277.19,258.98,321.84,233.88,272.13,315.81,238.23,452.97,242.69,488.37,241.54,485.04,597.71,534.4,357.57,368.05,415.23,870.17,517.66,866.17,857.98,"1,298",960.29,567.71,660.77
Cash & Cash Equivalents,105.42,86.22,91.27,112.9,147.35,112.81,113.38,153.97,161.08,269.13,174.33,141.37,169.53,144.88,146.28,277.19,258.98,321.84,233.88,272.13,315.81,238.23,452.97,242.69,488.37,241.54,485.04,597.71,534.4,357.57,368.05,415.23,870.17,517.66,866.17,857.98,"1,298",960.29,567.71,660.77
Cash Growth,-9.90%,-74.12%,8.02%,32.19%,39.76%,30.84%,24.22%,36.38%,9.32%,138.57%,53.77%,-8.19%,5.24%,-46.17%,-16.09%,96.08%,52.77%,122.14%,59.89%,-1.82%,21.94%,-25.98%,93.68%,-10.82%,54.64%,1.39%,7.08%,146.28%,9.43%,48.04%,-24.12%,-30.53%,62.83%,44.77%,135.34%,106.63%,49.21%,85.51%,-34.46%,-22.98%
Receivables,10.62,10.65,10.83,10.55,10.63,9.28,10.12,10.49,9.98,9.2,9.64,9.74,9.98,8.39,9.9,10.26,11.26,8.7,11.04,9.8,9.65,9.23,10.67,10.69,14.98,7.21,7.64,7.33,7.56,6.71,7.75,7.38,7.57,7.07,7.76,7.61,8.2,6.95,6.9,8.21
"Property, Plant & Equipment","6,930","7,030","7,198","7,109","7,388","7,443","7,654","7,630","7,741","7,775","7,939","9,078","9,471","9,819","10,047","10,298","10,671","11,191","11,587","11,914","12,410","12,873","13,618","14,844","15,832","16,281","17,601","18,092","20,253","21,692","23,072","24,981","27,100","27,953","28,772","29,945","30,889","31,178","31,713","31,634"
Total Assets,"7,756","7,816","8,020","8,136","8,405","8,525","8,737","8,881","8,972","9,145","9,294","10,355","10,869","11,246","11,545","12,104","12,821","13,562","14,106","14,465","15,480","16,039","17,058","18,391","19,702","20,069","21,911","22,828","25,234","27,019","28,559","30,219","32,844","33,244","34,369","35,523","36,912","36,659","36,783","36,771"
Accounts Payable,443.89,434.53,504.54,489.09,645.62,531.61,586.59,589.36,628.47,593.63,605.18,731.67,782.64,734.19,740.07,763.83,783.99,849.27,907.09,981.71,"1,171","1,157","1,241","1,320","1,353","1,343","1,609","1,670","1,751","1,825","2,149","2,210","2,173","2,318","2,394","2,471","2,479","2,494","2,653","2,611"
Total Liabilities,"3,752","3,827","4,063","4,226","4,608","4,686","4,962","4,587","4,784","4,777","5,001","4,973","5,422","5,591","5,641","5,621","6,088","6,562","6,692","6,570","7,125","7,628","8,095","8,224","8,788","9,000","9,576","9,384","10,452","10,837","11,587","11,186","12,664","12,782","13,113","12,840","14,226","13,892","14,070","14,148"
Total Debt,"3,252","3,335","3,501","3,679","3,904","4,093","4,314","3,936","4,091","4,117","4,329","4,164","4,431","4,775","4,817","4,765","5,211","5,614","5,684","5,478","5,844","6,356","6,738","6,777","7,305","7,523","7,823","7,563","8,541","8,841","9,264","8,792","10,303","10,271","10,526","10,160","11,537","11,183","11,203","11,316"
Debt Growth,2.11%,12.69%,21.95%,20.17%,20.06%,22.73%,23.22%,6.99%,4.80%,0.58%,0.34%,5.80%,8.29%,16.00%,11.27%,14.43%,17.61%,17.56%,18.00%,14.97%,12.14%,13.22%,18.54%,23.72%,25.01%,18.36%,16.11%,11.59%,16.92%,17.52%,18.41%,16.24%,20.63%,16.18%,13.63%,15.56%,11.98%,8.88%,6.43%,11.38%
Common Stock,"3,941","3,923","3,904","3,829","3,751","3,739","3,724","3,926","3,874","4,013","3,942","4,890","4,931","5,134","5,363","5,900","6,193","6,463","6,877","7,352","7,577","7,640","7,802","8,876","9,338","9,445","10,712","11,732","12,996","14,196","14,729","16,197","16,936","17,151","17,641","18,993","18,905","18,814","18,653","18,487"
Comprehensive Income,-18.43,-16.25,-28.71,-0.63,29.21,83.98,35.24,49.19,-8.53,8.27,-31.75,5.36,21.46,22.68,43.86,50.02,1.23,-2.49,-3.81,-10.44,-10.71,-11.13,-11.55,-9.75,-15.61,-13.08,-10.64,-6.63,-5.8,-4.51,-6.03,-7.29,-5.73,-11.85,-24.73,-20.81,-20.54,-16.59,-24.98,-15.9
Shareholders' Equity,"3,923","3,907","3,875","3,828","3,781","3,823","3,759","3,975","3,866","4,022","3,910","4,896","4,952","5,157","5,407","5,950","6,195","6,460","6,873","7,342","7,567","7,629","7,790","8,866","9,323","9,431","10,702","11,726","12,990","14,191","14,723","16,190","16,930","17,139","17,616","18,972","18,884","18,797","18,628","18,471"
Net Cash / Debt,"-3,146.36","-3,248.64","-3,409.85","-3,565.68","-3,756.58","-3,980.16","-4,200.86","-3,781.72","-3,930.42","-3,847.41","-4,154.76","-4,022.66","-4,261.16","-4,630.51","-4,670.77","-4,487.62","-4,951.82","-5,292.26","-5,450.12","-5,206.13","-5,527.7","-6,117.98","-6,284.71","-6,534.79","-6,816.76","-7,281.73","-7,338.13","-6,965.58","-8,006.52","-8,483.43","-8,895.53","-8,376.64","-9,433.08","-9,753.74","-9,659.68","-9,301.79","-10,238.92","-10,223.07","-10,635.12","-10,654.87"
Book Value Per Share,54.76,54.53,54.01,53.17,52.48,53.07,51.99,54.83,52.68,54.44,50.15,61.65,55.72,56.63,57.75,62.16,61.19,62.73,64.99,68.28,67.12,67.55,68.69,76.99,75.98,74.74,84.86,86.89,95.03,96.21,96.63,104.47,105.85,105.01,107.96,115.62,109.10,108.65,107.66,106.29
