,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,"-2,001",480,864,942,597,932,"1,704","1,693","3,281",700,950,737,197,340,864,661,-583,159,556,372,324,185,662,425,414,"-2,241","-2,067","-2,399","-2,178","-1,250",19,169,-932,"-1,635",476,483,803,10,"1,338",-545
Depreciation & Amortization,"1,020",0,0,0,"1,513",0,0,0,"1,609",0,0,0,"1,818",0,0,0,"2,017",0,0,0,"2,159",0,0,0,"2,318",0,0,0,"2,370",0,0,0,"2,335",0,0,0,"2,298",0,0,0
Share-Based Compensation,39,0,0,0,304,0,0,0,284,0,0,0,100,0,0,0,90,0,0,0,86,0,0,0,94,0,0,0,91,0,0,0,98,0,0,0,78,0,0,0
Other Operating Activities,-270,776,517,"-1,303","-1,610","1,562",643,-513,"-4,946","1,920","1,263",327,"-1,488","1,910",824,-292,"-1,087","1,641",538,-449,"-1,853","1,466",74,403,"-2,226","2,073","1,159",-205,"-3,146","1,424","3,451","-1,909","-2,701","2,820","1,263","-1,076","-3,337","3,323",425,603
Operating Cash Flow,"-1,212","1,256","1,381",-361,804,"2,494","2,347","1,180",228,"2,620","2,213","1,064",627,"2,250","1,688",369,437,"1,800","1,094",-77,716,"1,651",736,828,600,-168,-908,"-2,604","-2,863",174,"3,470","-1,740","-1,200","1,185","1,739",-593,-158,"3,333","1,763",58
Operating Cash Flow Growth,-,79.43%,18.03%,-,-,98.57%,69.95%,-,-71.64%,5.05%,-5.71%,-9.83%,175.00%,-14.12%,-23.72%,-65.32%,-30.30%,-20.00%,-35.19%,-,63.84%,-8.28%,-32.72%,-,-16.20%,-,-,-,-,-,-,-,-,581.03%,-49.88%,-,-,181.27%,1.38%,-
Capital Expenditures,-613,"-1,044","-1,625","-1,313","-1,296","-1,405","-1,712","-1,481","-1,518","-1,553","-1,478","-1,180","-1,395","-1,682","-1,199",-851,"-2,145",-757,-716,-403,"-1,758","-1,298","-1,006",-783,"-1,225",-810,-275,-474,-221,85,117,-156,-265,-807,-579,-391,-748,-505,-667,-362
Acquisitions,206,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change in Investments,"1,685",-206,221,"1,535",510,"-1,797",219,144,"1,956",-561,-179,309,335,-188,-195,"1,036","1,588",-199,637,-140,"1,370",833,-907,347,"1,534",697,"-6,512","1,448","1,654","-7,237","-4,007","3,463","2,002",90,-248,"1,293","2,300","-2,436",-351,"1,360"
Other Investing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-5,-2,-15,-20,-33,330,-49,-12,-51,263,-,6,8,1,-54,-102,-118,-,145,69,86
Investing Cash Flow,"1,278",-943,"-1,404",222,-786,"-3,202","-1,493","-1,337",438,"-2,114","-1,657",-871,"-1,060","-1,870","-1,394",185,-557,-956,-79,-548,-390,-480,"-1,933",-469,639,-162,"-6,799",923,"1,696","-7,152","-3,884","3,315","1,738",-771,-929,784,"1,552","-2,796",-949,"1,084"
Dividends Paid,0,0,0,-72,-72,-70,-70,-66,-72,-61,-58,-53,-52,-51,-51,-48,-48,-48,-46,-46,-46,-46,-44,-45,-43,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Share Issuance / Repurchase,0,-75,56,-127,-906,-181,-750,"-1,480","-1,435","-1,525","-1,711",-695,-569,-484,-529,-359,-243,-461,-376,0,0,-608,-17,-200,-272,-171,"1,525",0,"1,616",316,144,0,0,0,0,0,0,0,0,0
Debt Issued / Paid,178,-277,-334,238,543,"1,020",-131,"1,753",214,"1,190","1,169",499,"1,016",213,311,-177,379,-332,-660,701,-296,-449,"1,257",-93,-945,772,"6,215","1,559",-301,"6,807",249,"-1,599",-610,-294,-791,-254,"-1,344",-502,-601,"-1,197"
Other Financing Activities,179,158,252,68,233,-7,1,14,1,-5,-5,-9,-25,-27,-3,-15,-13,-1,-28,-21,-12,-6,-17,-28,-12,-32,-52,-48,-46,-110,52,-10,49,-16,6,2,60,-37,-18,-37
